id,pt_root_id,pt_position_x,pt_position_y,pt_position_z,session,scan_idx,unit_id
424878,864691136618334171,245936,158256,15507,8,5,7676
424887,864691136602948561,247296,150496,15496,9,3,7528
424945,864691136904320946,255872,157984,15655,4,7,5667
424906,864691135866794117,249264,153072,15422,7,4,8550
425070,864691135980296328,254816,155952,16338,7,4,9558
425093,864691135570690541,257248,155344,16348,7,4,8509
425078,864691136021082104,255744,155360,15889,7,4,8511
425055,864691136903934386,251824,145472,16383,5,6,4453
426222,864691135725605695,250864,155184,21998,9,3,4699
426184,864691134947956988,245840,157168,21958,7,3,5278
426188,864691135338679270,246144,148816,21903,5,6,5067
425231,864691135700926075,246688,154464,16966,9,3,7568
426335,864691135495339664,253456,154528,22706,9,3,8315
426341,864691135919101872,253920,154096,23186,9,3,7586
426420,864691136483836460,248672,157904,23461,7,3,5468
426420,864691136483836460,248672,157904,23461,7,4,8680
426518,864691134940752483,247040,146096,24550,5,6,4533
426266,864691135392073458,257648,151504,21927,9,3,2391
426266,864691135392073458,257648,151504,21927,9,3,4665
426238,864691136227746129,253168,152272,22241,9,3,1823
426355,864691135386185557,255440,149760,22916,9,3,1826
426280,864691135777113533,261840,158240,21928,7,4,8571
426488,864691135618599055,258720,159824,23934,7,4,9158
426264,864691135475185984,256736,148992,21992,5,6,4467
426493,864691136741498972,260448,149888,23744,9,3,1794
426393,864691135367671545,261712,150016,22967,9,3,1790
426268,864691135572072741,257200,149744,22590,9,3,2297
426302,864691135938220341,247152,147008,22654,5,6,4498
426330,864691136912696817,252752,157280,23007,7,3,4565
425274,864691136391142271,253792,152880,16499,9,3,7531
425254,864691135156357988,248688,159920,16558,8,5,7682
426379,864691136137186941,260672,145200,22669,5,6,4470
426379,864691136137186941,260672,145200,22669,5,7,4414
426390,864691135947625825,261408,144592,22942,5,7,4412
426435,864691135889560457,251584,151072,24144,9,3,1828
426466,864691135394863093,258640,154880,23547,9,3,8056
426427,864691136681950070,250032,155168,23888,9,3,8357
426421,864691135565544983,248624,147520,24049,5,6,5401
426299,864691135749592873,246768,157344,23105,7,3,4601
426436,864691137197504065,252192,157856,23499,7,4,8635
426436,864691137197504065,252192,157856,23499,7,3,4564
426453,864691136672660615,256768,148576,23806,9,3,2797
426457,864691135739590804,257600,146160,23836,5,6,5205
426282,864691136974405916,261904,145728,22033,5,7,4409
426512,864691136084074348,245552,149904,24223,9,3,1855
426337,864691136105988313,253296,149280,23200,5,6,4497
425269,864691135576044574,252544,147856,16677,5,6,4454
426249,864691136334407859,255456,144400,21943,5,7,5160
426249,864691136334407859,255456,144400,21943,6,2,4335
426376,864691135724802731,260240,155792,22614,9,3,8275
426376,864691135724802731,260240,155792,22614,5,3,4607
426347,864691135800259426,254256,151808,23335,9,3,4702
426443,864691134965374495,253520,155584,23965,9,3,7588
426236,864691135355263439,253104,156480,22448,7,3,4563
426496,864691135195302186,260464,159648,23844,7,4,9742
426362,864691135687747808,257200,146544,22970,5,6,4469
426279,864691135307563846,260176,152848,22393,9,3,4666
425261,864691135841550819,251200,157056,17031,7,4,8559
426375,864691135937506820,260032,149984,22712,9,3,1791
426254,864691135195185450,256384,158656,22258,7,4,8632
426514,864691136116780452,246416,150880,24453,9,3,2607
426514,864691136116780452,246416,150880,24453,9,3,5656
425331,864691136724784637,259472,144048,16925,5,7,5097
425331,864691136724784637,259472,144048,16925,5,6,5091
425314,864691135501563458,257808,149216,16985,9,3,1741
425314,864691135501563458,257808,149216,16985,9,3,4623
426660,864691135429495600,249424,149856,25586,9,3,2421
425336,864691135700407586,260224,147040,16585,5,6,4433
426605,864691136137668477,260656,155648,24787,9,3,8397
425406,864691135741215595,252832,154192,17315,9,3,7535
425602,864691135013270006,253168,143904,18085,6,2,4297
426526,864691135447592532,248224,150320,24784,9,3,1856
426526,864691135447592532,248224,150320,24784,9,3,4734
426535,864691134948176636,250160,143904,24304,5,7,5319
425540,864691135926315988,248928,153584,18583,9,3,2549
425548,864691135749097769,249808,158992,18491,7,3,5075
426553,864691136267379188,250384,155360,24218,9,3,8400
426646,864691135463412893,247648,146496,25301,5,7,4481
426646,864691135463412893,247648,146496,25301,5,6,4536
426656,864691135447364692,248592,152608,25102,9,3,4733
426568,864691136194729804,252848,147328,24158,5,6,5079
426604,864691135383687659,260736,149024,24599,9,3,1797
426596,864691136051807219,257712,145728,24404,9,3,2405
426596,864691136051807219,257712,145728,24404,5,6,5292
426537,864691135909757353,250208,157344,24457,7,4,9635
426549,864691135571235877,250416,149712,24551,9,3,2559
425332,864691135940369830,259600,150800,16659,9,3,7504
426578,864691135952020259,254480,159440,24785,7,4,8641
425514,864691135495224464,246624,147568,18413,5,7,4436
425397,864691136483803180,250016,159600,17310,7,5,6919
425399,864691136144464436,251008,146160,17809,5,7,5081
426638,864691135081648887,245840,159552,25533,7,4,8683
425463,864691135359685976,260528,155424,17916,9,3,7507
425309,864691135208252025,257184,148064,17208,5,6,4434
425309,864691135208252025,257184,148064,17208,9,3,2300
425458,864691135715716378,258928,144720,17944,5,7,4367
425291,864691135856937262,255552,153552,17042,9,3,8127
425291,864691135856937262,255552,153552,17042,5,3,5569
425328,864691136042088022,258944,154688,16662,7,4,9650
425407,864691136209741244,253232,155584,17740,9,3,7534
425448,864691135323248540,256688,151488,17564,9,3,5561
426613,864691135349210071,261168,159152,24223,7,4,8582
425395,864691135387262337,250128,152640,17787,9,3,5563
425377,864691135323642012,246480,156400,17454,9,3,7571
425377,864691135323642012,246480,156400,17454,7,3,4545
426569,864691135940427686,252944,146208,24548,5,6,4503
426700,864691135274754533,255664,151408,25491,9,3,2370
426902,864691135749580073,255968,145760,27052,5,7,4450
426874,864691135698509077,250848,148288,26817,5,6,4964
426741,864691135491338599,245840,152368,26311,9,3,5531
426791,864691135859905896,254864,150944,26263,9,3,2453
426901,864691135491358055,255792,147536,26791,5,7,5111
426743,864691136135524491,245904,158816,26406,7,3,5027
427482,864691135105280077,259136,171376,16080,6,2,7141
426802,864691135945456420,257488,157744,25898,9,3,8329
426677,864691136194967884,251920,156384,25046,9,3,8447
426733,864691136135301259,261184,156080,25454,9,3,8423
426866,864691135995493546,249440,154816,26638,9,3,5238
426687,864691135462966685,253936,149968,25673,9,3,2382
426661,864691135584603000,249616,145632,25034,5,7,4891
426661,864691135584603000,249616,145632,25034,5,6,4936
426726,864691136089826359,259200,154000,25651,9,3,7592
426855,864691136066597528,247472,150992,26579,9,3,2843
426797,864691136009288622,257008,149728,25854,9,3,2604
426809,864691135292788662,259920,150016,26032,9,3,2379
426716,864691135737742961,259040,156224,25088,9,3,7590
426770,864691134965356831,250192,144176,26309,5,7,5145
427756,864691136389164919,248336,168608,17382,6,6,6422
426903,864691135463768382,256480,155904,26611,5,3,5355
427375,864691135383923435,249488,170960,16082,6,2,7142
427731,864691135645478127,261168,161552,17013,4,7,6468
427274,864691135584180978,258704,174288,15708,5,6,6846
427431,864691136195357260,256816,162592,16024,6,7,7240
427761,864691135270578853,248624,174928,17660,6,2,7495
427761,864691135270578853,248624,174928,17660,7,3,7431
427191,864691135355990479,251920,174448,15576,5,6,7549
427485,864691136602549713,259648,163424,16030,6,7,7161
427622,864691136663186142,248112,168336,16767,6,6,7216
427204,864691136124433958,253424,166928,14992,6,4,7417
427630,864691135754711501,248688,167728,17123,6,7,6244
427630,864691135754711501,248688,167728,17123,6,6,6424
427173,864691136021264120,251136,165232,15330,6,4,6656
427523,864691137054747510,246384,165168,16567,6,7,6241
427685,864691136974318876,255184,173600,16604,6,2,6740
427685,864691136974318876,255184,173600,16604,5,7,6737
427303,864691136334655155,260112,171472,15316,5,7,6722
427798,864691135777907645,252224,167728,17536,6,7,6942
427774,864691136741286748,250736,161792,17504,7,5,6920
427677,864691136021021432,253808,166848,17211,6,6,6392
427677,864691136021021432,253808,166848,17211,6,7,6221
427697,864691135323761308,258352,161472,16811,4,7,6451
427795,864691135491051623,251872,168112,17928,6,7,6756
427225,864691136091935668,256608,172032,15544,5,6,6845
427752,864691135938336309,247696,171040,17464,6,4,6680
427821,864691135754566093,257248,171264,17639,6,4,6659
427996,864691136091725748,246480,165920,18924,4,7,5735
427996,864691136091725748,246480,165920,18924,7,5,6964
427884,864691135212658304,246016,163872,18194,7,5,6961
427950,864691135082467319,256928,169040,18577,6,7,7228
427861,864691136662909662,261808,167344,17632,6,7,7017
427914,864691135639006523,251824,164048,18471,7,5,7432
427947,864691135526061659,255552,167984,18280,6,7,6222
427854,864691135518387594,260352,167888,17997,6,7,6223
428283,864691136329905130,247728,170816,20478,6,7,6854
428099,864691136812942963,257088,166512,19432,7,5,6923
428281,864691135698412821,247360,170736,21000,6,7,6289
427997,864691135334553321,246752,170336,18834,6,7,6249
428213,864691135502606173,254048,164336,20208,8,5,8581
428213,864691135502606173,254048,164336,20208,4,7,5736
428313,864691136144532788,254096,172416,20850,6,6,6435
427945,864691135661438448,255488,171776,18275,6,4,6661
428287,864691135740558996,249024,169152,20699,6,7,7137
428296,864691136618024155,252096,166160,20675,4,7,6307
428257,864691136912692209,260688,160672,19944,7,4,8568
427805,864691136618007771,254416,171152,17956,6,4,7481
427921,864691135270158245,252096,170400,18508,6,7,6247
427825,864691136444566915,258128,160144,17306,7,5,6884
427825,864691136444566915,258128,160144,17306,4,7,6138
427899,864691136009537966,249008,164464,18077,4,7,6481
427801,864691135275035109,253600,168432,17377,6,6,6393
428297,864691135100431648,252272,170416,20787,6,7,6254
428225,864691136297285915,255056,174464,20146,6,4,6684
428225,864691136297285915,255056,174464,20146,7,3,7278
428242,864691136266964980,258288,176240,19815,6,4,7330
428242,864691136266964980,258288,176240,19815,7,3,6869
428239,864691136641618806,256992,162400,20094,7,4,8569
427906,864691136334607027,251152,173520,18076,6,4,6681
428092,864691135969842277,256384,175184,18848,6,4,7142
428460,864691136371325320,256144,172080,21220,6,7,6255
428460,864691136371325320,256144,172080,21220,6,6,7106
428303,864691135502100829,253440,163104,20368,4,7,5737
428303,864691135502100829,253440,163104,20368,8,5,7688
428022,864691136334439603,250544,160112,19347,7,3,4549
428029,864691136578378772,252080,166592,18920,4,7,6229
428249,864691135545316648,260048,161136,19586,7,4,8565
427887,864691135374267465,247040,170208,18308,6,6,6426
427887,864691135374267465,247040,170208,18308,6,7,6248
427828,864691135645433071,258832,161168,17754,7,5,7227
428132,864691135684307698,261696,174096,19160,6,4,6662
427982,864691136032259259,261040,176560,18159,6,2,6745
427979,864691136451980799,261536,174784,18607,6,2,7268
427979,864691136451980799,261536,174784,18607,6,4,7323
428190,864691135655046594,250624,164336,20045,8,5,8442
428190,864691135655046594,250624,164336,20045,4,7,5739
428171,864691135464307013,249728,171744,19569,6,7,7041
428530,864691135738403185,250512,170000,22504,6,7,6292
428286,864691135856489774,248416,160832,20437,7,4,9527
428543,864691136090102327,253296,160496,22114,7,4,9440
428411,864691135807888669,249152,161088,21139,7,4,9670
428418,864691135441567048,250448,174688,21791,6,6,6459
428542,864691135565590551,253120,172304,21884,6,6,7101
428397,864691135335283689,245744,160128,21730,7,3,4594
428517,864691135654986434,247840,163440,22170,7,5,7259
428334,864691135133502880,258512,160448,20353,7,4,9438
428292,864691135618694543,251200,171568,20936,6,6,7015
428292,864691135618694543,251200,171568,20936,6,7,6256
428485,864691135725199275,260224,165104,21855,4,7,5714
228834,864691136051255539,155120,168144,25446,4,7,6350
228834,864691136051255539,155120,168144,25446,8,5,8065
428425,864691135182608386,252528,174832,21446,7,3,6893
428425,864691135182608386,252528,174832,21446,6,4,7079
428326,864691136334810547,255888,175824,20617,6,4,6687
428326,864691136334810547,255888,175824,20617,7,3,7505
428479,864691135810373068,259072,163504,21638,7,5,6931
428328,864691135491566055,256464,166640,20758,4,7,5713
428410,864691136487496978,248608,165712,21709,4,7,5773
428422,864691136904073138,251888,165584,21532,4,7,6496
428384,864691135429397296,260960,172992,20997,6,6,6403
428575,864691134918296586,256736,162256,21891,7,5,7428
428319,864691136274874893,254880,175600,20955,7,3,6892
428562,864691136312289853,256240,164464,22497,4,7,6443
428566,864691136371689608,256400,172448,22063,6,6,7140
428531,864691136100313973,250624,162192,22356,7,5,6973
428577,864691135441495624,257216,168656,22589,6,7,6262
428381,864691136024806201,260608,165520,20363,4,7,5709
428398,864691136595024802,246016,167184,21107,7,5,7003
428515,864691135213602616,247280,173168,22019,6,6,6458
428515,864691135213602616,247280,173168,22019,6,4,7486
428476,864691136673307527,258096,165216,21291,4,7,6347
428237,864691135416209082,256880,171360,20032,6,6,6434
428533,864691136227492689,251200,161824,21890,7,4,8629
428483,864691135526556763,259616,163840,21274,4,7,5712
428483,864691135526556763,259616,163840,21274,8,5,8135
428324,864691134948127228,255680,160096,20677,7,4,9358
228826,864691136100195701,152752,168112,25313,8,5,8066
428693,864691135502073666,257008,169472,22711,6,7,6261
428654,864691135938227972,250880,162400,23032,4,7,5744
428654,864691135938227972,250880,162400,23032,8,5,8458
428595,864691135013711766,260368,162208,22403,7,5,6935
428595,864691135013711766,260368,162208,22403,8,5,8566
428655,864691136883695982,251152,171936,23261,6,7,6295
428669,864691136108715960,253552,161696,22994,4,7,5743
428606,864691136362328034,245616,170416,23217,6,7,7204
428660,864691135213733688,252320,161792,23227,8,5,8622
428718,864691136390418815,259024,163408,23080,8,5,7693
428718,864691136390418815,259024,163408,23080,7,5,6939
428980,864691136210037948,250256,164832,25634,8,5,8697
429105,864691136195267304,252880,174704,25969,6,6,6470
428926,864691136912424433,260848,175344,24405,6,4,6693
428905,864691135926593294,256800,161120,24390,8,5,7694
428797,864691136483222060,257056,163632,23557,4,7,5748
428797,864691136483222060,257056,163632,23557,7,5,6977
428797,864691136483222060,257056,163632,23557,8,5,7692
428799,864691136923773668,257360,173024,23624,6,6,6438
428889,864691135645297903,253760,170688,24869,6,7,6269
429038,864691136144542516,256688,165824,25667,4,7,5753
429086,864691135163459373,248160,172576,26072,6,6,7092
428803,864691135511688144,258352,169056,23601,6,7,6266
428833,864691135337730534,245760,162912,24366,7,4,8682
428833,864691135337730534,245760,162912,24366,8,5,8394
429080,864691135910662825,246464,160416,25793,7,4,8685
428864,864691135269757861,251216,163056,24740,7,5,7289
428864,864691135269757861,251216,163056,24740,8,5,7727
428737,864691135408198857,261520,167408,22692,6,7,7076
429019,864691135639893819,254768,170688,25339,6,6,6469
428911,864691135472751922,257408,161120,24237,4,7,5752
429065,864691135937686788,261520,163232,25493,8,5,7698
429065,864691135937686788,261520,163232,25493,7,5,7573
428813,864691136194749928,260352,168944,23431,6,7,7021
428893,864691135212700800,255552,163152,24414,7,5,6979
428893,864691135212700800,255552,163152,24414,8,5,8642
428930,864691135475685952,260976,176224,24753,7,3,6875
428796,864691135610027015,255792,161056,23966,8,5,7695
428796,864691135610027015,255792,161056,23966,7,4,9403
429018,864691135575947294,254624,163920,25003,8,5,8714
429018,864691135575947294,254624,163920,25003,7,5,6982
428815,864691135991953345,260416,160752,23607,7,5,6940
428713,864691135616890729,257744,160496,22984,4,7,5745
428736,864691135348849623,261008,161648,22687,4,7,5718
428736,864691135348849623,261008,161648,22687,8,5,8485
428736,864691135348849623,261008,161648,22687,7,5,6934
428756,864691136091765940,247488,172064,23439,6,7,6294
428734,864691135416465594,260688,168464,22898,6,7,7210
429041,864691135495138192,256736,176432,25259,6,4,6694
428870,864691136287477187,251824,168992,24772,6,7,6984
428794,864691135616885865,255504,169840,23520,6,7,6264
428765,864691136195147496,250624,174528,23742,6,4,6714
429082,864691136194769896,246960,163776,25814,7,5,7008
428871,864691135571479589,251648,162704,24333,8,5,7723
428871,864691135571479589,251648,162704,24333,7,5,7451
428871,864691135571479589,251648,162704,24333,4,7,6133
428941,864691136021264632,261968,169776,24467,6,6,7336
428941,864691136021264632,261968,169776,24467,6,7,7091
428755,864691135066060100,247568,163264,24038,7,5,7565
428755,864691135066060100,247568,163264,24038,4,7,6593
429040,864691135278853281,257616,171872,25351,6,7,6268
429040,864691135278853281,257616,171872,25351,6,6,6439
429114,864691135776608173,254432,171792,26242,6,7,6734
429543,864691135123289383,253760,186720,15197,8,5,9863
429117,864691135737498993,255360,161696,26354,7,5,7398
431885,864691136595460258,256272,205136,18495,6,6,8308
429134,864691135753577165,257872,164992,26350,7,5,7361
428922,864691136085069932,259872,171248,24706,6,6,7111
429193,864691135755643858,249264,174128,26825,6,7,6299
429159,864691134948569340,260128,172992,25827,6,6,6880
429192,864691135359923032,249184,163712,26478,8,5,8134
429192,864691135359923032,249184,163712,26478,7,5,7369
429218,864691135992484033,255456,161744,26814,7,4,9461
429216,864691136952939487,254528,172144,26870,6,7,6809
429131,864691135564708887,256704,164656,25986,7,5,6983
429213,864691135473186866,253984,163552,26670,7,5,7515
429221,864691136267578100,256112,174736,26616,6,6,6807
429566,864691135837198739,258768,187024,15556,7,4,11556
429215,864691135851565511,253984,176064,26780,6,4,7066
429529,864691135374523721,253168,180208,15555,5,3,7274
429568,864691135479097286,259728,190752,15161,6,7,8134
431875,864691135182751234,254224,205776,18637,6,6,8469
429714,864691135927551956,247824,190512,16964,7,5,8693
432329,864691135361093959,256944,198256,21047,7,5,9021
432337,864691135700821115,260240,197280,20930,7,5,8837
431991,864691135989385472,250320,195360,19114,7,4,12547
432233,864691135208522617,261872,206512,19651,6,6,8463
429753,864691135472913970,255104,190384,17117,4,7,8159
432248,864691135303738023,246272,202512,20971,4,7,7807
429759,864691136124686374,256176,181936,17129,5,3,6841
429593,864691135386272085,261664,189424,15531,4,7,7778
429704,864691135859636840,246272,189952,16716,8,5,10228
432362,864691135570733037,246416,206480,21369,6,7,8154
432030,864691136389145207,252736,198704,19513,7,5,8697
432201,864691135947487585,257888,205200,19566,6,6,8319
432114,864691136116700068,260816,207328,19083,6,7,8144
430036,864691135889466249,260928,184704,18205,5,3,6830
432569,864691135685334455,251872,196528,22527,4,7,8216
432426,864691135755493330,248848,196528,21127,7,3,9094
432426,864691135755493330,248848,196528,21127,7,5,8913
430087,864691135856737070,254528,181856,18949,5,6,6871
432584,864691135100918816,255568,199360,22160,4,7,8138
430080,864691136329394666,252608,183072,18813,5,6,7178
432474,864691135368032249,255872,193248,21164,7,3,8653
432474,864691135368032249,255872,193248,21164,7,4,11650
430056,864691135118654685,246624,183904,19267,5,7,6777
430088,864691135013524214,254736,182304,19441,5,6,7219
432551,864691135233949273,249152,207296,22082,6,7,8156
430062,864691135755637714,249040,186128,19025,5,6,6888
429954,864691135360906823,253312,190576,18324,7,4,12407
429961,864691135658873730,253904,186432,18165,5,3,6844
432459,864691135342156977,254240,197040,21131,7,4,12305
432459,864691135342156977,254240,197040,21131,7,5,8875
429993,864691136990968981,255584,179152,18181,5,6,7625
432521,864691136812491123,260320,200352,21785,4,7,8133
430144,864691136444298883,257808,183744,19095,5,6,6870
432589,864691136595418786,256784,204288,22321,6,7,8560
430082,864691135776982957,253760,190656,19431,5,3,7103
429893,864691135738572401,260272,190448,17431,8,5,10489
429992,864691136267470324,255392,192432,18089,7,3,9289
430031,864691136990639509,259696,177472,18385,6,2,6744
432896,864691135719250481,256928,197040,24979,7,4,11661
432741,864691135776855981,256944,193104,23431,7,3,8657
432980,864691135940329894,257072,193648,26263,5,3,7080
432875,864691135275365349,251840,193808,25312,5,3,7382
432936,864691136602622161,250512,194128,26249,7,3,9245
432776,864691135012885910,247760,208896,24880,6,6,8173
432902,864691136085241708,260080,202912,25684,4,7,8316
432893,864691136892795758,255968,197456,25522,7,4,11662
432666,864691135475736128,256768,195344,22651,7,4,12538
432763,864691135808054301,260608,197296,23431,8,5,10484
432763,864691135808054301,260608,197296,23431,4,7,8066
432722,864691136329994986,250320,199584,23700,7,4,11691
432934,864691136522180753,250176,194864,25806,7,3,9213
433048,864691136903513010,255760,201728,26832,4,7,8031
430182,864691135876744275,261680,182672,18834,5,6,7245
433796,864691135502808925,246240,216064,18076,5,6,8716
433456,864691136906317422,250304,216496,15750,5,3,8668
433874,864691135776453037,256688,209760,18731,6,2,8382
432886,864691135279099809,253632,202560,25558,4,7,8095
433816,864691135213691520,249184,213936,18182,5,6,8715
369361,864691136904294834,226944,206640,17404,6,4,8656
434091,864691134965410335,248128,216624,20046,5,7,8728
433687,864691135919602352,248608,221008,17315,5,3,8412
434112,864691136051511027,252832,213088,20072,5,7,8729
434029,864691135374389960,255808,211120,19121,6,2,8381
433965,864691136371615880,250208,209904,19223,6,4,8577
430233,864691135876959059,248592,177280,19566,7,3,6890
430672,864691135777423456,259776,183120,21676,5,6,6875
430371,864691135494578576,255488,191296,19872,5,3,7317
434317,864691136437409694,258400,212128,21336,6,2,8384
430448,864691135910671017,246096,177408,20610,6,2,6792
430195,864691136419081111,245904,178624,20262,6,2,7269
430381,864691135857017646,255920,180688,20301,5,7,7059
430507,864691135884421744,257072,181408,20616,5,7,7206
430480,864691135837796755,248272,183216,20759,5,7,6759
430573,864691135838134163,250384,184304,21611,5,6,7586
430274,864691136042038870,251200,183856,19669,5,6,7574
433891,864691135645468399,261232,210096,18512,6,2,8667
434336,864691136990870421,258976,216160,21845,5,6,8720
430357,864691136009278124,254048,180272,20015,5,6,7640
430357,864691136009278124,254048,180272,20015,6,2,6769
430741,864691135382927339,253760,180016,21918,5,7,6761
430683,864691135463171741,261840,176208,21169,7,3,7318
434577,864691135367873273,249184,214880,24008,5,7,8426
430743,864691135738440305,253840,177216,22081,7,3,7380
430782,864691135270572453,246288,191632,23106,5,3,6888
434471,864691135568262124,260784,216944,22491,5,6,8723
430465,864691136912690929,247584,189744,20690,5,3,6885
430798,864691135491162471,249088,182176,22988,5,6,7177
430829,864691135447630420,256624,179152,23207,5,7,6764
430829,864691135447630420,256624,179152,23207,6,2,6775
430836,864691135866537861,257472,177648,22787,7,3,6895
430836,864691135866537861,257472,177648,22787,6,2,6773
434406,864691135303727015,255232,211264,22253,6,4,8684
430725,864691135303732903,249040,193184,21846,7,4,12133
430726,864691134917620234,249664,181200,21986,5,7,7320
430727,864691136334438067,249856,178384,22398,6,2,6797
434581,864691135953110307,249392,210864,23924,6,2,8394
434493,864691136912264177,247600,220352,23063,5,6,8740
430814,864691135491267559,253744,181584,22834,5,7,7486
430732,864691135569726854,251152,176752,22162,7,3,7197
430732,864691135569726854,251152,176752,22162,6,2,7147
430840,864691135687561952,259280,182736,22923,5,6,7614
430956,864691135938414645,259392,177712,23613,6,2,6774
434762,864691137054838646,251936,209856,25647,6,6,8461
430992,864691135492001375,247856,177856,24364,7,3,6918
434726,864691135737342852,259808,210256,24299,6,4,8408
430852,864691135495140496,260864,176320,23117,7,3,6874
430852,864691135495140496,260864,176320,23117,6,2,7116
430911,864691135780790864,252016,177280,23669,6,2,7479
434756,864691135509620489,251216,219440,25621,5,6,9005
431027,864691135272924689,256448,177760,24560,7,3,6898
430871,864691135693694399,246368,179840,23916,6,2,7090
430943,864691137198032449,258128,181184,23682,5,6,7389
431024,864691135511545808,256096,180992,24688,5,7,7437
431177,864691136012117411,252896,179072,26082,6,2,7259
434846,864691135213563008,254576,212416,26380,6,4,8654
431061,864691136009394350,246496,177328,25037,7,3,6919
431187,864691135719269937,256784,176832,26250,6,4,7029
431187,864691135719269937,256784,176832,26250,7,3,7342
431170,864691135698624021,251136,189808,25841,5,3,7081
431117,864691135495171472,256480,178320,25287,6,2,7528
431165,864691135404430318,249856,178880,26353,7,3,7283
431103,864691136444756099,254336,176784,25311,6,4,7380
431042,864691136297441307,258592,177968,24235,6,2,6776
434824,864691135571553317,249296,218560,25768,5,7,8654
294536,864691135730816441,180640,129520,21202,7,3,2352
431438,864691135359801176,247952,193696,15265,6,7,8142
431701,864691136275216909,261728,203264,16694,6,4,8713
264116,864691135233920089,171472,176976,17724,6,7,6774
264116,864691135233920089,171472,176976,17724,6,6,6808
431722,864691135468148620,247712,206192,17724,6,2,8700
431619,864691135472880178,247392,197840,17091,6,7,8375
431760,864691135569889926,250320,198832,17641,6,7,8397
300235,864691135952257571,182960,190144,17004,5,3,7165
358927,864691136119528216,223968,113360,17324,6,2,1556
518752,864691135270320293,310976,124752,21479,4,7,2703
451461,864691135776919981,274864,94064,22046,4,7,665
452120,864691135429292592,267200,102688,16036,6,4,2084
452160,864691135726238271,275952,102272,16467,6,4,1264
452160,864691135726238271,275952,102272,16467,6,6,1129
452105,864691135307369286,262784,109984,16246,9,4,2563
452105,864691135307369286,262784,109984,16246,6,2,1432
452042,864691136487071506,265712,96960,15233,6,7,1600
452106,864691135940405670,263200,106240,16153,6,2,2051
452106,864691135940405670,263200,106240,16153,7,4,1807
452137,864691135726430527,271792,103456,16132,6,4,1859
452145,864691135786361540,275280,106048,16386,7,4,1766
452125,864691135518386314,269120,102160,15951,6,4,1289
452150,864691135586099068,275072,110672,15684,5,6,2376
452123,864691135446431634,267840,110736,15950,5,6,2178
452047,864691135759338830,266224,104080,15134,7,4,1806
452141,864691135113900441,274384,102496,15978,6,4,1949
452086,864691135341927345,275296,108080,15317,5,6,2390
452086,864691135341927345,275296,108080,15317,5,7,2181
451870,864691136175612934,270944,91120,25588,4,7,1012
454646,864691135584908408,278112,117680,24931,7,3,2207
454494,864691135684059634,274144,124272,24346,8,5,1742
454494,864691135684059634,274144,124272,24346,8,5,4670
454494,864691135684059634,274144,124272,24346,4,7,3643
454494,864691135684059634,274144,124272,24346,7,5,4891
454475,864691135479370182,271024,111088,24403,9,4,4456
454467,864691136084074092,269936,125616,24712,8,5,4699
454664,864691136674024327,264400,121072,25767,7,4,5159
454670,864691135842106595,267248,121488,26088,7,4,5162
453326,864691135404644078,262656,123472,16334,9,6,5163
454671,864691135463681598,267296,125056,26053,8,5,2710
454482,864691136287519939,272560,124528,24490,8,5,5769
454482,864691136287519939,272560,124528,24490,7,5,4270
454482,864691136287519939,272560,124528,24490,4,7,3518
453278,864691136379614421,272032,124656,15548,8,5,2337
454683,864691136310697050,271056,126272,25896,8,5,2379
453323,864691135585936508,262176,121584,16328,7,3,2380
454488,864691135976706883,273664,114176,24273,9,4,8235
453355,864691136451925247,268144,115968,16404,7,5,1648
454641,864691135081649143,276832,127104,24871,4,7,3910
454479,864691135013599382,271552,124800,24232,8,5,5292
454504,864691136419226519,276944,125504,24272,4,7,3799
454504,864691136419226519,276944,125504,24272,7,5,4235
454504,864691136419226519,276944,125504,24272,8,5,2644
454504,864691136419226519,276944,125504,24272,8,5,5579
453356,864691136619167629,268528,117440,15998,7,5,2418
454624,864691135491616351,272672,121360,25205,9,6,4354
454686,864691135517752458,271344,126928,26351,8,5,2277
454625,864691136912125681,273088,123824,25670,8,5,1746
454625,864691136912125681,273088,123824,25670,9,6,4385
453450,864691135865567452,265936,115456,16873,9,4,4408
453454,864691136011892131,267232,126528,17041,7,5,4985
454888,864691135082459639,262768,132400,15217,6,6,3748
453408,864691136952715999,277280,112768,16237,9,4,5042
455000,864691135777989309,275376,134480,15411,6,4,4004
453360,864691136379755477,269296,121872,16118,7,3,1643
453366,864691135841697251,269456,127168,16042,8,5,4621
453366,864691135841697251,269456,127168,16042,7,5,4603
454708,864691135468833362,275152,119760,26203,7,4,5752
454708,864691135468833362,275152,119760,26203,9,6,5461
454708,864691135468833362,275152,119760,26203,7,3,2277
453446,864691135213914752,265344,123232,16494,7,4,5052
453446,864691135213914752,265344,123232,16494,9,6,5356
453455,864691136135517323,267648,116384,16659,7,5,1647
454902,864691135565591319,265568,135696,15388,6,2,4226
453453,864691136444514179,267216,123136,16930,7,3,1646
453382,864691136437153438,272576,124288,15895,7,5,4806
230956,864691135394742773,154880,186032,25673,6,2,7318
453407,864691135394026997,277392,120400,16335,7,3,1619
454942,864691134948376572,269136,134576,15529,6,4,4030
453383,864691135910568361,272544,115200,15845,7,5,1620
454667,864691135874519694,265968,125040,26285,8,5,2741
454997,864691136912646129,275088,137984,15080,6,2,4200
454786,864691135565484375,274416,125312,26729,4,7,3635
