id,target_id,classification_system,cell_type,pt_root_id,pt_position_x,pt_position_y,pt_position_z
5415,410841,aibs_neuronal,6P-CT,864691135511193808,236048,259600,25207
5416,427903,aibs_neuronal,4P,864691136990286229,250144,160992,18350
5417,584207,aibs_neuronal,BC,864691136965986254,330016,136960,23502
5418,394966,aibs_neuronal,4P,864691135684090866,232640,158848,23348
5419,195236,aibs_nonneuronal,astrocyte,864691135593664043,133088,166400,23526
5420,292114,aibs_neuronal,23P,864691136923024868,192000,126432,17134
5421,120388,aibs_neuronal,5P-IT,864691135937346357,108880,182944,21253
5422,468469,aibs_neuronal,6P-IT,864691135303893671,266224,228736,22591
5423,329402,aibs_neuronal,4P,864691135210834368,208112,145072,16390
5424,557111,aibs_neuronal,4P,864691136811814771,317296,157264,25291
5425,485372,aibs_neuronal,23P,864691135383759851,293072,97920,17254
5426,374051,aibs_neuronal,6P-IT,864691135841747171,216816,235488,21557
5427,552279,aibs_neuronal,23P,864691135195397162,313936,101344,25479
5428,120368,aibs_nonneuronal,astrocyte,864691135181751042,104768,176992,21062
5429,389632,aibs_nonneuronal,astrocyte,864691135403761390,236800,104912,22737
5430,579931,aibs_nonneuronal,astrocyte,864691136194661864,342592,87632,19916
5431,62211,aibs_nonneuronal,astrocyte,864691136723365885,93888,101200,21072
5432,223883,aibs_neuronal,23P,864691136483908652,157424,141840,17831
5433,268405,aibs_neuronal,5P-IT,864691136238363452,165776,210752,17089
5434,425654,aibs_neuronal,4P,864691136419536023,258528,159712,18655
5435,407861,aibs_neuronal,6P-CT,864691135355457999,237488,256944,20989
5436,169754,aibs_neuronal,6P-CT,864691135416610490,121664,229888,22138
5437,153802,aibs_neuronal,23P,864691136951582687,127344,116464,24084
5438,188052,aibs_neuronal,23P,864691135916000614,130896,116608,16270
5439,669991,aibs_neuronal,5P-ET,864691135065309764,367952,206672,26004
5440,455829,aibs_neuronal,23P,864691135105041229,263664,130320,22501
5441,624090,aibs_neuronal,6P-IT,864691134989281658,354720,235776,23221
5442,588928,aibs_neuronal,5P-IT,864691135658733442,328944,177760,19837
5443,203123,aibs_nonneuronal,oligo,864691136328924650,146784,232016,20211
5444,642072,aibs_neuronal,23P,864691136194081750,362464,110288,24588
5445,238860,aibs_neuronal,6P-CT,864691135992491713,151568,248048,23182
5446,765427,aibs_neuronal,6P-IT,864691135385227861,393600,241344,22140
5447,590601,aibs_neuronal,5P-IT,864691135838052755,341792,199552,20113
5448,64282,aibs_neuronal,23P,864691136515289572,92528,116400,21107
5449,520378,aibs_neuronal,4P,864691135270319269,306496,141264,22498
5450,155205,aibs_neuronal,5P-ET,864691135383480282,115312,139824,21739
5451,291426,aibs_neuronal,23P,864691135889703817,195552,103040,23042
5452,155745,aibs_neuronal,23P,864691135987575299,127312,133312,24524
5453,455365,aibs_neuronal,23P,864691135864972414,270256,138560,18433
5454,393438,aibs_neuronal,23P,864691135800134754,239584,141008,27207
5455,154025,aibs_neuronal,23P,864691135975467587,123776,121376,26105
5456,489869,aibs_neuronal,4P,864691135013325046,283760,156848,15557
5457,421830,aibs_nonneuronal,astrocyte,864691135345116831,251648,117296,18189
5458,766354,aibs_neuronal,6P-CT,864691134940810851,395248,228448,23659
5459,594506,aibs_neuronal,6P-CT,864691135645039599,333920,228784,20374
5460,136200,aibs_nonneuronal,oligo,864691135345190303,103184,259008,19787
5461,198394,aibs_neuronal,5P-ET,864691136021155576,139216,199040,15993
5462,267646,aibs_neuronal,BC,864691135569946502,168992,199920,25423
5463,438089,aibs_neuronal,6P-IT,864691135565520215,247776,245520,20489
5464,618657,aibs_neuronal,5P-IT,864691135696459162,344832,190400,26413
5465,265180,aibs_neuronal,5P-ET,864691136273101502,167232,192000,23461
5466,156739,aibs_neuronal,4P,864691135210856128,121200,158560,17523
5467,193942,aibs_neuronal,4P,864691135748549417,145296,171440,15840
5468,310432,aibs_neuronal,5P-ET,864691136602287569,190048,258320,16652
5469,335254,aibs_nonneuronal,astrocyte,864691136195337036,207632,178640,20130
5470,430091,aibs_neuronal,5P-IT,864691136388564496,255440,184208,19385
5471,188288,aibs_neuronal,23P,864691135526901851,134656,119008,17833
5472,255271,aibs_neuronal,23P,864691135323862684,174816,105360,22640
5473,241441,aibs_neuronal,6P-IT,864691136721718638,159792,265168,25380
5474,253384,aibs_neuronal,NGC,864691135558231748,173392,88544,25378
5475,189106,aibs_neuronal,23P,864691136008998830,133328,111168,23803
5476,496060,aibs_nonneuronal,oligo,864691135212730752,290384,181456,27236
5477,374570,aibs_nonneuronal,microglia,864691135338088678,225152,229472,25152
5478,534838,aibs_neuronal,6P-CT,864691135615003083,298416,237440,24394
5479,596344,aibs_nonneuronal,oligo,864691135937376821,331952,246624,20249
5480,167126,aibs_neuronal,5P-IT,864691135583651704,125696,209200,20394
5481,489579,aibs_neuronal,4P,864691137197953345,289616,140656,25861
5482,433884,aibs_neuronal,6P-IT,864691135511303888,259856,224928,18145
5483,552370,aibs_neuronal,23P,864691135780824912,320704,100176,25959
5484,678992,aibs_nonneuronal,oligo,864691134988372346,360656,244656,24398
5485,132169,aibs_neuronal,6P-CT,864691135594206251,112208,257792,16298
5486,253345,aibs_nonneuronal,astrocyte,864691135134826009,170992,92528,25110
5487,327334,aibs_nonneuronal,astrocyte,864691135776550752,210192,131760,15296
5488,488349,aibs_neuronal,23P,864691135498503187,288624,128672,16778
5489,269381,aibs_nonneuronal,oligo,864691135387691905,167776,220400,21353
5490,499096,aibs_nonneuronal,oligo,864691135571213861,286112,214432,20801
5491,585817,aibs_neuronal,4P,864691135614604491,334384,154240,20676
5492,266277,aibs_neuronal,5P-IT,864691136237467964,175072,197344,16880
5493,390510,aibs_neuronal,23P,864691136040108286,237440,113328,17558
5494,396592,aibs_neuronal,BC,864691136578016020,236032,173296,19684
5495,531229,aibs_neuronal,6P-IT,864691136100906869,308144,205776,23830
5496,104829,aibs_nonneuronal,astrocyte,864691135777095357,99552,103792,20753
5497,227407,aibs_nonneuronal,astrocyte,864691135988454656,155264,166464,16664
5498,460420,aibs_neuronal,4P,864691136011998627,263856,162080,26123
5499,199487,aibs_neuronal,5P-IT,864691135889477257,143536,206672,22731
5500,274237,aibs_nonneuronal,astrocyte,864691135278211745,172432,253712,25098
5501,561848,aibs_nonneuronal,astrocyte,864691135440553544,322400,193872,16348
5502,395757,aibs_neuronal,4P,864691135876004947,233120,161632,16314
5503,295240,aibs_neuronal,23P,864691135730800313,196080,133952,26030
5504,618157,aibs_nonneuronal,oligo,864691135715235610,348176,181744,21456
5505,357744,aibs_neuronal,BPC,864691137019565422,225040,102496,19388
5506,307342,aibs_neuronal,6P-IT,864691136009387436,194944,230880,24442
5507,551327,aibs_neuronal,MC,864691135919398320,319920,98352,15839
5508,615384,aibs_neuronal,4P,864691135274981861,355072,153280,27227
5509,331441,aibs_neuronal,23P,864691136911621105,201968,143968,27579
5510,110626,aibs_neuronal,23P,864691135065834308,102976,138432,24949
5511,613694,aibs_neuronal,4P,864691135542779378,356208,144432,16307
5512,457078,aibs_neuronal,4P,864691135361112135,271344,153872,17498
5513,764998,aibs_neuronal,6P-CT,864691135349115863,394128,223344,26530
5514,372352,aibs_neuronal,BC,864691135785269700,229248,216176,23261
5515,642107,aibs_neuronal,23P,864691135492333663,370736,100016,24769
5516,593946,aibs_nonneuronal,oligo,864691135873646478,333152,233136,17066
5517,326397,aibs_nonneuronal,pericyte,864691136009002632,197152,120512,22636
5518,499839,aibs_neuronal,6P-IT,864691136005619658,286480,216144,25800
5519,703709,aibs_nonneuronal,astrocyte,864691136378736597,393712,168928,25080
5520,330334,aibs_neuronal,4P,864691136117306020,209696,158608,20359
5521,82120,aibs_neuronal,5P-IT,864691135866397462,91728,214656,20819
5522,363330,aibs_neuronal,4P,864691135133031840,228000,145360,19525
5523,237978,aibs_neuronal,6P-CT,864691136451103487,155920,248416,17966
5524,103772,aibs_nonneuronal,astrocyte,864691136116137892,100416,105584,15108
5525,432488,aibs_neuronal,5P-ET,864691136602781393,256624,208528,21345
5526,304223,aibs_neuronal,5P-IT,864691136333756851,190352,221104,16808
5527,81949,aibs_neuronal,5P-IT,864691136065213336,92912,222352,19844
5528,135648,aibs_nonneuronal,OPC,864691135463542085,98304,262064,17109
5529,522354,aibs_neuronal,4P,864691135754672077,295184,155440,22558
5530,517566,aibs_neuronal,23P,864691136011757219,303488,96528,27212
5531,232117,aibs_neuronal,5P-IT,864691137020664686,150448,202224,18022
5532,425413,aibs_neuronal,MC,864691136907023470,254016,150432,17806
5533,190283,aibs_neuronal,23P,864691135476982696,141472,129152,19090
5534,83732,aibs_nonneuronal,astrocyte,864691134917411850,90864,231968,16644
5535,188088,aibs_neuronal,23P,864691136297444891,137248,119904,16067
5536,583665,aibs_neuronal,23P,864691136389183095,336240,130400,18087
5537,457597,aibs_neuronal,4P,864691135910968745,275184,144656,20724
5538,370456,aibs_neuronal,BPC,864691135661431024,223696,205856,24808
5539,203644,aibs_neuronal,6P-IT,864691135491364839,137728,232464,24701
5540,428793,aibs_neuronal,4P,864691136065222808,255296,169392,23767
5541,520569,aibs_neuronal,23P,864691135462764701,305200,132176,24055
5542,237005,aibs_nonneuronal,astrocyte,864691135657782914,147632,228576,25369
5543,372810,aibs_neuronal,BC,864691135577024517,215920,232624,15684
5544,226440,aibs_neuronal,23P,864691135571586541,160688,144016,22879
5545,298944,aibs_neuronal,4P,864691135865093758,189872,163472,21278
5546,164151,aibs_neuronal,5P-IT,864691136824054382,115648,198096,17693
5547,499601,aibs_neuronal,6P-IT,864691135374441416,284048,211744,24767
5548,226188,aibs_neuronal,4P,864691136176219398,149568,155472,21694
5549,485192,aibs_neuronal,23P,864691135661324528,294208,110128,15732
5550,373361,aibs_neuronal,6P-IT,864691135468834386,225632,239376,17493
5551,499430,aibs_nonneuronal,astrocyte,864691136226961745,285952,213760,23373
5552,226202,aibs_neuronal,4P,864691136273617677,152848,159072,21319
5553,238639,aibs_neuronal,6P-CT,864691135495120016,154400,254880,21197
5554,553018,aibs_neuronal,23P,864691135386255189,325952,110832,17321
5555,531386,aibs_nonneuronal,oligo,864691136436371870,306800,194736,24918
5556,199020,aibs_neuronal,MC,864691135938234677,136096,202608,20229
5557,501229,aibs_neuronal,6P-IT,864691135738182001,286624,241216,23338
5558,304852,aibs_neuronal,6P-CT,864691135568716268,181264,225472,20586
5559,205200,aibs_neuronal,6P-CT,864691135491354087,144992,252128,21025
5560,624039,aibs_neuronal,6P-CT,864691135919210160,347728,225840,23000
5561,401913,aibs_nonneuronal,microglia,864691136136638589,239840,192912,23995
5562,257737,aibs_neuronal,23P,864691136274550029,171120,138336,17380
5563,254719,aibs_nonneuronal,astrocyte,864691135700252539,173440,109552,18135
5564,617541,aibs_neuronal,MC,864691136051191947,347744,176368,17247
5565,221080,aibs_neuronal,NGC,864691136673737863,152768,94928,21095
5566,167227,aibs_neuronal,5P-NP,864691135616588137,122512,214816,21561
5567,298703,aibs_neuronal,4P,864691136091891892,191664,172384,19583
5568,361328,aibs_neuronal,23P,864691135058539675,223216,138096,20763
5569,341308,aibs_neuronal,6P-IT,864691136965770190,200112,236256,17357
5570,452727,aibs_neuronal,23P,864691136486799890,267088,109232,23267
5571,262551,aibs_nonneuronal,oligo,864691135570701293,177216,162656,20075
5572,151895,aibs_nonneuronal,microglia,864691136951613663,127776,108000,20255
5573,232635,aibs_neuronal,5P-ET,864691137020299886,152272,199232,21597
5574,536906,aibs_neuronal,6P-CT,864691135182581506,298240,246544,25300
5575,468479,aibs_neuronal,6P-IT,864691135618593423,269024,228368,22431
5576,188370,aibs_neuronal,23P,864691135737741956,147008,124608,17516
5577,193079,aibs_nonneuronal,astrocyte,864691136084035948,139488,149200,23495
5578,517785,aibs_neuronal,23P,864691136543420066,309472,113776,15250
5579,533149,aibs_neuronal,6P-CT,864691135308229702,298256,214048,24520
5580,120498,aibs_neuronal,BC,864691135867635222,109360,191760,21995
5581,454902,aibs_neuronal,23P,864691135565591319,265568,135696,15388
5582,458372,aibs_neuronal,4P,864691135938507573,270608,151776,26306
5583,428304,aibs_nonneuronal,oligo,864691135737492849,253424,162144,20489
5584,268957,aibs_neuronal,5P-IT,864691134989246586,165728,214576,18979
5585,197444,aibs_neuronal,4P,864691136227799121,144896,182528,22943
5586,172311,aibs_neuronal,BC,864691135658620546,129168,246096,21918
5587,117134,aibs_neuronal,4P,864691135408085193,113792,173216,22896
5588,364181,aibs_nonneuronal,oligo,864691135780803408,223120,149200,26976
5589,310169,aibs_nonneuronal,OPC,864691135603938756,187632,260736,16261
5590,425251,aibs_neuronal,4P,864691135526903643,249248,148704,17160
5591,613451,aibs_neuronal,4P,864691135991519169,357008,134064,27492
5592,583755,aibs_nonneuronal,astrocyte,864691136922737380,327792,137248,19310
5593,531054,aibs_nonneuronal,astrocyte,864691135837181075,301696,197888,22098
5594,64268,aibs_neuronal,23P,864691135866429462,87904,118832,21461
5595,455233,aibs_neuronal,23P,864691135081732087,262672,133216,17918
5596,401753,aibs_neuronal,5P-IT,864691135213092408,242672,195888,21876
5597,653820,aibs_neuronal,4P,864691135257056175,365904,134208,25319
5598,126925,aibs_neuronal,5P-ET,864691135772576251,103024,217456,21666
5599,306445,aibs_neuronal,6P-IT,864691136724423677,195568,235232,18084
5600,616662,aibs_neuronal,5P-IT,864691135565624919,357632,164720,23705
5601,297348,aibs_neuronal,4P,864691136105449945,187824,153824,26843
5602,762758,aibs_neuronal,6P-CT,864691135909763241,396704,206128,26138
5603,226705,aibs_neuronal,NGC,864691135323955868,150848,151664,25261
5604,404313,aibs_neuronal,BC,864691136724139005,240480,209264,24967
5605,524371,aibs_neuronal,4P,864691136724531197,303040,161616,17177
5606,296644,aibs_nonneuronal,astrocyte,864691135304202663,187920,153952,21746
5607,581394,aibs_neuronal,23P,864691136175968006,343152,106048,25071
5608,431577,aibs_nonneuronal,OPC,864691136418619287,251936,195248,16418
5609,203753,aibs_neuronal,6P-IT,864691135569795206,142368,231072,25219
5610,613275,aibs_nonneuronal,astrocyte,864691135700247163,348304,133536,26674
5611,498801,aibs_neuronal,6P-IT,864691135618612623,287552,212480,19134
5612,406063,aibs_neuronal,6P-IT,864691135386407809,233472,237456,22969
5613,260866,aibs_neuronal,4P,864691135349536471,164576,155344,23554
5614,669709,aibs_neuronal,5P-ET,864691136739552366,376864,194432,22987
5615,230393,aibs_nonneuronal,oligo,864691135373628489,162416,187024,20905
5616,491723,aibs_neuronal,4P,864691135808102173,280288,159488,25822
5617,152342,aibs_neuronal,23P,864691135837968019,123792,107296,24560
5618,153628,aibs_neuronal,23P,864691136100187765,128576,113584,23108
5619,192979,aibs_neuronal,4P,864691137020843374,135888,154976,22612
5620,425683,aibs_neuronal,4P,864691136990897045,245504,147840,19483
5621,687144,aibs_neuronal,MC,864691136236717327,384208,92112,23155
5622,284469,aibs_neuronal,23P,864691136388859408,191488,93168,16799
5623,534352,aibs_neuronal,BC,864691135323962524,302016,236032,20372
5624,420888,aibs_neuronal,23P,864691136951652319,261792,100912,23757
5625,263835,aibs_nonneuronal,astrocyte,864691136031660987,179344,185392,15136
5626,159444,aibs_neuronal,4P,864691136137384061,121360,175424,20576
5627,459301,aibs_neuronal,5P-IT,864691135570692589,264464,171264,19429
5628,328157,aibs_neuronal,23P,864691136106526425,210640,129232,19887
5629,227320,aibs_neuronal,4P,864691135952746787,159680,167312,15899
5630,25023,aibs_nonneuronal,pericyte,864691136112586577,80384,129232,17103
5631,431174,aibs_nonneuronal,astrocyte,864691135303204007,252160,188304,26019
5632,194129,aibs_neuronal,4P,864691136451972095,133344,162960,17703
5633,238510,aibs_neuronal,6P-IT,864691135383690475,155968,255440,20402
5634,345897,aibs_neuronal,6P-CT,864691135976601411,199168,258288,18763
5635,405734,aibs_neuronal,6P-IT,864691135526909787,245072,225920,19939
5636,524215,aibs_nonneuronal,astrocyte,864691135807258141,307248,162512,16347
5637,301731,aibs_neuronal,5P-IT,864691135658889602,185520,181600,26676
5638,264314,aibs_neuronal,5P-IT,864691135275347941,178096,179440,18651
5639,156732,aibs_neuronal,4P,864691135749594921,120464,156288,17378
5640,393457,aibs_nonneuronal,pericyte,864691136730468982,243152,142496,26832
5641,300660,aibs_nonneuronal,microglia,864691135876720211,187520,179232,18870
5642,555976,aibs_neuronal,4P,864691135163201069,321056,154288,16674
5643,331910,aibs_neuronal,4P,864691135938514997,211760,170736,16134
5644,397962,aibs_neuronal,5P-IT,864691136329867242,245264,178160,16437
5645,196506,aibs_neuronal,BC,864691135479243462,143984,182304,17767
5646,407845,aibs_neuronal,6P-IT,864691135639738939,235712,245552,20344
5647,325098,aibs_nonneuronal,astrocyte,864691136008655790,206032,105136,27605
5648,586200,aibs_neuronal,4P,864691135684292850,335920,147920,23475
5649,554189,aibs_neuronal,4P,864691135737841044,321344,140432,15128
5650,521724,aibs_neuronal,4P,864691135693534143,295616,147568,18820
5651,703779,aibs_neuronal,4P,864691135753609933,386912,160736,26320
5652,161990,aibs_nonneuronal,OPC,864691136689166958,128880,186544,20933
5653,222694,aibs_neuronal,23P,864691135938630453,155264,118144,20352
5654,269193,aibs_neuronal,6P-IT,864691135947663457,169120,218800,20308
5655,293223,aibs_neuronal,23P,864691136176113926,185216,120496,25432
5656,489105,aibs_neuronal,4P,864691136662897886,286336,143584,22107
5657,87004,aibs_neuronal,6P-CT,864691136903033010,97472,249536,18515
5658,436691,aibs_neuronal,6P-IT,864691136136575357,260240,241392,25370
5659,531327,aibs_nonneuronal,oligo,864691135274078693,310352,197648,24192
5660,259862,aibs_neuronal,23P,864691136051703539,166320,145248,17640
5661,669778,aibs_nonneuronal,astrocyte,864691135385363541,373328,192848,23959
5662,558226,aibs_neuronal,BPC,864691136581141410,326864,171280,16046
5663,517045,aibs_neuronal,BPC,864691136774143086,299760,99744,21382
5664,672985,aibs_neuronal,6P-IT,864691135741181803,361088,220688,23708
5665,357122,aibs_nonneuronal,astrocyte,864691135954123528,214192,85632,27247
5666,203221,aibs_neuronal,6P-CT,864691136788394862,131872,240208,21783
5667,192772,aibs_neuronal,4P,864691135693452991,135904,159776,21442
5668,422353,aibs_neuronal,23P,864691135489161018,249744,116256,22649
5669,293529,aibs_nonneuronal,microglia,864691135256568751,192880,116176,27541
5670,234748,aibs_nonneuronal,oligo,864691135207720569,154560,215280,22665
5671,429201,aibs_neuronal,4P,864691135163350829,251168,163152,26893
5672,254315,aibs_nonneuronal,astrocyte,864691135475061312,169744,88336,27372
5673,67410,aibs_neuronal,23P,864691136812939891,97984,127264,18420
5674,74265,aibs_neuronal,4P,864691135937391669,86336,163280,21411
5675,341785,aibs_neuronal,BC,864691136823493742,200736,234288,19799
5676,173708,aibs_neuronal,5P-NP,864691136089423671,123872,260288,16341
5677,425980,aibs_neuronal,4P,864691135463418525,250208,159456,20495
5678,199736,aibs_nonneuronal,astrocyte,864691135945596452,146208,193280,24194
5679,588739,aibs_neuronal,MC,864691135455023978,333328,179552,18363
5680,358773,aibs_nonneuronal,astrocyte,864691135776563552,216640,123504,16626
5681,558764,aibs_nonneuronal,oligo,864691135348306391,318400,175424,19995
5682,393018,aibs_neuronal,23P,864691135275331045,241552,132512,23312
5683,583570,aibs_neuronal,4P,864691136009473198,340288,142384,17931
5684,585922,aibs_nonneuronal,microglia,864691136673551239,337136,147520,21092
5685,227418,aibs_neuronal,4P,864691136238282556,157520,171936,16922
5686,119699,aibs_neuronal,5P-IT,864691136195024204,98640,185568,17788
5687,489786,aibs_neuronal,23P,864691135256569263,294256,130160,27444
5688,223696,aibs_neuronal,23P,864691135397408289,158448,139632,16053
5689,126965,aibs_neuronal,5P-IT,864691135730174393,108432,211680,21434
5690,607609,aibs_neuronal,23P,864691135697737493,354736,92544,26068
5691,359303,aibs_nonneuronal,astrocyte,864691136084065132,214096,119248,19612
5692,162778,aibs_neuronal,5P-IT,864691135618612367,121776,177488,25462
5693,405536,aibs_neuronal,BC,864691135292305590,241552,228912,19235
5694,461237,aibs_neuronal,5P-IT,864691135975479919,263552,178080,17421
5695,299788,aibs_neuronal,5P-IT,864691136194022614,193760,173472,26905
5696,292448,aibs_neuronal,23P,864691136391165823,182656,118336,19439
5697,166355,aibs_neuronal,6P-IT,864691134917417226,123824,219776,15773
5698,236413,aibs_nonneuronal,oligo,864691135700221819,163008,234816,19603
5699,273936,aibs_nonneuronal,astrocyte,864691135968891237,174896,253728,22766
5700,582353,aibs_neuronal,23P,864691135279318689,336272,111040,20727
5701,593141,aibs_neuronal,6P-IT,864691136116180644,331504,222224,24062
5702,115882,aibs_neuronal,4P,864691135472995890,108784,165056,15874
5703,619842,aibs_neuronal,BC,864691135385800789,349136,199056,21384
5704,106868,aibs_neuronal,23P,864691136487722514,113536,120336,20792
5705,582158,aibs_neuronal,23P,864691136923775972,334704,116784,19515
5706,104778,aibs_neuronal,23P,864691136389059191,101296,104448,19562
5707,304320,aibs_nonneuronal,oligo,864691135941103476,188624,218208,17950
5708,233247,aibs_neuronal,5P-IT,864691135614448843,155504,206624,27136
5709,271717,aibs_neuronal,6P-IT,864691135394015221,165712,232224,23322
5710,395766,aibs_neuronal,5P-IT,864691136723485693,235088,168192,15848
5711,580911,aibs_nonneuronal,microglia,864691135749027369,334224,101520,19619
5712,561200,aibs_neuronal,5P-IT,864691136923769572,318752,186048,26008
5713,583144,aibs_neuronal,4P,864691135724991403,336352,140320,15709
5714,456761,aibs_neuronal,4P,864691135292305846,276112,148064,15182
5715,63696,aibs_neuronal,23P,864691135403778286,97632,126112,16387
5716,294669,aibs_neuronal,23P,864691135658928514,187296,137568,22530
5717,112571,aibs_neuronal,23P,864691135502634589,101920,153216,18455
5718,190171,aibs_neuronal,23P,864691135577784581,147168,128416,18453
5719,594940,aibs_nonneuronal,oligo,864691136309626970,330816,231056,23462
5720,325036,aibs_neuronal,23P,864691135156540516,204992,103360,26687
5721,235897,aibs_neuronal,6P-IT,864691136109771448,161904,228288,16958
5722,196022,aibs_nonneuronal,astrocyte,864691135758487886,146608,178864,15490
5723,566744,aibs_neuronal,6P-CT,864691136952192991,316016,241664,25856
5724,229128,aibs_neuronal,MC,864691135488217914,162512,170496,27368
5725,119729,aibs_neuronal,5P-IT,864691136143358516,104704,181424,17366
5726,516372,aibs_nonneuronal,astrocyte,864691135373434568,307152,79056,26522
5727,487693,aibs_neuronal,BPC,864691136922784228,292768,112592,25417
5728,109247,aibs_neuronal,23P,864691135841903843,113136,142912,16939
5729,591926,aibs_nonneuronal,oligo,864691135919973528,330336,219168,16329
5730,565506,aibs_neuronal,6P-IT,864691135693521855,323456,228352,17054
5731,229713,aibs_neuronal,5P-IT,864691135719457585,156976,177792,17293
5732,687324,aibs_neuronal,23P,864691135855599918,383104,85856,24564
5733,237056,aibs_nonneuronal,astrocyte,864691135348293335,157600,227680,25498
5734,530490,aibs_neuronal,5P-IT,864691135526726747,296144,198656,18405
5735,517537,aibs_neuronal,NGC,864691135947610977,299168,107328,26523
5736,325939,aibs_nonneuronal,astrocyte,864691135385722709,208880,118384,19450
5737,458985,aibs_nonneuronal,microglia,864691135696147098,277968,165600,16664
5738,203831,aibs_neuronal,6P-IT,864691135731146681,137264,227088,26089
5739,486562,aibs_neuronal,23P,864691136116875940,281264,122784,17900
5740,553000,aibs_neuronal,23P,864691136662948574,319984,126496,17642
5741,428039,aibs_neuronal,4P,864691135498562067,253600,174160,19162
5742,522506,aibs_neuronal,4P,864691136334671027,301376,159744,23171
5743,516669,aibs_neuronal,23P,864691135213048632,300416,109920,18147
5744,648552,aibs_neuronal,23P,864691136389400336,363056,115616,26739
5745,226831,aibs_neuronal,23P,864691135755134930,157792,157456,26258
5746,596845,aibs_neuronal,6P-CT,864691135210969536,340304,246832,23195
5747,367678,aibs_neuronal,BC,864691136118437144,227680,179136,19294
5748,390991,aibs_neuronal,23P,864691135308245574,240032,117968,20361
5749,156769,aibs_neuronal,4P,864691136293271959,124144,155472,17372
5750,421214,aibs_neuronal,23P,864691135135090201,247376,105456,26759
5751,73496,aibs_neuronal,4P,864691136740425052,83584,163584,16857
5752,169415,aibs_neuronal,6P-IT,864691135772654923,120576,231248,20111
5753,297067,aibs_neuronal,4P,864691136488030738,186256,158336,24424
5754,132227,aibs_neuronal,6P-IT,864691135919283376,100272,252496,17012
5755,424978,aibs_neuronal,BC,864691136051236083,260992,157616,15515
5756,532891,aibs_neuronal,6P-IT,864691135269742501,306080,223056,22062
5757,716759,aibs_neuronal,6P-CT,864691135754538189,379856,210576,22555
5758,394721,aibs_nonneuronal,oligo,864691135303168679,235568,146160,21152
5759,174795,aibs_nonneuronal,oligo,864691135538121074,127632,265792,21712
5760,365556,aibs_neuronal,4P,864691135479024582,225216,167776,19812
5761,523075,aibs_neuronal,4P,864691136537915554,310592,158032,27545
5762,67226,aibs_neuronal,23P,864691135385262421,84656,137152,17421
5763,558911,aibs_neuronal,MC,864691136579402914,318320,173408,21293
5764,438553,aibs_neuronal,6P-IT,864691136578297876,247920,246064,23872
5765,536175,aibs_neuronal,6P-CT,864691135941994356,304256,243152,19946
5766,299260,aibs_neuronal,4P,864691135526996827,183584,174240,23471
5767,169798,aibs_neuronal,6P-CT,864691135497621523,128528,239952,21951
5768,484757,aibs_neuronal,NGC,864691134918408458,278880,86384,23253
5769,238980,aibs_neuronal,6P-IT,864691135565570135,152640,242368,24006
5770,565011,aibs_neuronal,6P-CT,864691135355762895,316048,224880,26098
5771,33313,aibs_neuronal,4P,864691135740187243,73552,165072,20046
5772,626295,aibs_neuronal,6P-CT,864691135123255591,359296,247088,24610
5773,490727,aibs_neuronal,4P,864691137020676206,281312,152768,19957
5774,327704,aibs_neuronal,23P,864691135889526921,210496,138928,17393
5775,464114,aibs_neuronal,5P-NP,864691135341985733,263728,200208,22651
5776,126448,aibs_nonneuronal,oligo,864691135737493873,102320,208928,18511
5777,454360,aibs_neuronal,23P,864691135618610575,272496,111104,23946
5778,195334,aibs_neuronal,4P,864691135696949402,131360,173152,24637
5779,492863,aibs_neuronal,5P-IT,864691135582552685,292256,174464,19023
5780,568234,aibs_neuronal,6P-IT,864691136237587727,317616,246080,23265
5781,366087,aibs_neuronal,5P-IT,864691135383217643,226880,174128,24058
5782,135507,aibs_nonneuronal,oligo,864691136085430403,98256,258160,16408
5783,590389,aibs_neuronal,5P-IT,864691135213994552,336160,197168,18648
5784,188880,aibs_neuronal,23P,864691136005822666,143200,120624,21498
5785,431850,aibs_neuronal,5P-IT,864691135888533385,248032,202288,18536
5786,610379,aibs_neuronal,BC,864691135926306772,345392,116080,19186
5787,491629,aibs_neuronal,4P,864691134948244732,279968,144880,24960
5788,190282,aibs_nonneuronal,astrocyte,864691136723423997,139728,143328,19323
5789,565295,aibs_neuronal,6P-IT,864691135946470180,324528,229440,15258
5790,230629,aibs_neuronal,5P-IT,864691135304171687,162384,189840,22073
5791,452195,aibs_neuronal,23P,864691135837189523,269552,107456,16742
5792,23400,aibs_neuronal,23P,864691136123786022,80672,123696,20333
5793,594385,aibs_neuronal,6P-CT,864691136662929886,328736,232384,20033
5794,199470,aibs_nonneuronal,astrocyte,864691136811781747,139584,206976,22990
5795,259935,aibs_neuronal,4P,864691135639645243,175056,154080,17369
5796,204711,aibs_neuronal,6P-CT,864691134989250682,134272,247712,18042
5797,342203,aibs_neuronal,6P-IT,864691135335282921,210800,232176,22515
5798,199411,aibs_nonneuronal,oligo,864691135462277021,130752,193920,23010
5799,307189,aibs_neuronal,6P-CT,864691135918995632,183312,240224,24004
5800,426455,aibs_nonneuronal,astrocyte,864691135345241247,257232,152288,23445
5801,171088,aibs_nonneuronal,astrocyte,864691135945519652,115648,250032,16739
5802,164138,aibs_neuronal,5P-IT,864691135349155031,130208,201552,16876
5803,327596,aibs_neuronal,23P,864691135387339393,201792,127680,17557
