id,target_id,cell_type,pt_root_id,pt_position_x,pt_position_y,pt_position_z
11030,391784,23P,864691135762469942,232288,136544,15580
7480,391791,MC,864691135337696486,233520,139968,14858
40178,391823,23P,864691137054619766,238064,132464,14855
12652,391800,23P,864691135440492360,234928,136032,14914
37180,391648,23P,864691136419433623,240128,113312,26474
25795,391921,23P,864691135545207336,234160,140160,16276
4874,391811,23P,864691135212613248,236240,139600,14854
13212,391961,23P,864691135867401494,243264,136224,15883
22017,391836,23P,864691135698196757,241136,129264,15527
8946,391828,23P,864691134885788154,238784,143408,15390
41713,393727,4P,864691135455227242,231296,144256,15923
16609,391802,23P,864691135355801807,235152,134224,15349
13602,391807,23P,864691135658887042,235568,137584,15092
15251,391902,23P,864691135278904225,230016,139904,16100
24471,394366,4P,864691135294138380,229280,148960,20104
47600,393698,23P,864691135335399913,244304,144432,15096
17921,393721,23P,864691136042158678,230192,151840,15950
22076,393701,4P,864691136437225118,244816,151072,15351
21491,391904,23P,864691135577696261,230528,137168,16370
37702,391864,23P,864691135999858312,242880,136384,15505
48453,391776,23P,864691135946627620,230096,139776,15309
46191,391915,23P,864691135783509299,232336,139616,15778
32944,391876,23P,864691135864080510,243840,131888,15447
19545,391788,23P,864691135527111771,233552,135648,15301
18442,391914,23P,864691135441350984,232144,141008,15945
22068,391805,23P,864691135867440662,235616,134288,15592
38212,391903,BC,864691136008535468,230288,142864,16418
46338,391832,23P,864691135719709489,240176,139392,15235
8214,391919,23P,864691135345170847,233760,130208,15970
13245,391918,23P,864691135210855872,233424,127456,16207
24967,265037,4P,864691136966845134,178016,186544,22452
22503,391943,23P,864691135737559428,239248,140320,16068
39577,394374,23P,864691135416208826,231456,146592,20034
1647,391932,NGC,864691135012884886,236096,129280,16413
20771,194447,23P,864691136066317976,135168,161264,19131
23085,391963,23P,864691135472757554,243616,142240,16209
28143,391969,BC,864691135751792776,244960,138464,15792
22051,391780,23P,864691135808183581,231344,132208,14963
22794,391782,23P,864691135781658192,231408,129280,15681
21857,391920,23P,864691135726290751,233968,138064,16367
16061,393728,5P-IT,864691135491854066,231200,158464,16262
12649,391759,23P,864691135759177038,229440,135968,15129
3346,391977,23P,864691136451700479,229744,136048,17083
5532,391884,23P,864691134989179002,245504,134032,15088
22018,391880,23P,864691136194967784,244784,128464,14899
48037,394371,4P,864691136922732004,230608,155744,20183
23005,394377,23P,864691135759230286,231696,156912,19767
28133,391939,23P,864691135569859974,238752,132400,15762
25118,391835,23P,864691135786148036,240992,136784,15647
36307,391875,23P,864691136310578010,243552,140272,15374
32842,226049,23P,864691135938329653,149888,157744,20718
28110,391817,23P,864691135841777891,237280,132816,15218
26644,391878,23P,864691135938288949,244208,128144,15416
43877,391761,23P,864691135582551149,229376,128688,15297
7570,394384,23P,864691136137617533,232528,154576,19540
28130,391825,23P,864691135490958951,238480,134768,15611
34315,393732,23P,864691135687729888,231744,144800,16423
33413,559508,5P-PT,864691135572124197,326704,172640,26907
34814,391820,23P,864691135307938118,237488,130768,15408
43894,296354,23P,864691135615024331,194656,152608,19057
48460,393729,23P,864691136051751923,231280,154384,16411
7136,391867,23P,864691135469016658,243008,136752,15088
38072,391906,23P,864691135341941957,230432,139952,15879
8755,391966,23P,864691136042131542,243744,128320,15760
46516,391922,23P,864691135658820994,234640,135696,15832
5936,391799,23P,864691136310655066,234736,138656,15305
26582,391785,23P,864691135724599979,232416,129664,14997
38617,394385,BPC,864691136020241144,232592,148464,20077
41785,394760,4P,864691135118663389,238624,158048,21785
32091,394536,4P,864691136310557274,234240,157584,20859
41605,394473,23P,864691135374617929,241744,156656,20106
2010,392020,23P,864691135335115497,235760,140672,17102
261,394663,23P,864691136144641844,230864,156912,21403
9464,394426,23P,864691135367012345,236208,146080,20303
29464,394533,23P,864691135100934688,233712,144576,20887
10347,394579,23P,864691136812945267,239984,144304,20762
44563,394588,4P,864691135687893984,240368,148336,20966
9862,394790,4P,864691135645291759,243456,158400,21355
12054,394581,4P,864691135693686975,239440,159824,20976
12281,394414,23P,864691136024608057,235440,152496,19766
12222,394451,4P,864691135428501296,240496,152416,19886
10710,394855,23P,864691135059293851,232960,145728,22193
21086,394710,23P,864691135610494727,235008,145824,21781
14200,394718,23P,864691135749335849,235488,152384,21512
46628,394794,4P,864691135404748270,242784,159824,21808
44368,394774,4P,864691135294157580,239904,154448,21777
19706,391994,23P,864691135374493257,232048,142032,16952
21978,394523,4P,864691135596801603,231296,153952,20560
44801,394527,23P,864691136482907692,231920,157888,20539
28249,394535,4P,864691135753626061,234080,153968,20386
31547,394669,23P,864691135408202185,232560,147968,21512
42157,394417,4P,864691134948428284,235392,149472,19667
47735,394726,4P,864691136903300786,236304,155680,21706
19132,394544,4P,864691135564644183,236400,143984,20379
33265,394546,4P,864691135865590149,237024,154128,20414
18587,394841,23P,864691135937997316,231424,152672,22145
35839,394477,23P,864691135946615076,242112,145584,19570
22045,392006,23P,864691135526728539,234224,134416,16796
10706,394418,4P,864691136287023299,235392,157552,19787
22025,391992,23P,864691135952757027,231712,130512,16880
24939,394503,4P,864691135469083986,244656,150480,20123
24884,394592,4P,864691135475699008,240896,154992,20965
39204,394601,4P,864691136031722939,241808,143584,20741
20846,394505,23P,864691135341748145,245152,143856,19954
13142,394709,4P,864691135488952378,234480,152288,21833
15062,394472,4P,864691135163110957,241248,154608,20189
22566,394793,4P,864691136274575885,243440,152160,21481
41161,394623,23P,864691135841944035,243168,150672,20411
30254,394631,23P,864691135577878277,244256,146688,20726
31545,394665,23P,864691135809468108,231600,151888,21750
13273,394662,23P,864691135590969867,230688,151824,21231
12931,394795,4P,864691136423461423,243712,149152,21571
40107,394369,23P,864691135740546196,229984,150048,19596
9901,394632,23P,864691135816496719,244704,157568,20916
22593,394501,4P,864691135469080402,244016,148736,20166
8935,394675,4P,864691135065950020,233232,155936,21469
38850,394599,4P,864691136009333164,241664,147168,20838
44674,394598,23P,864691135104998477,241456,151552,20890
8425,394634,4P,864691135816474703,245056,153552,20847
37165,394777,MC,864691135565577495,240496,152544,21482
47489,394778,23P,864691136846028910,240544,149456,21457
7773,394784,4P,864691135341029317,241840,148176,21275
42253,394863,4P,864691136618145755,233824,157696,22471
28456,394733,4P,864691136144536628,235440,159920,21196
42202,394749,4P,864691135919400880,237856,154304,21678
30728,394409,BC,864691135502774109,234752,148128,20257
4047,394838,4P,864691135181766146,231056,157584,22404
39959,394506,23P,864691136741537628,245136,152336,19980
46070,394408,MC,864691135947630433,234928,151904,19595
32565,394834,23P,864691135210982336,230272,151248,22149
39693,392016,23P,864691136124528166,235552,136432,17153
41690,394541,4P,864691135737651332,235584,152512,20495
27632,394667,23P,864691135618552463,232016,149584,21567
46019,394550,23P,864691136090089015,238624,153312,20903
46466,394428,4P,864691137197857857,236944,146288,19663
17693,394692,4P,864691135516139731,233616,159296,21121
38199,394534,4P,864691135952462627,233840,149280,20416
39182,394659,4P,864691135307514182,229760,155088,21659
40887,394624,4P,864691135974962031,243360,156448,20633
39700,392012,23P,864691135561451489,234976,140096,16672
44136,394538,23P,864691135693620927,234416,152336,20908
18258,394754,4P,864691135478786502,238192,158928,21461
11191,394757,23P,864691135684627127,238496,148592,21660
40064,394431,23P,864691135762657334,237600,150880,20168
33530,394836,4P,864691135866472325,230496,159360,22226
25533,394382,23P,864691136379322837,232464,149616,19849
44917,394474,4P,864691136056875992,241776,158000,19907
1255,394865,23P,864691135740928875,234208,152960,22279
751,360389,23P,864691135995183530,226432,111344,27387
2996,394435,23P,864691135937904900,239104,153152,20143
667,391988,23P,864691135383187930,231584,134128,17004
2999,391987,23P,864691135946276388,231456,136480,16811
4870,392112,23P,864691136923481060,241424,136464,16735
48916,392035,23P,864691135687818464,237120,131648,16584
47698,392259,23P,864691136238318908,241920,143264,17375
34045,392337,23P,864691136522421905,233808,136256,18579
9460,392180,23P,864691135278857377,234688,141200,17626
42921,392176,23P,864691135182702594,232544,140304,17383
37166,392386,23P,864691136042060630,242096,129360,18538
37775,392072,23P,864691135568706284,239232,134144,16872
9524,392332,23P,864691135429289264,232896,138960,18401
29586,392370,23P,864691135490971495,238224,141072,18325
48415,392478,23P,864691136109839288,238848,137408,18803
10490,392364,23P,864691135940346534,237120,135232,18290
9979,392278,23P,864691136312553021,243904,142528,17910
22061,392458,23P,864691135755434706,234976,130384,19310
44670,392353,23P,864691136119335960,236016,139888,18724
7258,392385,23P,864691135502605378,240928,128224,18074
30144,392468,23P,864691135919392944,236608,132704,19165
30264,392200,BC,864691135777122493,239696,140256,17429
35062,392340,4P,864691135477032616,233904,137216,18730
41217,392449,23P,864691136009072814,232880,141088,19460
37098,392378,23P,864691136032689595,238784,127536,18752
3687,392253,BC,864691135800706402,242048,128176,17771
21134,392380,23P,864691135865485532,239824,129520,18318
22114,392424,23P,864691135518194314,229232,140768,19008
22672,392442,23P,864691134918222346,231008,134192,18983
20996,392391,23P,864691135013339894,242720,128528,18191
33545,392288,23P,864691135123345191,244928,143168,17283
20255,392365,23P,864691135454857834,237056,138752,18427
21876,392196,23P,864691135275024613,237648,127600,17491
19848,392434,23P,864691135614891467,230032,140032,18793
9197,392198,23P,864691135526901595,238400,138208,17477
15374,392265,23P,864691136116854948,243136,130608,17731
9587,392287,23P,864691135866577285,244720,136288,17921
4586,392362,23P,864691135781824080,236768,139088,18080
25956,392067,23P,864691135800730466,239056,141712,16846
13717,392447,23P,864691135954572296,232496,134912,19129
20829,392492,23P,864691135884888432,241984,140224,19060
22019,392085,23P,864691135213841720,239872,129408,16859
16665,392119,23P,864691136966470094,243744,133600,16919
334,392425,23P,864691135926565390,229328,137856,18813
26531,392387,23P,864691135942133364,242176,141888,18494
21995,392229,23P,864691136024656953,241424,128080,17249
41576,392363,23P,864691135374039752,236912,131456,18152
272,392193,23P,864691136195149288,236000,129408,17668
18277,392379,23P,864691135526703451,238480,143552,18120
43149,392479,23P,864691135725223083,238960,135120,18894
13017,392160,23P,864691135938217781,230832,138976,17891
22174,466286,6P-CT,864691136595295138,262560,210592,21825
13141,392156,23P,864691135065750340,230016,132496,17832
18656,392181,23P,864691136124418854,234832,137456,17601
42883,392406,4P,864691136286569667,245008,137552,18587
17777,392397,23P,864691136923527140,243920,132560,18172
43478,392454,23P,864691136328913130,234144,131504,19434
20467,392163,23P,864691136032837307,231296,128208,17247
14557,392486,23P,864691135969695589,240288,128112,19024
2681,392373,23P,864691134918370826,238672,133776,18022
6523,392459,23P,864691135292061110,235392,134768,19415
46440,392392,23P,864691135565283415,242928,139744,17998
12614,392470,4P,864691135440471112,237072,138944,19163
29546,392473,23P,864691135771699787,237616,129904,19158
21893,392474,23P,864691135593551659,238000,140736,18787
25867,392123,23P,864691135397222689,244624,137536,16922
5297,392204,23P,864691135876679507,240032,137232,17591
265,392182,23P,864691135478981062,235312,135008,17297
2325,392383,23P,864691135104775757,240400,136544,18505
43344,392189,23P,864691135472886578,235888,131664,17653
3820,392345,23P,864691136144265268,235216,127840,18602
24908,392334,23P,864691135082714871,233232,135664,18022
28099,392231,23P,864691135616712297,241504,130384,17593
37782,392476,23P,864691135940406273,238432,134272,19516
35067,392195,23P,864691135346057119,236768,133856,17409
42411,392335,23P,864691136135429003,233056,141888,18747
33877,392469,4P,864691136267234804,236880,139312,19015
29166,392114,23P,864691135696768410,241744,143024,16646
26881,392115,BPC,864691135989155584,242768,140592,16730
42726,392338,23P,864691135778046909,233712,131664,18334
43791,392399,4P,864691135582549869,244256,139104,18656
25846,392341,23P,864691135590799371,233968,131872,18624
8815,392283,23P,864691135502590786,244560,136432,17486
3615,394896,4P,864691136662872542,238768,151280,22519
47700,394973,4P,864691135778070461,234192,155648,22755
9345,395038,BPC,864691136329656810,242368,144192,22885
9463,395033,4P,864691135946299940,241184,149232,22699
12064,189071,23P,864691135441309256,143664,120400,22926
46880,264851,5P-IT,864691135859985000,180080,191680,20393
9991,395104,23P,864691135954536200,236224,146816,23702
7508,394890,23P,864691136009387180,238368,146512,22191
4543,392566,4P,864691135207763833,232048,142544,19906
4390,396739,4P,864691136011901859,231616,161040,21112
3235,394872,4P,864691135661404400,235104,156256,22316
2342,395025,4P,864691135910659241,239728,156496,23239
36476,392571,23P,864691136391392127,233040,136576,20259
33038,395091,23P,864691135492362079,233216,156560,23462
22175,524491,5P-IT,864691135609594119,303728,166432,17371
16671,394957,4P,864691135304162983,230256,155472,23333
29403,394928,23P,864691135586082940,244528,151936,22524
17910,394877,NGC,864691136423709743,235568,159664,21826
22599,392496,23P,864691136578341908,242608,136064,19132
23999,392494,23P,864691137197730113,241792,141328,19510
18533,395094,23P,864691135738277745,234320,149936,23901
19150,395088,4P,864691136618010843,231920,148256,23767
8183,394875,4P,864691135345156511,235584,156624,21937
40523,394883,23P,864691135808397853,237168,157200,22212
41248,394878,23P,864691136136617085,236000,152320,22287
9867,394879,4P,864691135373695561,235792,159344,22124
21720,394964,4P,864691135838045843,232416,158912,23111
48720,394882,23P,864691135859714664,237168,144304,22510
32568,394884,23P,864691135855612462,237424,147584,22058
3907,392572,BC,864691135947607137,233152,132848,19687
3911,392510,23P,864691136066271640,243664,133376,19118
25915,394894,23P,864691136389290615,238768,153376,22202
17328,395090,4P,864691136926231370,232080,158048,24118
30467,394913,BPC,864691135952924195,241376,151184,22125
13951,394961,23P,864691135059319963,232112,144528,23084
21877,392564,23P,864691135916113254,231072,137808,19691
42383,394919,4P,864691136237507644,242912,147968,22153
14166,392567,23P,864691136274530061,232688,130480,19587
14226,394966,4P,864691135684090866,232640,158848,23348
10343,394956,23P,864691135382920683,230112,148160,22717
22347,494451,5P-PT,864691135163304493,287744,190352,17248
30010,395037,4P,864691135645402351,242128,159152,23302
35926,394902,4P,864691135561415649,239728,152688,21954
25111,395026,23P,864691135938275893,239968,149824,23271
25946,394912,23P,864691135502074690,241376,150448,22458
20031,395036,4P,864691136312294717,241232,160224,23072
44707,392508,23P,864691135163267629,243136,131936,19504
46198,392541,23P,864691136119347224,245248,129312,19175
24555,392532,23P,864691135731336121,244128,142848,19035
2839,395023,4P,864691135113199513,239328,143712,22684
40409,392489,23P,864691135408109001,241120,132400,19027
43957,394963,4P,864691135294041868,232480,153888,22810
41116,395081,4P,864691135335293161,230848,151696,23627
38118,395024,23P,864691135374366408,239552,150192,22865
32920,394953,23P,864691135210985920,230048,144848,22947
37025,395014,4P,864691136673287559,237408,149648,22945
1693,395099,4P,864691135012910998,235104,149344,24097
42681,394932,4P,864691135571730413,244720,148960,22252
46346,395111,4P,864691136692182390,236784,157952,23564
16190,395112,4P,864691135494018192,236704,158048,24066
38068,392581,23P,864691136578410004,235392,132896,20144
24564,394920,4P,864691135447558996,243120,157728,22382
31958,395097,4P,864691135590821643,235120,150720,23617
3616,394997,23P,864691137054220150,235808,143936,22909
17835,392561,23P,864691135122895655,230608,129056,19621
47800,394888,5P-IT,864691136011857059,237936,159536,22246
12235,394924,4P,864691135565514263,243792,153648,22359
25727,392573,23P,864691135516740819,233488,128800,20160
44225,395095,NGC,864691136390733439,234976,143872,23492
7762,394904,4P,864691135639824955,240192,153056,22511
23935,394982,4P,864691135658229122,234848,153248,22621
7286,395018,23P,864691135585994876,237680,152528,22673
4407,344443,6P-CT,864691135133295776,200272,242176,23479
7751,394967,23P,864691135013629334,232960,150560,23172
2841,394960,4P,864691135661130224,231776,148816,23329
1038,395083,4P,864691135182482690,231376,155808,23661
2957,395045,4P,864691135865385692,244032,157952,23077
281,392562,23P,864691136297443099,230496,143136,19679
1130,392555,23P,864691136084952172,229664,135712,19792
3588,394977,4P,864691135323646620,234240,147584,23323
5554,395256,4P,864691136329652714,243056,156512,24562
46551,395143,23P,864691135772646731,242736,150192,23480
9342,395423,4P,864691135013269494,242032,153072,25850
42530,395130,4P,864691136266452212,241200,156304,23736
38416,395315,23P,864691135701428603,237776,148400,25491
26682,395419,4P,864691136144614196,241232,143856,26227
41547,395167,23P,864691136175019782,229904,148176,24546
44771,395184,4P,864691136451933695,232960,151760,24818
4051,395176,4P,864691135181768194,231552,144144,24335
23001,395188,23P,864691135638988859,234208,147712,24505
10561,395309,4P,864691136137369725,235904,148336,24957
11374,395214,23P,864691135387381121,238352,158064,24294
30472,395374,23P,864691136912559601,234704,156064,26263
23247,395203,4P,864691135644638447,236256,154448,24149
28291,395206,NGC,864691135753646029,237248,145024,24796
48991,395293,23P,864691135526931547,232160,147520,25046
9444,395391,5P-IT,864691135065987908,238480,158640,26108
17057,395162,23P,864691135065994052,229216,149568,24232
17058,395171,4P,864691135661209840,230720,148112,24309
46111,395369,23P,864691135066023492,232208,144400,25802
2923,395448,4P,864691135876924755,230096,147280,26726
17388,395294,23P,864691135123097639,232432,153872,24930
17292,395031,4P,864691135526509147,240224,159712,22611
18918,395209,4P,864691135104870221,237648,155152,24830
4270,395331,23P,864691135864968318,241360,156576,25402
29406,395311,4P,864691135586081148,236944,152896,25546
44676,395211,4P,864691136923790052,238000,148288,24716
15597,395253,23P,864691135463188637,242832,149632,24854
27763,395260,4P,864691135740201067,244112,158592,24443
21092,395438,4P,864691136144532020,244784,153504,25721
21097,395149,4P,864691136451800575,244640,156096,24076
20701,395254,23P,864691136595289506,242896,143824,24695
21637,395376,4P,864691136923763940,235280,157504,25866
40500,292085,23P,864691135889430409,188512,123904,16879
9642,395292,23P,864691135441563720,231776,157312,25597
13211,395303,4P,864691135454106218,235024,147584,25104
42644,395449,4P,864691135477040040,230464,158576,26991
8937,395387,4P,864691135479239622,238048,145136,26250
47596,395120,BPC,864691135374405064,239488,151056,24032
38615,395367,4P,864691135992376001,232192,149776,26250
25842,395335,23P,864691135700234363,242304,147840,25293
34425,395362,23P,864691135590992907,231584,155328,25769
10828,395277,23P,864691135416652474,229376,154000,25074
10938,395138,4P,864691135919380656,241712,152128,23704
8215,395368,4P,864691135345171615,232096,153904,26260
2225,395223,4P,864691135716141082,239344,144368,24429
23742,395358,23P,864691136137655421,230944,146800,26331
44156,395361,23P,864691135859709800,230960,157136,26420
9346,395421,23P,864691135866576773,241808,152112,26196
28784,395418,4P,864691135876940883,241056,150192,25845
35055,395264,4P,864691135851608775,244816,146016,24240
37181,395140,23P,864691135479170246,242208,147952,23510
33253,395300,4P,864691136100932725,234096,154368,25331
8153,395457,23P,864691135995466922,231872,154224,27225
48566,395180,4P,864691135910621097,232768,156288,24704
23884,395425,5P-IT,864691136663199454,242640,159472,25781
23078,395453,4P,864691135642156228,231104,155792,26660
33257,395170,4P,864691135700945275,230944,158816,24446
5870,395117,23P,864691136032731579,238400,146560,23971
34328,395126,5P-IT,864691135918572464,240752,159424,23993
4257,395190,4P,864691135441281608,234816,158992,24565
1192,395212,23P,864691135754362829,238144,157840,24599
1441,395135,23P,864691135699938082,241440,144032,23921
2669,395436,4P,864691135992215489,244400,154912,26423
2819,395174,23P,864691135374398537,230992,153632,24469
6117,395145,23P,864691135294105868,243008,145040,24077
34725,395210,23P,864691135772496635,237712,151664,24745
34838,395363,5P-IT,864691136009312428,231536,149088,25722
33800,394965,4P,864691135859747688,232768,148048,22994
28555,395372,4P,864691135569860998,234128,151616,25853
42137,395266,4P,864691135947529569,244960,157120,24888
46382,395298,23P,864691135195530538,233248,156864,25374
39440,395301,4P,864691136274661389,234400,153248,24998
48569,395175,23P,864691137054665590,231408,144192,24134
40823,395222,4P,864691136227826513,239424,152848,24401
45784,395199,23P,864691134885726202,235360,156576,24201
370,222625,23P,864691136724645629,161440,119824,20014
46295,395386,4P,864691136437455262,237888,152640,25837
11601,395462,4P,864691135403758062,233008,151920,26916
20711,395464,4P,864691135581579629,232896,159152,26864
42899,395761,4P,864691135463788862,234160,165888,15747
12782,395650,4P,864691135700502306,232016,165472,15451
12304,395526,MC,864691135428694576,229648,155152,27291
36341,395516,23P,864691136119527960,244320,147792,26893
42535,395485,4P,864691136066431896,236880,147968,26907
7763,395465,4P,864691136021229560,233072,148448,26642
16062,395638,4P,864691136423707951,230448,164880,15063
1542,395729,MC,864691135394948085,245376,173712,14991
34727,395763,4P,864691135135669529,235152,160624,16349
3946,395522,4P,864691135162690349,229024,147824,27792
17152,395702,4P,864691135910665641,241456,172816,15152
28287,395470,BC,864691136926423370,233744,151184,26660
10687,395506,23P,864691135397140513,241648,148560,26602
48474,395477,4P,864691136951780319,235072,156064,26521
41057,395320,4P,864691135988031491,237728,147456,25725
48595,395554,23P,864691136965824462,234400,153424,27775
24076,395556,23P,864691135660535792,235008,145968,27816
42412,395894,5P-IT,864691136009074094,245456,168864,16269
10796,395701,23P,864691136032405691,241136,160080,15395
21183,395665,4P,864691135884693360,234848,162112,15084
4761,395577,23P,864691135210065600,240256,152784,27841
21293,395578,4P,864691135585151356,240368,148896,27653
40703,395860,4P,864691136362488034,241296,162000,16274
30243,395784,5P-IT,864691135477026984,235872,162160,16157
21464,395808,23P,864691135700261922,237312,168896,16376
25475,395870,4P,864691135502616130,243344,160224,16284
21053,395581,4P,864691135463224221,241152,156880,27635
21462,395878,5P-IT,864691135639877179,244112,163264,15792
39944,395579,23P,864691135355907535,240736,148448,27223
10346,395909,4P,864691135938226948,229664,168672,16592
39105,395593,23P,864691136031356808,243632,158608,27395
29438,395607,4P,864691135771628027,229520,167824,15078
10921,395727,23P,864691135954929416,244864,160208,15185
12648,395914,4P,864691136379577557,230096,161088,17053
3266,395648,4P,864691135132664992,231872,161600,14901
47787,395501,4P,864691135859713896,240576,145088,26917
4323,395691,5P-IT,864691135874558350,240240,167104,14926
16879,395547,5P-IT,864691135865464796,232640,159232,27814
47807,395718,4P,864691135889567113,242944,165680,14865
17587,395666,4P,864691135515188210,235040,169744,14923
23934,395507,23P,864691135341861573,242256,150080,26920
21986,395836,4P,864691135464252741,239488,161264,16472
29965,395700,4P,864691135776555104,241200,162928,15282
25461,395792,5P-IT,864691136124620838,236512,169488,15839
45031,395831,4P,864691136974570268,239408,168464,16419
47887,395828,4P,864691135755721426,239328,174000,16309
44700,395730,BC,864691136451111679,245104,167584,15197
45505,395754,BPC,864691136577523220,231760,175264,16323
17290,337184,5P-IT,864691135856966190,206144,197920,18131
47578,395788,5P-IT,864691135877004883,236048,175616,16383
44755,395802,4P,864691136482869804,236864,161360,15772
17766,395673,5P-IT,864691135065772612,238224,168080,15479
29947,395899,BPC,864691135776545120,245456,172064,16149
17590,395879,23P,864691135738273393,244512,175280,16285
20101,395587,23P,864691135731018425,242800,146432,27463
4072,395830,4P,864691136389419792,239424,166160,15766
34132,395529,4P,864691134965301791,230144,158928,27548
33184,395492,4P,864691135059426971,238752,155296,26699
24878,395591,23P,864691135341865669,243392,148544,27835
27209,395586,4P,864691135975341679,242640,157360,27749
38466,395583,23P,864691136005731530,241712,144112,27772
43154,395649,4P,864691137020599918,232112,164816,15000
41886,395514,4P,864691135516827603,243808,158688,27014
46092,395765,6P-CT,864691135884833392,235104,166944,16329
7362,395721,5P-IT,864691135386340693,243360,168912,15085
48518,395515,23P,864691135590917899,243984,144880,26784
47613,395885,4P,864691135731144121,244800,168672,15982
32154,395563,4P,864691136952798175,236032,150192,27720
7760,395726,4P,864691136009459118,243888,161280,15348
34496,395741,4P,864691135491451367,229776,162528,16394
35772,395530,23P,864691136663072734,229456,159920,27268
44855,395644,MC,864691136483193644,231264,161328,15638
36036,395471,BPC,864691135946999649,234032,149312,26457
23941,396445,4P,864691135658253442,231472,164800,19458
26147,396485,4P,864691135777489760,236496,168384,18987
17477,395942,BPC,864691135510500304,233248,172864,17076
47623,396172,5P-IT,864691135952870435,241872,173408,17312
35247,396067,4P,864691135874456206,245600,162672,16463
33591,396222,5P-IT,864691135307934022,231984,174592,18239
25718,396256,4P,864691136673568647,234800,169904,18435
37316,396126,4P,864691136274652173,235216,168800,17618
10675,395963,5P-IT,864691134965169951,235744,169488,16623
42240,396084,4P,864691136236709647,230672,169584,17800
39353,396088,4P,864691136032109704,231536,167952,17258
11976,396091,4P,864691135415467706,232400,169104,17426
10984,396283,23P,864691135719185713,238960,167248,18383
25477,396178,4P,864691136312729661,242768,164336,17950
20859,396156,4P,864691135808126749,238800,163632,17632
26127,396277,23P,864691136389535248,237632,171872,18505
10012,396083,4P,864691135502983349,230624,168576,17519
39808,396143,BPC,864691136050875891,236752,175120,17939
43069,396108,5P-IT,864691136210194876,234656,174064,17346
5164,396482,23P,864691135059539611,236304,164528,18878
7405,395933,23P,864691135082725111,232064,161136,16633
18864,396209,4P,864691135133589920,229376,170080,18298
16461,396174,4P,864691135497642003,242224,162224,17904
16422,396253,4P,864691136437197726,234064,161488,18729
47804,396021,4P,864691135292910262,240256,165424,17242
14322,396017,23P,864691136673511303,239920,161920,17238
14019,396186,4P,864691135467572620,244016,159872,17247
19827,396082,4P,864691135397427745,230256,176336,17504
22823,396011,5P-IT,864691135577701637,238784,167008,16908
21442,396051,5P-IT,864691135786125764,243504,167664,17083
16059,396190,BPC,864691135889536905,245248,165136,17825
15624,396115,4P,864691135687872480,234752,174096,17575
22924,396153,4P,864691135476852392,238016,162176,17328
9972,396479,4P,864691135114155161,235584,170704,18822
48047,396193,5P-IT,864691136663222750,245600,172976,17903
3333,396215,4P,864691135786334148,230352,160944,18204
16616,396223,4P,864691135360859207,231968,174384,18714
41269,396322,4P,864691135464479813,245264,165952,17995
22328,396158,4P,864691135864806270,239520,166496,17853
41271,396318,5P-IT,864691135477040808,244880,174496,18563
16099,396254,5P-IT,864691135759200078,234416,172912,18542
36656,396145,5P-IT,864691135492363359,237280,165616,17424
14641,396486,4P,864691135545140264,236560,163440,19150
39435,396109,BPC,864691136966719182,234432,166704,17689
1571,396076,4P,864691136267358964,229248,163232,17871
6235,396282,23P,864691135274151397,238544,160752,18016
20471,395939,4P,864691136389507344,233408,170896,16493
32798,396022,4P,864691135737763716,241824,169264,16662
10792,396480,4P,864691135591052299,236176,171760,19428
21108,396291,4P,864691135571890413,240176,173120,18324
19956,396239,4P,864691136391159167,233456,167632,18403
23572,396279,4P,864691136021104376,238240,164624,18601
22865,396012,BPC,864691135940394918,238624,169696,16895
22868,395966,4P,864691136812791667,235872,165168,16575
5713,396062,BC,864691135754230477,244816,166288,16503
37350,396437,4P,864691135991727496,230576,161824,18929
30466,396483,5P-IT,864691136952960735,236224,174976,19013
18869,396443,23P,864691135577678597,231024,160512,19482
38942,396446,4P,864691135730797753,231888,165472,19258
42136,396314,4P,864691135781368656,244368,165888,18644
21079,396418,4P,864691135865484764,230128,168864,19208
13861,397856,5P-PT,864691137054481526,232688,183488,16120
22406,396142,MC,864691136085065324,236912,163584,17858
21179,396180,4P,864691135476841384,243072,166448,17857
20111,396289,4P,864691135100712480,239920,163408,18465
30263,396252,23P,864691135257079727,234064,161760,18503
46636,396474,4P,864691135777808573,234176,166880,19478
45423,396302,5P-IT,864691135938416437,242080,171712,18647
43733,396018,5P-IT,864691135848756318,240672,175184,16803
6800,395932,4P,864691135698360597,232208,162032,17100
3693,396242,4P,864691136084970860,233712,161296,18007
4592,396278,4P,864691135571550445,237616,169552,18336
1185,396294,4P,864691135478989510,240560,170416,18771
4372,396192,6P-CT,864691135937915396,245392,175440,17853
346,396124,4P,864691135976319555,235136,166416,17933
27234,396219,4P,864691135383333338,231216,166768,18647
47549,396003,5P-IT,864691135927270868,237360,170560,16495
28364,396097,4P,864691135786163140,232608,164896,17602
28556,396281,4P,864691135490964071,238560,164944,18456
47263,396169,4P,864691135133539488,240640,165280,17463
25631,396179,5P-IT,864691135754518221,243120,169776,17531
25945,396263,4P,864691136602630353,236144,161776,18281
39292,396316,4P,864691136595393954,244544,162800,18525
8726,396157,5P-IT,864691134918367498,239168,175984,17899
34533,396563,4P,864691135940385793,232128,164880,19981
10704,396505,4P,864691135404388334,240384,163504,18865
14057,397972,5P-IT,864691135992695745,229504,179136,16635
38533,396492,4P,864691136137542013,238032,164672,18843
