id,target_id,cell_type,pt_root_id,pt_position_x,pt_position_y,pt_position_z
43903,91741,not-neuron,864691136388953360,95264,282288,16947
43904,467079,neuron,864691135919095216,272128,218512,26968
43905,489717,not-neuron,864691135724572331,280864,142160,27404
43906,255692,not-neuron,864691135374667849,177184,117168,14851
43907,161216,neuron,864691136267377908,118496,187728,16758
43908,456055,neuron,864691135538946418,268384,128464,24126
43909,193973,not-neuron,864691136912550897,132016,163680,16633
43910,536493,not-neuron,864691135571253741,301936,244960,22026
43913,439185,not-neuron,864691135865263266,255680,259536,15541
43914,570039,not-neuron,864691135519195634,314256,262496,19303
43915,221641,neuron,864691136436366750,159184,103152,24716
43916,553444,neuron,864691135385806677,314720,117840,21317
43917,616239,neuron,864691136742192494,349968,171904,20318
43918,335537,neuron,864691136238600508,205280,189984,22086
43919,159206,neuron,864691135969803109,121984,176352,19261
43921,193528,neuron,864691136312548157,144416,150640,26763
43922,232838,not-neuron,864691135449314284,151552,208512,23360
43923,328209,neuron,864691136056364760,204368,138560,20825
43925,299060,neuron,864691136195396684,186160,160464,21885
43926,722212,not-neuron,864691135396413729,385680,242096,23955
43927,617872,not-neuron,864691136943248863,355152,181776,18858
43928,598157,neuron,864691135075805888,335568,268128,17921
43929,430899,neuron,864691135338802918,248688,180432,23612
43930,424251,not-neuron,864691135233397849,261456,133168,23127
43931,133463,neuron,864691135631361083,102736,251504,22367
43932,750561,not-neuron,864691136476591380,394176,131328,25723
43933,438929,not-neuron,864691135638982459,254000,243440,26200
43934,587827,not-neuron,864691135683241970,336544,160000,23904
43935,594676,not-neuron,864691136194179816,328144,235600,21901
43937,198873,not-neuron,864691135753560269,135424,193152,19439
43938,369952,not-neuron,864691135700602235,219648,195872,21347
43939,421229,neuron,864691135208044921,252368,101760,26854
43940,84494,neuron,864691135107761766,88752,225472,19583
43941,528166,neuron,864691136066404504,304000,182032,27273
43942,608536,neuron,864691135939931302,347120,100464,22477
43943,329361,neuron,864691136965802958,204944,155728,16403
43944,297012,neuron,864691135576064798,192032,150688,24104
43945,156450,neuron,864691135292128438,118848,158256,16284
43946,343552,neuron,864691135684889015,199120,250064,18248
43947,204951,neuron,864691136009501614,144112,246816,19303
43948,342513,neuron,864691135446083218,196880,235696,25292
43949,335644,neuron,864691135118806237,209808,178160,23251
43950,594699,neuron,864691136100653173,332320,236928,22143
43951,333165,neuron,864691136333966771,203632,161104,21904
43952,607337,neuron,864691136371504520,352912,94208,23573
43953,323934,neuron,864691136362254050,197568,99040,17872
43956,64190,neuron,864691135292335030,89472,114784,20680
43957,263739,not-neuron,864691135510430160,165008,191472,14999
43958,357968,neuron,864691136965755086,227024,98192,22286
43959,491186,neuron,864691136090100279,280880,154080,22034
43960,344056,neuron,864691135349269719,211472,257120,20473
43961,370593,not-neuron,864691135125549926,218352,195280,25975
43962,727206,not-neuron,864691136031690427,390000,254000,24743
43963,74318,neuron,864691135181801218,94624,167808,21203
43964,139847,not-neuron,864691135348591063,108576,278960,18677
43965,193312,neuron,864691135394674933,133568,158496,25997
43966,613919,neuron,864691136334852787,348128,156688,17243
43967,360636,neuron,864691136123749926,227312,132960,16201
43968,696229,neuron,864691135771706443,379696,132640,26567
43970,424142,neuron,864691135915172198,259360,141440,22251
43972,129141,neuron,864691135855656238,98688,232944,17117
43973,358421,not-neuron,864691135468171602,215104,109456,26959
43974,396644,not-neuron,864691135866429206,244064,176160,19698
43975,193199,neuron,864691135942136436,143664,159792,24660
43976,453852,not-neuron,864691136618455437,273936,124704,20100
43977,622196,neuron,864691136118444312,351008,224032,23987
43978,290562,not-neuron,864691135162907949,187648,89232,27338
43979,342169,neuron,864691135639892539,206112,235680,22050
43980,584159,neuron,864691135816284751,333392,134080,23087
43981,274169,neuron,864691135800784482,177840,253104,24460
43982,301703,neuron,864691135210499776,180912,178368,26747
43983,456467,neuron,864691135658878338,263760,136624,26803
43984,391393,not-neuron,864691135724234411,234656,114752,24387
43985,455140,neuron,864691135584748408,264496,132400,16595
43986,241266,neuron,864691135571136237,156016,270576,24378
43987,307170,neuron,864691134948111612,180752,229040,23988
43988,233065,neuron,864691135937703940,162256,206944,24703
43989,466752,neuron,864691136483105836,267392,222240,25561
43990,435518,neuron,864691135454794346,251968,236864,17777
43991,424514,neuron,864691135995489194,255424,131360,25007
43992,464424,neuron,864691135213527352,276032,201888,24166
43993,622300,neuron,864691136309707354,354752,211968,24701
43994,693229,not-neuron,864691136057454657,390192,115872,26061
43995,206325,not-neuron,864691136519649300,133680,265888,16243
43996,532827,neuron,864691135718496305,296192,209872,22579
43997,299574,not-neuron,864691135569517190,193344,165104,25638
43998,165422,not-neuron,864691135396367649,123344,196592,25619
43999,67649,not-neuron,864691134180155642,96016,128480,19647
44000,559012,neuron,864691136662666462,323168,170304,22507
44001,537636,not-neuron,864691135828162902,298896,264464,16459
44003,409706,not-neuron,864691135683960247,231600,269824,18290
44004,611410,not-neuron,864691135929636355,356368,125776,26853
44005,485531,not-neuron,864691135468046732,286592,102176,19631
44006,485820,neuron,864691136134429067,291568,104896,22883
44007,696342,not-neuron,864691135511461840,378544,133744,27851
44008,764852,not-neuron,864691135405304722,404784,210736,25829
44009,298483,neuron,864691135874389902,180496,161984,18965
44010,329160,neuron,864691135123186727,211616,130128,27768
44011,227900,not-neuron,864691135209034617,148464,161744,19691
44012,454751,neuron,864691135991477953,268720,112464,26845
44013,287425,neuron,864691135502485853,185616,92640,23632
44014,270366,not-neuron,864691135776634208,167792,228816,15577
44015,222096,neuron,864691135583660152,157344,122944,16159
44016,349188,not-neuron,864691135286408572,210672,282336,19461
44017,757826,neuron,864691136952140255,405872,161952,26303
44018,301793,neuron,864691135308038470,184496,180464,27295
44019,419809,not-neuron,864691135777020512,246832,78704,24904
44020,110096,neuron,864691135269795749,105872,138144,22836
44021,419029,neuron,864691136602095825,248752,92704,18795
44022,722213,neuron,864691136116170148,386736,233936,23461
44023,598922,not-neuron,864691136024189241,332096,259904,21054
44024,539398,not-neuron,864691135739852180,299440,265360,26100
44027,409939,neuron,864691135472463154,236960,258736,19300
44028,592959,neuron,864691135954658824,336128,221584,22333
44029,405294,neuron,864691136843019374,230320,228704,18039
44030,152416,not-neuron,864691134989340794,114816,100640,25909
44032,361293,not-neuron,864691135841097187,216176,131680,20340
44033,274098,not-neuron,864691135462756926,168240,241936,24561
44034,241104,not-neuron,864691136451808255,148912,263424,23800
44035,89052,not-neuron,864691135737126788,97200,267296,16631
44036,303115,neuron,864691136903433138,195696,200832,21084
44037,291852,neuron,864691136390703743,182896,117904,15082
44039,259254,neuron,864691136312684861,178256,136032,26698
44040,157497,neuron,864691135308089414,127360,150176,22187
44042,560394,neuron,864691136005794762,315248,191008,18767
44043,473195,not-neuron,864691135615767145,274608,262160,22663
44044,455906,not-neuron,864691136182428062,275344,130848,22293
44045,591647,not-neuron,864691136015636888,339056,207664,27122
44046,618356,neuron,864691136912580337,358736,192880,22687
44048,456496,not-neuron,864691135762127765,269840,137056,27029
44049,592336,neuron,864691135658808450,338768,213632,17801
44050,389923,not-neuron,864691135994865578,241552,108080,26316
44052,154785,not-neuron,864691135209034617,127696,138384,18034
44053,525955,neuron,864691135462737470,305088,177712,15263
44054,570213,not-neuron,864691135992388810,319184,266928,19717
44055,301730,neuron,864691136084629356,185280,176672,26889
44056,502802,not-neuron,864691135548710757,293568,248144,19521
44057,119576,not-neuron,864691135474757440,109968,184768,16896
44058,664716,not-neuron,864691136420588251,374256,185280,19145
44059,374125,neuron,864691136273936653,215344,233568,22127
44060,402661,not-neuron,864691136672689799,233840,213760,14880
44061,424825,not-neuron,864691135725562026,254272,143280,27327
44062,129522,neuron,864691136008393900,99088,230848,19333
44063,360852,neuron,864691135848775774,228208,132944,17463
44065,722231,neuron,864691135516618707,390752,227328,23465
44066,524180,neuron,864691135731228601,303728,175200,16299
44067,424697,not-neuron,864691136194370006,247968,136064,27117
44068,358498,not-neuron,864691135274092261,216880,110528,27855
44069,132467,neuron,864691135969794405,110656,255648,17722
44070,365902,neuron,864691135561516257,227472,162912,22320
44071,470586,not-neuron,864691135847919710,272480,251712,22464
44072,678091,not-neuron,864691135472031538,360672,247840,20379
44073,171855,not-neuron,864691134838272019,117104,247440,19664
44074,203503,neuron,864691135772522827,143968,232608,23183
44075,230413,not-neuron,864691135322967452,150496,178464,21129
44076,566962,not-neuron,864691136555744930,312096,257456,15387
44077,392789,neuron,864691135082703095,232864,142592,21823
44078,556602,neuron,864691135113158297,323664,146176,21012
44080,360183,neuron,864691135490955239,227808,122976,26110
44082,67493,not-neuron,864691135883873904,95248,129168,18800
44083,491721,neuron,864691135508697097,279808,156176,25908
44084,397049,neuron,864691135941675124,241616,167648,23109
44085,219446,not-neuron,864691135644554735,153936,90448,23547
44086,491701,neuron,864691135162722349,294160,150080,25637
44087,369543,not-neuron,864691135490611431,215136,193440,19297
44089,361037,neuron,864691135762589238,228384,130928,18279
44091,673407,not-neuron,864691135974870127,370880,217488,26577
44092,588798,neuron,864691135876857939,341984,189376,18698
44094,459080,neuron,864691136419567255,273552,167072,17752
44095,162822,neuron,864691135257236143,130176,180544,25117
44096,223830,neuron,864691135741287787,149808,137344,17856
44097,330266,not-neuron,864691135700351233,196880,150336,21018
44098,552405,not-neuron,864691135994865578,310816,97568,26915
44099,594821,neuron,864691135719326769,334640,229280,22974
44100,398841,neuron,864691136672641927,229856,178992,19938
44101,608144,neuron,864691135876874579,359792,109760,18464
44102,612256,not-neuron,864691135474732608,346880,133856,18820
44103,583311,neuron,864691136201213630,343552,128240,16238
44104,638133,neuron,864691136874614450,371200,107152,17157
44106,152843,neuron,864691135360480839,116928,122256,16689
44107,73154,neuron,864691135922622440,86768,164384,14898
44108,67793,neuron,864691135672553476,88288,135616,21671
44109,623062,neuron,864691136451089919,347216,229680,17139
44110,188218,neuron,864691135687602144,144016,120768,17091
44111,404015,not-neuron,864691135995267746,234016,225168,23324
44112,123177,neuron,864691135388064458,112672,204960,16642
44113,564225,not-neuron,864691135824908008,321872,218976,19906
44115,731824,neuron,864691135201902976,382656,271936,24065
44116,222479,neuron,864691135360519495,151904,124976,18972
44117,614119,neuron,864691136057353432,352416,153232,18138
44118,533723,neuron,864691136011597987,309536,230400,15896
44119,494133,neuron,864691135498182163,278432,181712,15424
44120,63504,neuron,864691136291191959,83056,123728,15085
44121,199156,not-neuron,864691135616071529,137200,203184,20883
44122,365951,neuron,864691136952999391,223152,164144,23190
44123,486137,neuron,864691136812346483,281312,98192,26849
44124,517135,not-neuron,864691135994646442,306992,98384,21845
44125,563582,not-neuron,864691135194436394,325120,223616,15469
44126,161852,neuron,864691135594438187,126928,177968,20112
44127,469236,not-neuron,864691135506173798,262576,248624,15459
44128,767706,neuron,864691135374396233,393680,246352,22223
44129,449901,not-neuron,864691135939297281,276848,93424,15170
44130,398332,neuron,864691135303203495,244560,184016,17692
44131,324353,neuron,864691135761504566,209344,102064,22338
44132,222918,neuron,864691135719589681,162336,122320,22373
44133,372683,neuron,864691135800125794,219728,223104,26969
44134,380098,neuron,864691136399709228,223824,276656,17256
44135,113905,neuron,864691135540311518,100832,152368,25134
44138,372865,not-neuron,864691136451113471,223920,225472,15498
44139,376745,neuron,864691135783179827,221120,252624,25091
44140,357848,neuron,864691135952967203,224480,108560,20461
44142,227388,not-neuron,864691135883878768,152624,163648,16893
44143,404060,neuron,864691135383783147,242320,217728,23325
44144,228710,neuron,864691135975513199,153408,165024,24344
44145,669982,not-neuron,864691136389587984,365824,199328,25801
44146,433827,not-neuron,864691135373419720,250672,224528,18701
44147,187508,not-neuron,864691136118449944,134336,96400,22044
44148,555731,neuron,864691135307792966,318304,151728,15426
44149,346759,neuron,864691137053847414,210656,264640,22418
44150,593117,neuron,864691135490996327,328864,219776,23967
44151,560495,neuron,864691136297761819,317520,192224,19127
44153,342630,neuron,864691135513468612,203904,235360,26192
44154,612071,neuron,864691135394358773,354720,129168,17322
44157,520442,neuron,864691135182423298,295936,130704,23306
44158,349020,not-neuron,864691135501221037,200896,275040,19147
44159,236255,not-neuron,864691136378748117,160400,225552,19399
44160,494986,neuron,864691136974333980,283808,190832,19564
44161,641844,neuron,864691135858709864,365248,96480,22026
44162,422153,neuron,864691135387526017,259024,116336,20825
44163,263710,neuron,864691135940045734,177280,174000,27708
44165,422837,neuron,864691135730659769,250368,126592,26974
44166,658844,not-neuron,864691136740432220,373936,156176,22392
44167,436330,neuron,864691135272597009,249936,234704,23340
44168,327858,neuron,864691135489036090,206704,142736,18626
44169,404094,not-neuron,864691135634467306,231904,221952,23605
44170,194156,neuron,864691135291734710,137968,163904,17667
44171,414277,not-neuron,864691135030220612,240448,287696,24640
44173,240852,not-neuron,864691135737132164,157952,265984,22178
44174,211672,not-neuron,864691136486756114,134176,279568,25158
44175,593382,neuron,864691136663203038,337568,224224,25050
44176,368876,not-neuron,864691136174952454,221392,194480,14860
44177,309459,neuron,864691136024489785,181680,251872,24620
44178,396593,not-neuron,864691135571550445,236208,164160,19810
44179,199861,neuron,864691135783173427,141392,198592,25747
44180,455851,not-neuron,864691135974451567,266064,137616,22396
44181,766595,neuron,864691135583647608,402400,234480,24705
44182,339029,neuron,864691136238371644,198960,211840,17052
44183,274806,not-neuron,864691135735530806,166336,271344,15756
44184,425063,neuron,864691135469094994,253936,158688,15860
44185,346357,neuron,864691135209034617,201456,273568,19564
44186,48355,not-neuron,864691134680672976,75696,269968,20945
44187,592836,neuron,864691135776749485,328912,224432,21399
44188,164065,neuron,864691135472011826,118160,198128,17213
44189,559290,not-neuron,864691135654592450,314048,174528,25097
44190,156468,not-neuron,864691135224375563,122240,148224,15771
44191,663935,not-neuron,864691136311848765,368720,189184,16061
44192,763896,not-neuron,864691136020275192,394800,213376,23237
44193,636441,not-neuron,864691135156999828,368000,92032,23992
44195,393215,neuron,864691135754932173,243808,132608,24882
44196,424479,neuron,864691135989216000,252736,139088,25102
44197,159356,neuron,864691135195480874,128560,164144,19958
44198,366702,neuron,864691135082728951,215392,181328,15962
44199,700023,neuron,864691135776629600,390032,155152,25074
44200,169289,neuron,864691135991481537,120592,229312,19069
44201,488567,not-neuron,864691135134669849,285536,130288,18085
44202,636537,not-neuron,864691135644662243,371584,85920,24231
44203,435897,neuron,864691135476874408,252752,236544,19529
44204,368693,not-neuron,864691134917377546,226304,181888,26426
44205,423039,neuron,864691135584724344,253280,134560,15586
44206,568785,neuron,864691135162773549,326704,249824,25980
44207,372821,neuron,864691135355772623,217296,239280,15660
44208,585888,neuron,864691136195114828,332032,156288,21703
44209,161541,neuron,864691135909945769,123984,177328,18737
44210,527513,neuron,864691136482902060,310064,179104,22231
44211,369694,neuron,864691136595027362,221360,201312,19948
44212,94225,not-neuron,864691135724569259,86256,293264,20955
44213,534274,neuron,864691136194069206,304496,232240,20312
44215,616631,not-neuron,864691135099864096,346864,169120,23807
44216,614894,neuron,864691135565355863,348896,157616,24746
44217,489329,neuron,864691135749615913,293888,131136,24137
44218,654942,neuron,864691135233934425,360960,158960,16018
44219,358614,neuron,864691135997663112,223856,116176,15241
44220,653712,neuron,864691135104860493,373392,129664,24125
44221,614859,not-neuron,864691135569097862,358448,144064,23636
44222,533022,not-neuron,864691135687364064,310112,223712,23088
44223,455094,neuron,864691135884712048,274432,128464,16360
44224,584391,not-neuron,864691135609902855,339328,136112,25007
44225,486334,neuron,864691135162234925,283696,125936,15006
44226,555728,not-neuron,864691135585851516,318096,158240,14884
44227,588141,not-neuron,864691135865580933,329248,169616,27552
44228,195450,neuron,864691135618581903,133360,160944,24989
44229,612581,not-neuron,864691135590136843,346624,129248,21341
44230,566331,neuron,864691136194100694,321472,231488,22928
44232,191684,neuron,864691135274973157,137104,150192,16243
44233,428835,neuron,864691136065970328,246000,162944,24651
44234,64106,neuron,864691136952832223,92944,124304,19841
44235,372187,neuron,864691136602821329,216928,218000,22467
44236,614128,not-neuron,864691135583701880,354496,152368,18106
44237,489493,neuron,864691135961210826,289040,141552,24990
44238,226841,not-neuron,864691135926039310,159296,158032,26049
44239,277209,not-neuron,864691135264019877,165248,279344,14867
44240,162297,not-neuron,864691136721406830,118800,186320,22757
44241,616024,neuron,864691135539130226,348480,162256,18529
44242,238991,neuron,864691136273820606,154576,253776,23985
44243,331885,not-neuron,864691135945532708,208400,162208,15969
44244,228265,neuron,864691136084759660,162448,159952,21607
44246,347019,not-neuron,864691135233394009,197072,273904,24795
44247,454756,not-neuron,864691135652487235,270368,124272,26833
44249,537047,not-neuron,864691135684508343,302544,243456,25850
44250,557196,neuron,864691136951631583,319344,148880,26219
44251,564132,neuron,864691135976527171,324432,224720,19112
44253,578675,neuron,864691135910051241,329088,91744,15847
44254,201517,not-neuron,864691135366983161,136416,223664,23198
44255,232539,neuron,864691135946529316,153600,206720,20803
44256,292491,neuron,864691135100975136,190592,118448,19342
44257,469540,neuron,864691135498095123,268096,243728,16140
44258,523021,neuron,864691135348723671,302064,156976,27790
44261,590635,neuron,864691136328910570,330064,202096,20884
44262,330597,neuron,864691135195481130,210032,155776,21854
44263,203693,neuron,864691135397115937,131376,227488,25462
44264,611520,neuron,864691135781813072,358432,123408,27775
44265,176889,not-neuron,864691136327313109,126304,277296,17277
44266,570598,not-neuron,864691135117810909,321872,265776,22122
44267,132172,neuron,864691135988300544,112816,252256,15727
44268,230078,not-neuron,864691135492299204,149168,191920,19761
44269,426743,neuron,864691136135524491,245904,158816,26406
44270,204633,not-neuron,864691135269773221,142144,254112,17506
44271,224299,neuron,864691136389197943,147424,135264,21650
44272,230976,neuron,864691135730335417,158496,182672,24934
44273,299442,neuron,864691137020654958,185968,174112,24888
44274,418096,not-neuron,864691136811817587,249120,94192,14977
44275,153446,neuron,864691135510933200,126560,119616,21740
44276,680667,neuron,864691134655047390,363344,272624,18721
44277,552111,neuron,864691135696897434,317376,110752,23467
44278,532490,neuron,864691135446379154,310096,210560,20008
44279,27291,neuron,864691134979965220,79968,143520,15576
44280,454603,neuron,864691136194633192,266624,118064,25411
44281,341328,not-neuron,864691135776665696,201376,226576,17313
44282,190779,neuron,864691136106775001,145792,134880,22204
44283,463553,neuron,864691136451705599,278160,203408,18231
44284,360517,neuron,864691136287521219,214800,136224,16413
44285,380664,not-neuron,864691135589452124,221168,284416,19100
44286,537731,neuron,864691134568302503,308144,264048,16748
44287,594260,neuron,864691135502815413,342080,236848,18720
44288,362896,neuron,864691136329868778,214096,156304,18778
44289,309728,neuron,864691135991480001,186224,248384,25870
44290,257162,not-neuron,864691135488777274,174736,111984,26326
44291,132925,not-neuron,864691135710977416,107360,241664,20110
44292,401647,not-neuron,864691135132680864,236544,199104,21249
44293,161917,neuron,864691136124348198,119024,185024,20973
44294,346777,not-neuron,864691135839263220,197696,273888,22721
44295,240246,not-neuron,864691135608057802,158160,272064,18669
44296,227596,neuron,864691136723548413,151424,170752,18576
44297,582636,neuron,864691136099864949,341840,122384,23307
44298,295746,not-neuron,864691135763053878,188944,149728,17126
44299,235031,neuron,864691135759428686,163216,217872,24798
44300,687307,neuron,864691136031748795,377008,84592,24745
44301,535560,not-neuron,864691136361524194,309632,256592,15771
44302,331537,neuron,864691136952698079,199280,161776,15680
44303,566235,neuron,864691136134435723,321712,229024,22026
44304,402291,not-neuron,864691136333826739,229744,199280,27430
44305,26620,neuron,864691136104094033,71136,128464,20421
44306,554558,neuron,864691136011698083,315984,131136,18451
44307,394038,neuron,864691135464168773,233936,150096,17610
44308,396774,neuron,864691135292405174,239264,167072,21375
44309,346871,not-neuron,864691134948572407,197888,271552,23778
44310,689707,neuron,864691135610488839,383888,109904,23246
44311,358562,neuron,864691135645484783,214528,127008,14918
44312,554010,neuron,864691135919211696,314976,125008,26854
44313,324220,neuron,864691135810220236,207936,108272,20718
44314,607910,neuron,864691135939323649,354528,106976,16183
44315,242207,not-neuron,864691135761994294,156528,282112,15024
44316,169737,not-neuron,864691135705557384,115952,240320,22157
44317,192184,neuron,864691135992393409,133600,151840,19431
44318,619132,not-neuron,864691135396716065,359968,195584,15230
44319,213106,not-neuron,864691135403642257,144592,291472,19811
44320,304646,neuron,864691136974057500,194208,219440,19342
44321,194380,neuron,864691136701038190,145136,160608,18131
44322,210966,not-neuron,864691135736612662,136960,275472,22579
44323,159415,neuron,864691135385272917,115792,163296,20705
44324,156636,neuron,864691135594246699,125088,158352,16665
44325,70412,neuron,864691136011839139,85536,153216,17619
44326,152704,neuron,864691136031767227,123136,116512,14916
44327,565590,neuron,864691136089936951,323440,225712,17723
44328,266726,not-neuron,864691135058837147,176144,197952,19319
44329,298835,not-neuron,864691135617877391,193504,168000,20804
44330,164902,not-neuron,864691135381966834,124880,199600,21525
44331,443900,neuron,864691135370592607,255200,280128,21255
44332,501435,neuron,864691135783312947,280352,231184,24402
44333,254793,not-neuron,864691136360332828,174736,110576,19306
44334,498150,neuron,864691135545198376,279680,210720,15167
44335,91409,not-neuron,864691134906536800,94592,275072,15979
44336,199224,neuron,864691135841898723,147008,201488,20941
44337,360715,neuron,864691135877053779,222432,134656,16788
44338,273419,neuron,864691136618148059,165792,254240,20121
44339,347287,not-neuron,864691135687171040,200976,273920,26091
44340,228731,neuron,864691135654567362,157680,165776,24486
44341,458452,neuron,864691135294126092,265040,149648,27170
44342,616227,not-neuron,864691135209034617,349328,176384,20165
44343,157842,neuron,864691136740414812,117376,152304,24178
44344,392561,neuron,864691135122895655,230608,129056,19621
44345,363346,neuron,864691136273638669,215488,145568,20615
44346,209755,not-neuron,864691136521605140,135584,288192,17512
44347,336650,neuron,864691135594462507,209792,202368,15635
44348,194231,not-neuron,864691135265821290,145904,171584,17400
44349,662791,not-neuron,864691135777130429,364160,160672,24771
44350,536140,neuron,864691136560466338,297824,245360,20307
44351,257822,neuron,864691135568776428,167712,137312,18596
44352,588238,not-neuron,864691135683252722,332912,177584,15317
44353,226345,not-neuron,864691135209034617,163792,145296,22374
44354,314408,not-neuron,864691134948562679,196032,274400,19926
44355,463521,neuron,864691136487704082,273296,203344,18696
44356,466200,neuron,864691136194970188,270352,214544,20809
44357,596524,neuron,864691136966408910,330480,245744,21400
44358,423002,neuron,864691134989641850,247328,138688,15587
44359,503801,neuron,864691135848376926,281152,262400,15127
44360,400549,not-neuron,864691136911962609,231584,204368,17468
44361,110320,not-neuron,864691135283467125,103904,129152,24049
44362,193788,neuron,864691135947502177,144272,171856,14908
44363,374268,not-neuron,864691137020183406,221056,238080,23020
44364,63853,neuron,864691135538557810,96160,115904,17938
44365,154577,neuron,864691135687587040,123072,128320,16670
44366,452282,neuron,864691134965272095,273520,105056,17706
44367,524718,neuron,864691136952925663,305664,161792,19232
44368,304582,neuron,864691135104467533,183536,212496,19268
44369,422845,not-neuron,864691135209034617,252544,126208,26935
44370,301897,not-neuron,864691135549571284,194528,186736,27731
44371,389393,neuron,864691135393973749,242992,110800,20365
44373,452488,neuron,864691135058583195,277296,102336,19843
44374,347028,not-neuron,864691135987282691,200592,268112,24736
44375,201660,neuron,864691135875968851,132736,211920,24156
44376,310876,neuron,864691135730663609,184080,263568,19128
44377,555871,neuron,864691135386382677,322240,147376,16472
44378,258307,neuron,864691135701034107,174944,137648,21113
44379,552747,neuron,864691136066397336,327184,115552,16153
44380,357959,neuron,864691135776593504,225184,102288,22370
44382,405538,neuron,864691136602650577,241728,232016,18803
44383,371631,not-neuron,864691136309699162,215888,214288,18275
44384,614737,neuron,864691136674028679,349824,159168,23120
44385,292356,neuron,864691135777105581,187824,126000,18000
44386,201384,not-neuron,864691135777170365,131136,214944,22481
44387,81832,not-neuron,864691135884168304,91264,209328,19219
44388,659778,neuron,864691134941886824,369248,171888,15222
44389,419971,neuron,864691135394008309,246128,100736,15319
44390,226178,not-neuron,864691135584214136,147424,153792,21436
44391,494688,neuron,864691136423606575,283856,183680,18403
44392,390144,not-neuron,864691134917403402,237408,121392,14873
44393,196544,not-neuron,864691135366947065,132896,187632,18317
44394,297594,not-neuron,864691135683209714,187920,162432,15149
44395,651087,neuron,864691135345673375,362320,129664,18430
44396,327522,neuron,864691135918892208,209456,129536,17014
44397,408073,not-neuron,864691135585107836,238032,242336,21865
44398,323278,not-neuron,864691135645033711,203008,85056,24276
44399,423416,not-neuron,864691136237806140,251472,127424,17599
44400,159892,neuron,864691135741209195,126800,166400,22965
44401,366842,not-neuron,864691135884351344,224288,187248,16106
44402,587079,neuron,864691135590856715,335696,172240,17696
44403,463551,not-neuron,864691134940050531,276976,200672,18442
44404,312474,not-neuron,864691135176685897,190432,281552,15637
44405,366467,not-neuron,864691135754609362,224848,164448,26472
44406,374298,neuron,864691135910643113,224800,234736,22649
44407,648312,neuron,864691136312802877,372160,119472,23921
44408,553807,not-neuron,864691135654417858,320944,120656,24611
44409,325944,neuron,864691136487934738,210512,119792,18841
44410,559926,neuron,864691135360151367,321328,188624,14983
44411,399213,neuron,864691135416478394,236576,186768,21505
44412,310446,not-neuron,864691135628248004,191296,273888,17150
44413,582795,neuron,864691136031704763,343616,119920,24688
44414,269488,neuron,864691135323576988,173104,210208,22429
44415,397286,neuron,864691135938225461,242288,173136,24828
44416,648523,neuron,864691135937366069,370944,127168,26121
44417,230236,neuron,864691135609687047,162848,184560,19809
44419,159625,neuron,864691135783280691,119904,162656,22156
44420,491985,neuron,864691135639871803,291264,151600,27624
44421,198117,not-neuron,864691135494552720,139008,183040,27543
44422,409984,neuron,864691135446101566,244416,272480,18956
44425,155641,not-neuron,864691135134704153,125664,140272,24083
44426,159179,neuron,864691135544372008,117872,166944,18850
44427,332861,neuron,864691136144516404,212656,167520,19763
44428,226756,neuron,864691135645531119,158832,150400,25336
44429,329871,neuron,864691135355567311,198368,154256,18476
44431,524494,neuron,864691137197850689,303696,165648,17846
44432,625975,neuron,864691135233938777,356672,244160,22045
44433,755652,neuron,864691135583695736,398880,155936,27415
44434,556033,neuron,864691135952477731,312896,154496,17810
44435,81015,not-neuron,864691135078807257,95584,221296,14888
44436,325556,not-neuron,864691135748926088,203360,125744,16610
44437,403324,not-neuron,864691135776544864,232608,219968,19471
44438,297183,not-neuron,864691136045622108,193680,149488,24942
44439,113322,not-neuron,864691135502045621,110896,150912,22226
44441,619650,neuron,864691134885944058,346352,197104,20160
44442,299284,neuron,864691135294218252,186336,169856,23934
44443,293462,neuron,864691135841375971,196032,113696,26646
44444,240411,neuron,864691136009169836,163312,258256,19191
44445,366380,neuron,864691136106523097,229024,167776,25832
44446,116069,neuron,864691136723482365,114192,171376,16844
44447,768588,not-neuron,864691135403741678,395440,253216,24127
44448,453859,not-neuron,864691135872852300,275456,116560,19692
44449,190455,neuron,864691135561459937,141872,136928,19904
44450,209884,not-neuron,864691135012887446,135504,282640,18605
44451,599620,not-neuron,864691135472009522,341984,272416,25105
44452,273537,neuron,864691136740790108,167408,250416,21056
44453,590607,neuron,864691135687898080,342976,192544,19752
44454,323799,neuron,864691136487012882,199280,103920,16124
44455,189897,neuron,864691136577805076,140112,135200,17215
44456,119702,not-neuron,864691136925370954,99840,177344,17803
44457,569109,neuron,864691134988705855,317104,262400,15840
44458,390672,neuron,864691136210021564,238624,125856,18445
44460,347267,not-neuron,864691135731125879,197760,270800,26144
44461,326456,neuron,864691135645617135,207680,124480,23056
44462,469701,not-neuron,864691136047310863,271792,254432,16716
44463,555484,neuron,864691136194946262,322880,136336,25952
44464,112044,neuron,864691135748583721,100400,152192,15552
44466,377392,not-neuron,864691135537724109,224352,271424,16335
44467,205637,not-neuron,864691135564684631,143952,254976,23579
44468,392045,not-neuron,864691136046548872,237760,127840,16800
44469,296425,not-neuron,864691135181747714,191712,152224,19954
44470,622023,neuron,864691136134874763,353648,223760,22418
44471,325911,neuron,864691137020596590,205728,126128,19423
44472,621760,neuron,864691135807341853,350704,216304,20661
44473,707471,not-neuron,864691135940909571,380544,180848,26284
