target_id,pt_root_id,cell_type,pt_position,pial_distances,layer,brain_region
679379,864691135441516872,exc,[370608 247808  26601],"[1390.399337486296, 719.9914928014891, 1064.0400000000002]",unidentified,RL
679285,864691136912647153,exc,[373536 252112  26302],"[1400.5662965232027, 738.1627487828971, 1052.0800000000002]",unidentified,RL
679166,864691135946282020,exc,[373328 251904  25037],"[1399.8099761123565, 737.2614012161189, 1001.4800000000002]",unidentified,AL
679326,864691136032385211,exc,[363264 243232  26746],"[1362.7304207504062, 699.1968579486625, 1069.8400000000001]",L6,RL
679401,864691135738187633,exc,[374304 249920  26764],"[1404.390788188152, 729.6958561117495, 1070.5600000000002]",unidentified,RL
696357,864691135208418681,exc,[382416 139584  27291],"[1475.1809778790555, 292.85933281782206, 1091.6400000000003]",L4,RL
696290,864691135772529995,exc,[390592 139216  27111],"[1507.8888225387727, 294.24327563305053, 1084.4400000000003]",L4,RL
696295,864691135511336656,exc,[391968 131248  27123],"[1516.149705989923, 262.9722634235535, 1084.9200000000003]",L23,RL
696288,864691135856740910,exc,[389600 127776  26819],"[1507.9241687648773, 248.3115722611496, 1072.7600000000002]",L23,RL
696297,864691135518389130,exc,[392112 141104  27193],"[1513.28748613394, 302.2964449089451, 1087.7200000000003]",L4,RL
696365,864691136724635133,exc,[384736 142672  27307],"[1483.349116942928, 305.9731350213497, 1092.2800000000002]",L4,RL
696283,864691135866597765,exc,[388432 139744  27093],"[1499.097627418577, 295.59421321808054, 1083.7200000000003]",L4,RL
696343,864691135718474289,exc,[379248 138992  27490],"[1462.7635834636635, 289.3959062006425, 1099.6000000000004]",L4,RL
696369,864691135986918915,exc,[386208 140544  27262],"[1489.95658100756, 298.006698764491, 1090.4800000000002]",L4,RL
696352,864691135584497528,exc,[381280 128800  27528],"[1474.4138192900896, 249.49144262589124, 1101.1200000000003]",L23,RL
699425,864691135338584294,exc,[380832 153760  22263],"[1463.927009035183, 348.7953381923673, 890.5200000000002]",L4,AL
699422,864691135942100340,exc,[379872 153440  22458],"[1460.2131807452276, 347.1855309266588, 898.3200000000003]",L4,AL
699406,864691135654075330,inh,[378800 144368  22294],"[1459.1042054726374, 310.66189389740356, 891.7600000000002]",L4,AL
699408,864691135373698121,exc,[378240 147696  22580],"[1455.712512101455, 323.7280088546463, 903.2000000000003]",L4,AL
696371,864691135335380713,exc,[386480 137728  27611],"[1492.0221631253935, 286.880387133295, 1104.4400000000003]",L4,RL
699432,864691136673734279,exc,[380816 159136  22473],"[1461.9890554824594, 370.2119310125963, 898.9200000000003]",L4,AL
699695,864691135561528545,exc,[388528 150256  22967],"[1495.8154415115905, 337.5156756886574, 918.6800000000003]",L4,AL
699440,864691135515938259,exc,[381712 156576  22022],"[1466.4518920861565, 360.3232634861444, 880.8800000000002]",L4,AL
699464,864691136674015229,exc,[384272 148464  22315],"[1479.4809553352918, 328.8912127281996, 892.6000000000003]",L4,AL
699700,864691134989232506,exc,[390016 154192  22972],"[1500.3726123408132, 353.71851599624785, 918.8800000000002]",L4,AL
699501,864691135939334913,exc,[388272 148816  22310],"[1495.2973552189712, 331.6883467470753, 892.4000000000002]",L4,AL
699508,864691135759836093,inh,[387808 150320  22565],"[1492.9240889109428, 337.5196929922556, 902.6000000000003]",L4,AL
699687,864691136619151757,exc,[386000 153904  22787],"[1484.470144126313, 351.1708298525478, 911.4800000000002]",L4,AL
699680,864691136903868338,exc,[384480 151888  22980],"[1479.1161042714325, 342.60760889123014, 919.2000000000003]",L4,AL
699653,864691135013367542,exc,[380288 158688  23257],"[1460.0412753710937, 368.2426771849329, 930.2800000000002]",L4,AL
699662,864691135544410152,exc,[382384 151568  22768],"[1470.8755672733482, 340.6017659304764, 910.7200000000003]",L4,AL
699683,864691135568899718,exc,[384672 158032  23230],"[1477.7392422658004, 367.1570254019631, 929.2000000000003]",L4,AL
699686,864691136723419389,exc,[385360 147712  23021],"[1484.078559135572, 326.2739608687774, 920.8400000000003]",L4,AL
699688,864691135275132389,exc,[385968 149552  22837],"[1485.8598383747085, 333.81791661309506, 913.4800000000002]",L4,AL
699421,864691135323778716,exc,[379888 145760  22451],"[1462.9543616231135, 316.5880077688164, 898.0400000000003]",L4,AL
699496,864691135489143098,exc,[387568 145296  22200],"[1493.7192238070318, 317.41649482636603, 888.0000000000002]",L4,AL
699658,864691135441431368,exc,[381008 146368  23125],"[1467.2053511042022, 319.40121100208495, 925.0000000000002]",L4,AL
696389,864691136389571856,exc,[392208 135872  27441],"[1515.4940202822304, 281.48155007249625, 1097.6400000000003]",L23,RL
699461,864691136444462211,exc,[382960 152720  22575],"[1472.7691861951703, 345.39303793057377, 903.0000000000002]",L4,AL
699639,864691135156285284,exc,[377968 158448  22780],"[1450.8802580858398, 366.47752498206665, 911.2000000000003]",L4,AL
699698,864691136312507197,exc,[389152 148384  23259],"[1498.954565679722, 330.2737105232445, 930.3600000000002]",L4,AL
699836,864691137054570870,exc,[381424 151664  24545],"[1467.0167118274608, 340.64962664239266, 981.8000000000003]",L4,AL
699704,864691135807253021,exc,[390944 152336  22649],"[1504.7175312942886, 346.64628867469406, 905.9600000000003]",L4,AL
699713,864691135777132733,exc,[392448 155808  22648],"[1509.500219642729, 361.00576959016206, 905.9200000000003]",L4,AL
699718,864691136174995462,exc,[392736 143136  22600],"[1515.065586223324, 310.61105614893296, 904.0000000000002]",L4,AL
700068,864691136116911268,exc,[381216 153472  25737],"[1465.5575675070972, 347.781593121026, 1029.4800000000002]",L4,RL
699818,864691135429289776,exc,[376752 158144  24695],"[1446.140748457503, 364.84222669646243, 987.8000000000003]",L4,AL
699717,864691135509638409,exc,[392352 159616  23181],"[1507.7901246051294, 376.1463394262805, 927.2400000000002]",L5,AL
699849,864691136227862097,exc,[382560 154048  24822],"[1470.712303372748, 350.54537497844086, 992.8800000000002]",L4,AL
699777,864691135467563404,exc,[387440 146944  23834],"[1492.6346414654163, 323.93878653590014, 953.3600000000002]",L4,AL
699872,864691134948423164,exc,[385968 154672  24165],"[1484.0748887632367, 354.21998403001396, 966.6000000000003]",L4,AL
700086,864691135292635318,exc,[384640 155872  25845],"[1478.3647549617845, 358.53874727537885, 1033.8000000000002]",L4,RL
700016,864691135848867678,exc,[389008 148992  25085],"[1498.168794767259, 332.64625432118095, 1003.4000000000002]",L4,RL
700083,864691135865687004,inh,[383552 151408  26074],"[1475.5855685781912, 340.3713929538147, 1042.9600000000003]",L4,RL
699909,864691136040090366,exc,[391152 147520  24527],"[1507.2253335113917, 327.5281075886207, 981.0800000000003]",L4,AL
699791,864691135207761529,exc,[391520 147968  23690],"[1508.535549015979, 329.44158174092576, 947.6000000000003]",L4,AL
699792,864691135494012304,exc,[391408 151808  23513],"[1506.7505415826301, 344.70408653086395, 940.5200000000002]",L4,AL
699801,864691135581599341,exc,[392240 149920  23730],"[1510.7240777071095, 337.4708784827393, 949.2000000000003]",L4,AL
699780,864691136391405183,exc,[388608 145136  23985],"[1497.919173426452, 317.1414981094177, 959.4000000000002]",L4,AL
699820,864691135760129725,inh,[376976 159440  24512],"[1446.5815235365892, 370.08459155687194, 980.4800000000002]",L4,AL
700021,864691135841936355,exc,[389920 158864  25024],"[1498.361307056278, 372.3019347089714, 1000.9600000000003]",L5,RL
699790,864691136124211494,exc,[390672 146832  23494],"[1505.5524922950972, 324.6192407533967, 939.7600000000002]",L4,AL
699855,864691135946621476,exc,[383264 151184  24334],"[1474.5160438314915, 339.3783990886792, 973.3600000000002]",L4,AL
699771,864691135518392202,exc,[385200 151248  24055],"[1482.2082637033707, 340.30835900322853, 962.2000000000003]",L4,AL
699826,864691135561552097,exc,[378736 158432  24276],"[1453.9461461659134, 366.68151096310964, 971.0400000000003]",L4,AL
699861,864691135586069116,exc,[384288 157280  24382],"[1476.4712516837164, 364.0266005292427, 975.2800000000002]",L4,AL
700017,864691135946619684,inh,[388896 144784  24936],"[1499.1895050044423, 315.8392593901498, 997.4400000000003]",L4,RL
699847,864691135526932059,exc,[382432 147200  24627],"[1472.5896217926688, 323.212986068025, 985.0800000000003]",L4,AL
699825,864691136274761997,exc,[378352 145200  24793],"[1457.0289702617927, 313.82104676164926, 991.7200000000003]",L4,AL
699869,864691135939419393,inh,[385424 147008  24817],"[1484.579015549861, 323.4909884690945, 992.6800000000003]",L4,AL
699873,864691135760669373,exc,[386096 152784  24762],"[1485.2431406178896, 346.7413454103119, 990.4800000000002]",L4,AL
699900,864691136310695514,inh,[390704 152720  24187],"[1503.6273131632602, 348.09277421792524, 967.4800000000002]",L4,AL
699992,864691136021023736,exc,[380944 151488  25689],"[1465.1653756500189, 339.7809665488605, 1027.5600000000002]",L4,RL
700012,864691135303985319,exc,[388064 144224  25495],"[1496.0693979129478, 313.31772895456, 1019.8000000000003]",L4,RL
699751,864691135323627676,exc,[381920 155104  23700],"[1467.793899088267, 354.5301826817464, 948.0000000000002]",L4,AL
699895,864691136946100191,exc,[390192 152624  24441],"[1501.6205742267834, 347.5317404927108, 977.6400000000002]",L4,AL
700079,864691135816200271,exc,[382320 146528  26406],"[1472.3776012044293, 320.4961689468034, 1056.2400000000002]",L4,RL
699929,864691135538113650,exc,[392304 148720  24547],"[1511.39745111501, 332.7114558020422, 981.8800000000002]",L4,AL
699932,864691135855579182,exc,[392736 158336  24659],"[1509.7665170642665, 371.1796937929112, 986.3600000000002]",L5,AL
700085,864691135618493071,exc,[384288 148416  26047],"[1479.5614456985772, 328.7055213137018, 1041.8800000000003]",L4,RL
699712,864691135509483273,inh,[392256 149824  22615],"[1510.8213019730026, 337.093917686208, 904.6000000000003]",L4,AL
699994,864691135494915472,exc,[383664 153232  25014],"[1475.3959755038493, 347.6786752438431, 1000.5600000000003]",L4,RL
699884,864691135614857931,exc,[388848 144752  24667],"[1499.0093915574805, 315.69501256618656, 986.6800000000003]",L4,AL
700011,864691135865558405,exc,[387584 157168  25529],"[1489.644128356109, 364.72936661688277, 1021.1600000000003]",L4,RL
699737,864691136227690321,exc,[379664 143760  23636],"[1462.7590171156046, 308.54035863858047, 945.4400000000003]",L4,AL
700074,864691136419306903,exc,[382016 152416  26368],"[1469.1135363983572, 343.85256509307897, 1054.7200000000003]",L4,RL
700035,864691135474692160,exc,[389952 156128  25682],"[1499.4426524262642, 361.4107358681269, 1027.2800000000002]",L4,RL
699787,864691136741325404,exc,[390160 147952  24095],"[1503.121827825896, 328.9036980397006, 963.8000000000003]",L4,AL
700044,864691136194165480,exc,[393392 153424  25455],"[1514.092967985565, 351.83515703377435, 1018.2000000000003]",L4,RL
699821,864691136444727427,exc,[377776 147120  24371],"[1454.0643815730873, 321.27101521170334, 974.8400000000003]",L4,AL
699925,864691135841780963,exc,[391776 156544  24695],"[1506.5658617876093, 363.7042921448386, 987.8000000000003]",L4,AL
700060,864691135915182950,exc,[379328 151824  26334],"[1458.6088358033012, 340.556477501975, 1053.3600000000004]",L4,RL
699856,864691135335242473,exc,[383520 144800  24325],"[1477.7617562491416, 314.02881875878205, 973.0000000000002]",L4,AL
700073,864691135955107843,exc,[381760 145904  26038],"[1470.363665814602, 317.81443811661165, 1041.5200000000002]",L4,RL
700071,864691136057230808,exc,[381456 151216  26166],"[1467.3004078398203, 338.87560167848386, 1046.6400000000003]",L4,RL
699989,864691135699536930,exc,[382304 146272  25445],"[1472.403092224325, 319.47048760842165, 1017.8000000000003]",L4,RL
699758,864691136032603835,exc,[383200 159504  23789],"[1471.360474870138, 372.5094467710291, 951.5600000000003]",L5,AL
699875,864691135684156658,exc,[386336 154272  24520],"[1485.680736547224, 352.7543657663917, 980.8000000000003]",L4,AL
699774,864691136578460948,exc,[386256 147392  23498],"[1487.76048028425, 325.31119783722755, 939.9200000000003]",L4,AL
699834,864691136724494077,exc,[381344 154256  24189],"[1465.7942987832637, 350.95028343452844, 967.5600000000003]",L4,AL
700048,864691135335224809,exc,[376832 157056  26096],"[1446.83883255333, 360.5346772080465, 1043.8400000000001]",L4,RL
699784,864691135359779672,exc,[390000 157040  23734],"[1499.3159776587543, 365.0615880293731, 949.3600000000002]",L4,AL
700015,864691135865551836,exc,[387856 150496  25559],"[1493.0540006500823, 338.2377479623197, 1022.3600000000002]",L4,RL
700077,864691135082572279,exc,[382368 157744  25902],"[1468.658715343832, 365.20618178459904, 1036.0800000000002]",L4,RL
699844,864691135838074515,exc,[382048 147760  24153],"[1470.8642378726452, 325.3105909708901, 966.1200000000002]",L4,AL
700054,864691135213876024,exc,[377616 155536  26389],"[1450.4928060424515, 354.7511338529052, 1055.5600000000002]",L4,RL
700022,864691135013747606,exc,[389280 145792  25533],"[1500.3682481059527, 319.9897876337162, 1021.3200000000003]",L4,RL
699703,864691136137565821,exc,[390848 157328  22924],"[1502.5946666590362, 366.50483660097484, 916.9600000000003]",L4,AL
700069,864691135577730565,exc,[381248 156784  25783],"[1464.5304411485322, 360.9903364164172, 1031.3200000000002]",L4,RL
700038,864691135772470011,exc,[393360 149040  25222],"[1515.4938181690325, 334.35473087296583, 1008.8800000000002]",L4,RL
699759,864691135210981568,exc,[383344 144784  23961],"[1477.0660131492207, 313.90370465520976, 958.4400000000003]",L4,AL
700033,864691135848690270,exc,[391152 149440  25583],"[1506.5559774070896, 335.1788828699653, 1023.3200000000003]",L4,RL
699831,864691135700108578,exc,[380464 148464  24727],"[1464.3069176939584, 327.5636564546673, 989.0800000000003]",L4,AL
700002,864691135737653892,exc,[385392 145040  25268],"[1485.1375926354149, 315.63778787064456, 1010.7200000000003]",L4,RL
700294,864691135856725294,exc,[387296 159072  27548],"[1487.832733927141, 372.21598202190415, 1101.9200000000003]",L5,RL
700160,864691136926329162,exc,[379744 157376  26847],"[1458.3309490459858, 362.82499651312855, 1073.8800000000003]",L4,RL
594324,864691135133479584,exc,[336096 234432  19131],"[1257.5398326640975, 654.6594156999595, 765.2400000000001]",L6,RL
700096,864691134988461690,exc,[385456 150656  26439],"[1483.4347518730428, 338.03861743872085, 1057.5600000000002]",L4,RL
700178,864691135586087292,exc,[382544 146816  27140],"[1473.1697882382744, 321.721876784507, 1085.6000000000004]",L4,RL
700179,864691135561530849,exc,[383232 155808  26482],"[1472.776498292275, 357.79286028951236, 1059.2800000000002]",L4,RL
700217,864691135867625238,exc,[390992 147312  27045],"[1506.6602824825793, 326.64349392444996, 1081.8000000000002]",L4,RL
700103,864691135122320679,exc,[386832 157536  26373],"[1486.5192814509244, 365.9336007382889, 1054.9200000000003]",L4,RL
700205,864691135730960825,exc,[387712 156496  26733],"[1490.3884546780375, 362.096219008699, 1069.3200000000002]",L4,RL
700112,864691135758643389,inh,[388960 157984  25784],"[1494.8427076300775, 368.46065131953736, 1031.3600000000004]",L4,RL
700149,864691135210881472,exc,[377840 149792  26874],"[1453.387886837312, 331.9406560150511, 1074.9600000000003]",L4,RL
700142,864691136673747079,exc,[376592 144768  26758],"[1450.166364710695, 311.4860458944032, 1070.3200000000002]",L4,RL
700104,864691135688153056,exc,[386704 157904  26127],"[1485.8809365121767, 367.35537559359307, 1045.0800000000002]",L4,RL
700164,864691135771629563,exc,[380448 151040  26559],"[1463.3451084600088, 337.82286865626867, 1062.3600000000004]",L4,RL
700119,864691135104538957,exc,[389600 151808  26113],"[1499.5460615260306, 344.07377619931293, 1044.5200000000002]",L4,RL
700176,864691135760122813,exc,[381552 159872  26841],"[1464.6652661669925, 373.4013147104276, 1073.6400000000003]",L5,RL
700126,864691135786102980,exc,[391568 149760  26268],"[1508.1020860339977, 336.59903923945484, 1050.7200000000003]",L4,RL
700297,864691136024627001,exc,[387840 147552  27319],"[1494.0165902160006, 326.5009812300555, 1092.7600000000002]",L4,RL
700177,864691136119113752,exc,[382960 143776  26855],"[1475.8872700477104, 309.75317641164344, 1074.2000000000003]",L4,RL
594321,864691136617924315,exc,[335616 239600  19194],"[1253.8254553296817, 675.0854134728366, 767.7600000000001]",L6,RL
700089,864691135135442969,exc,[385680 153632  26320],"[1483.2898403608651, 349.9754106703069, 1052.8000000000002]",L4,RL
700100,864691134948359164,exc,[386864 149296  26213],"[1489.5194476532429, 333.1101794242566, 1048.5200000000002]",L4,RL
700124,864691136379687637,exc,[390592 153776  26438],"[1502.8128720811492, 352.2616548499137, 1057.5200000000002]",L4,RL
700275,864691135360127303,exc,[382448 159648  27548],"[1468.3137195104553, 372.821090442945, 1101.9200000000003]",L5,RL
700287,864691135883886960,exc,[385840 152976  27282],"[1484.1561016366136, 347.41717545787276, 1091.2800000000002]",L4,RL
700098,864691136329733866,exc,[386352 155424  26147],"[1485.3428793453204, 357.35040890273433, 1045.8800000000003]",L4,RL
700184,864691136176103686,exc,[383824 158800  27023],"[1474.0924074081522, 369.9217032351009, 1080.9200000000003]",L4,RL
700309,864691135759755453,inh,[390064 159440  27485],"[1498.7343083710882, 374.6473690011973, 1099.4000000000003]",L5,RL
700093,864691135731125945,exc,[386112 144288  26210],"[1488.268797840104, 312.89224275789786, 1048.4000000000003]",L4,RL
700157,864691136437269406,exc,[378800 147696  27103],"[1457.9439882251806, 323.9232377184011, 1084.1200000000003]",L4,RL
594313,864691135463489861,exc,[335216 230976  19098],"[1255.238068314558, 640.5812319790674, 763.9200000000002]",L6,RL
700091,864691135502680925,exc,[386208 148368  25704],"[1487.2289548825293, 329.18360803597017, 1028.1600000000003]",L4,RL
700190,864691136011849379,exc,[385088 149360  26796],"[1482.4201686478555, 332.7460508704887, 1071.8400000000001]",L4,RL
700168,864691135938102020,exc,[380896 154784  27102],"[1463.8250449556, 352.8980635458946, 1084.0800000000002]",L4,RL
700282,864691135397306401,exc,[384432 145488  27524],"[1481.1560219037387, 317.0882907174739, 1100.9600000000003]",L4,RL
700097,864691136117006500,exc,[386208 148128  26423],"[1487.3126243955674, 328.2272611258021, 1056.9200000000003]",L4,RL
700146,864691135698275349,exc,[377600 147792  26938],"[1453.128785869125, 323.8874289172795, 1077.5200000000002]",L4,RL
700153,864691135749489705,inh,[378656 155776  26716],"[1454.5533064734752, 356.0700486529035, 1068.6400000000003]",L4,RL
700203,864691137053983862,exc,[387552 150656  27069],"[1491.7868482218441, 338.7693311859172, 1082.7600000000002]",L4,RL
594542,864691135429510192,exc,[342176 227632  20930],"[1284.137923924425, 629.6825475754873, 837.2000000000003]",L6,RL
594568,864691136388999287,exc,[329360 231360  21644],"[1231.7693324855966, 640.0698509172155, 865.7600000000002]",L6,RL
594572,864691136312671037,exc,[330576 230848  21427],"[1236.7933184582619, 638.4535697082481, 857.0800000000003]",L6,RL
594344,864691135463390109,exc,[338816 233712  19350],"[1268.6294395184489, 652.7386294505499, 774.0000000000001]",L6,AL
594390,864691135383424218,exc,[329472 235552  19743],"[1230.754200215949, 656.8130893875687, 789.7200000000003]",L6,RL
594360,864691136119259928,exc,[341504 241408  19011],"[1276.6575225275874, 684.3425855826291, 760.4400000000002]",L6,AL
594583,864691135013395446,exc,[332304 228704  21528],"[1244.4264638612763, 630.5126244712849, 861.1200000000002]",L6,RL
594467,864691136051599603,exc,[340480 235264  19655],"[1274.71904857797, 659.5031147600317, 786.2000000000002]",L6,AL
594490,864691136057078488,exc,[328560 234112  21038],"[1227.6220990355368, 650.7570637770167, 841.5200000000002]",L6,RL
594611,864691135491374567,exc,[335472 241312  21660],"[1252.6548046572448, 681.8571530575464, 866.4000000000002]",L6,RL
594345,864691135848596318,exc,[338624 238800  19504],"[1266.090568313914, 672.9462483356828, 780.1600000000001]",L6,AL
594548,864691136419440791,exc,[343744 229856  20641],"[1289.6107195833733, 639.0913364282246, 825.6400000000002]",L6,RL
594384,864691136091973812,inh,[328128 234000  19641],"[1225.9397203699853, 650.1601634288037, 785.6400000000001]",L6,RL
594615,864691135975270255,exc,[336624 233536  21161],"[1259.9561620484747, 651.2731268306819, 846.4400000000003]",L6,RL
594426,864691135278903201,exc,[334816 226400  20046],"[1255.2394555128642, 622.2074350368001, 801.8400000000003]",L6,RL
594715,864691136137442173,exc,[334816 226304  22349],"[1255.2729233180794, 621.8248962727329, 893.9600000000003]",L6,RL
594423,864691136952921055,inh,[333968 241408  19627],"[1246.6282295483097, 681.7153628732436, 785.0800000000002]",L6,RL
594438,864691136618236379,exc,[333872 232288  20302],"[1249.4251322796772, 645.3407124816417, 812.0800000000003]",L6,RL
594443,864691135772473419,exc,[336208 238736  20232],"[1256.4856546216988, 671.848949395058, 809.2800000000002]",L6,RL
594590,864691135919374512,exc,[333040 233696  21652],"[1245.6189351812732, 650.6612267094301, 866.0800000000003]",L6,RL
594403,864691136051802355,exc,[331296 240752  19778],"[1236.2095972840752, 678.1698274069638, 791.1200000000002]",L6,RL
594752,864691135447446868,exc,[341344 238528  22250],"[1277.0239920772617, 672.8106429852536, 890.0000000000002]",L6,RL
594409,864691135104554061,exc,[332096 238864  20225],"[1240.0556204871991, 670.9254634237674, 809.0000000000002]",L6,RL
594452,864691135777701053,exc,[338464 238560  19892],"[1265.536673220173, 671.9341217501565, 795.6800000000003]",L6,RL
594406,864691136089575479,inh,[331776 227888  19654],"[1242.6069770032348, 627.0769720480305, 786.1600000000001]",L6,RL
594456,864691136389467920,exc,[339008 232528  19990],"[1269.8072866442362, 648.0875869708176, 799.6000000000003]",L6,RL
594693,864691136602584529,exc,[331216 232240  22339],"[1238.858293709758, 644.2235004886568, 893.5600000000003]",L6,RL
594675,864691136578320916,exc,[328336 227312  22455],"[1229.1001447887832, 623.5824764434195, 898.2000000000003]",L6,RL
594692,864691135270410661,exc,[330720 237344  22431],"[1235.1024717848077, 664.3888944512867, 897.2400000000002]",L6,RL
594716,864691135498342675,exc,[334800 236800  22400],"[1251.550020153884, 663.6435565098806, 896.0000000000002]",L6,RL
594562,864691136333745075,exc,[328512 238112  21201],"[1226.0363377695408, 666.679445043877, 848.0400000000003]",L6,RL
594504,864691135273027089,exc,[333056 230544  20936],"[1246.7815512465133, 638.1067819234252, 837.4400000000003]",L6,RL
594559,864691135113954457,exc,[327856 238416  21450],"[1223.3163414985668, 667.6621211277868, 858.0000000000002]",L6,RL
594387,864691135100640800,exc,[329072 239936  20064],"[1227.6319255941794, 674.1429104249094, 802.5600000000003]",L6,RL
594385,864691136662929886,exc,[328736 232384  20033],"[1228.925840596865, 643.932723666701, 801.3200000000003]",L6,RL
594699,864691136100653173,exc,[332320 236928  22143],"[1241.623145008527, 663.289023227247, 885.7200000000003]",L6,RL
594705,864691135876669779,exc,[332880 229488  22113],"[1246.4483760364228, 633.8374978757913, 884.5200000000002]",L6,RL
594565,864691134885715450,exc,[328368 227552  21839],"[1229.143988197101, 624.5499792886591, 873.5600000000003]",L6,RL
594741,864691136194777302,exc,[338048 228128  22498],"[1267.5158400759226, 630.2198822322518, 899.9200000000003]",L6,RL
594610,864691135577808645,exc,[335312 234720  21646],"[1254.3153626752367, 655.5337115829047, 865.8400000000003]",L6,RL
594400,864691136287373251,exc,[331360 239952  19543],"[1236.7435215035791, 675.0043162432136, 781.7200000000001]",L6,RL
594468,864691135374564937,exc,[340544 230400  19765],"[1276.66977655158, 640.1434625841023, 790.6000000000003]",L6,AL
594703,864691136287223747,exc,[332832 232080  22211],"[1245.3534759135814, 644.1493106029991, 888.4400000000003]",L6,RL
594420,864691134989292922,exc,[333568 238224  19589],"[1246.1443335709973, 668.888378009951, 783.5600000000002]",L6,RL
594347,864691135374381897,exc,[338960 229904  19270],"[1270.530803938082, 637.6147935170392, 770.8000000000002]",L6,AL
594391,864691135163042605,exc,[329456 238336  19863],"[1229.7198774040332, 667.9011355779826, 794.5200000000002]",L6,RL
594724,864691136483819052,exc,[336864 229072  22134],"[1262.4687619011452, 633.5687438145934, 885.3600000000002]",L6,RL
594651,864691135701115515,exc,[342704 229568  21574],"[1285.566953054957, 637.5811522461928, 862.9600000000003]",L6,RL
594328,864691134918277642,exc,[337072 237408  19094],"[1260.3914748037796, 666.8583734057306, 763.7600000000001]",L6,AL
594515,864691135776833709,exc,[335232 230832  20878],"[1255.3520264830588, 640.0130018005025, 835.1200000000002]",L6,RL
594513,864691135655016898,exc,[335072 225952  20570],"[1256.4157419747141, 620.5115016183933, 822.8000000000003]",L6,RL
594359,864691135989212416,exc,[341424 226784  18915],"[1281.437002551965, 626.041290685375, 756.6000000000001]",L6,AL
594502,864691135696873370,exc,[333104 226960  20714],"[1248.2222853565772, 623.8420686341897, 828.5600000000003]",L6,RL
594458,864691135693537983,exc,[339024 235552  19945],"[1268.8168072406384, 660.1431360064712, 797.8000000000003]",L6,RL
594471,864691136085171820,exc,[341472 233136  19792],"[1279.4138188222664, 651.3693394770976, 791.6800000000003]",L6,AL
594530,864691135927251924,exc,[339440 241136  20660],"[1268.5277645482515, 682.5391679389805, 826.4000000000002]",L6,RL
594454,864691135696830362,exc,[338752 235520  20151],"[1267.7441033441862, 659.9207976370058, 806.0400000000003]",L6,RL
594415,864691135884780912,exc,[332464 232112  20195],"[1243.8759213829187, 644.1485302710303, 807.8000000000003]",L6,RL
594488,864691135569927558,exc,[328640 238944  20438],"[1226.2563351430995, 670.0394047394132, 817.5200000000002]",L6,RL
594684,864691136312708413,exc,[329312 229280  22217],"[1232.3031988832236, 631.7647771264845, 888.6800000000003]",L6,RL
594539,864691135800623970,exc,[341744 236480  20596],"[1279.3318834387971, 664.7892652068823, 823.8400000000003]",L6,RL
594696,864691135335258345,exc,[331504 229664  22321],"[1240.9039627752315, 634.0591137351649, 892.8400000000003]",L6,RL
594627,864691136952830175,exc,[340816 237728  21424],"[1275.1989272516846, 669.438747022677, 856.9600000000003]",L6,RL
594495,864691135738399089,exc,[330928 239664  20655],"[1235.1225004809216, 673.706094827544, 826.2000000000003]",L6,RL
594469,864691135575395102,inh,[341552 232224  20021],"[1280.0505452751988, 647.7631110561383, 800.8400000000003]",L6,AL
594744,864691135501889346,exc,[339200 230848  22205],"[1271.158050763635, 641.4600942100712, 888.2000000000003]",L6,RL
594567,864691137197749057,exc,[329184 233888  21386],"[1230.1866925474758, 650.0820140614246, 855.4400000000003]",L6,RL
594516,864691135701388155,exc,[335472 235904  20960],"[1254.5401576843622, 660.3074693484258, 838.4000000000002]",L6,RL
594672,864691135464346181,exc,[328032 236512  22233],"[1224.6814407027898, 660.1364599500142, 889.3200000000003]",L6,RL
594499,864691136522404241,exc,[332432 240880  20340],"[1240.6916822519172, 679.0759147874322, 813.6000000000003]",L6,RL
594520,864691135361023303,exc,[336400 228768  20427],"[1260.725805924668, 632.1956100031744, 817.0800000000003]",L6,RL
594745,864691135292711606,exc,[338912 241536  22159],"[1266.2843521574855, 683.9490065272444, 886.3600000000002]",L6,RL
594358,864691136091874484,exc,[341280 232960  19022],"[1278.7100989370263, 650.6010827992109, 760.8800000000001]",L6,AL
594525,864691135738443633,exc,[338112 235520  20629],"[1265.1938449170714, 659.6976789355718, 825.1600000000002]",L6,RL
594547,864691135919215792,exc,[343760 240624  20299],"[1285.920503892424, 682.005012431968, 811.9600000000003]",L6,AL
594569,864691135889411721,inh,[330576 226576  21208],"[1238.2826357903339, 621.4305947072562, 848.3200000000003]",L6,RL
594326,864691136974431260,exc,[336944 237744  19323],"[1259.7642858001036, 668.152635339679, 772.9200000000002]",L6,RL
594812,864691135615073227,exc,[334352 235696  22820],"[1250.1497190148773, 659.0881776321037, 912.8000000000003]",L6,RL
592854,864691135429477936,exc,[333840 219904  21399],"[1253.6149662310693, 595.982055981897, 855.9600000000003]",L6,RL
592810,864691135781796176,exc,[342192 218384  20983],"[1287.4257456208243, 592.8368912712131, 839.3200000000003]",L6,RL
594767,864691135382982379,inh,[343712 238096  22454],"[1286.6105533810546, 671.9147577422568, 898.1600000000002]",L6,RL
592954,864691135783232819,exc,[335616 221264  21932],"[1260.217806125766, 602.0205095359955, 877.2800000000002]",L6,RL
592959,864691135954658824,exc,[336128 221584  22333],"[1262.1464535167408, 603.4741337107004, 893.3200000000003]",L6,RL
