id,tuning_type,pref_ori,layer,osi,cell_type
1775,not_selective,12,L2/3,0.20049873,excitatory
1776,not_selective,11,L2/3,0.72512573,excitatory
1777,not_selective,0,L2/3,0.7678997,excitatory
1778,not_selective,11,L2/3,0.35139668,excitatory
1779,not_selective,4,L2/3,0.32962736,excitatory
1780,not_selective,12,L2/3,0.023361806,excitatory
1781,not_selective,5,L2/3,0.29957834,excitatory
1782,not_selective,10,L2/3,0.8067872,excitatory
1783,not_selective,14,L2/3,0.72189194,excitatory
1784,not_selective,14,L2/3,0.49859297,excitatory
1785,not_selective,7,L2/3,0.5517063,excitatory
1786,not_selective,9,L2/3,0.22456622,excitatory
1787,not_selective,6,L2/3,0.66767144,excitatory
1788,not_selective,12,L2/3,0.11750085,excitatory
1789,not_selective,13,L2/3,0.49395078,excitatory
1790,not_selective,14,L2/3,0.14965624,excitatory
1791,not_selective,3,L2/3,0.40311104,excitatory
1792,not_selective,0,L2/3,0.23879573,excitatory
1793,not_selective,2,L2/3,0.26059857,excitatory
1794,not_selective,14,L2/3,0.35546967,excitatory
1795,not_selective,10,L2/3,0.26034763,excitatory
1796,not_selective,4,L2/3,0.30826703,excitatory
1797,not_selective,10,L2/3,0.09356516,excitatory
1798,not_selective,10,L2/3,0.44126338,excitatory
1799,not_selective,3,L2/3,0.35785744,excitatory
1800,not_selective,5,L2/3,0.3103941,excitatory
1801,not_selective,3,L2/3,0.31403282,excitatory
1802,not_selective,8,L2/3,0.40479892,excitatory
1803,not_selective,7,L2/3,0.47330686,excitatory
1804,not_selective,8,L2/3,0.15002428,excitatory
1805,not_selective,9,L2/3,0.26698497,excitatory
1806,not_selective,8,L2/3,0.67303526,excitatory
1807,not_selective,13,L2/3,0.23081845,excitatory
1808,not_selective,8,L2/3,0.08061833,excitatory
1809,not_selective,10,L2/3,0.60199136,excitatory
1810,not_selective,3,L2/3,0.4142667,excitatory
1811,not_selective,13,L2/3,0.082128085,excitatory
1812,not_selective,1,L2/3,0.5329688,excitatory
1813,not_selective,5,L2/3,0.21072909,excitatory
1814,not_selective,1,L2/3,0.27264637,excitatory
1815,not_selective,8,L2/3,0.1967979,excitatory
1816,not_selective,6,L2/3,0.1484751,excitatory
1817,not_selective,14,L2/3,0.04733504,excitatory
1818,not_selective,3,L2/3,0.37657127,excitatory
1819,not_selective,13,L2/3,0.31913581,excitatory
1820,not_selective,9,L2/3,0.37960827,excitatory
1821,not_selective,1,L2/3,0.32738894,excitatory
1822,not_selective,9,L2/3,0.1410216,excitatory
1823,not_selective,14,L2/3,0.3162437,excitatory
1824,not_selective,8,L2/3,0.38407797,excitatory
1825,not_selective,13,L4,0.0005552737,excitatory
1826,not_selective,6,L2/3,0.16503963,excitatory
1827,not_selective,14,L2/3,0.45618495,excitatory
1828,not_selective,12,L2/3,0.4567266,excitatory
1829,not_selective,13,L2/3,0.20116988,excitatory
1830,not_selective,14,L2/3,0.13232093,excitatory
1831,not_selective,9,L2/3,0.43508235,excitatory
1832,not_selective,4,L2/3,0.30041784,excitatory
1833,not_selective,15,L2/3,0.17853607,excitatory
1834,not_selective,14,L2/3,0.20911044,excitatory
1835,not_selective,14,L2/3,0.021037782,excitatory
1836,not_selective,9,L2/3,0.46368614,excitatory
1837,not_selective,10,L2/3,0.7073373,excitatory
1838,not_selective,1,L2/3,0.3304044,excitatory
1839,not_selective,6,L2/3,0.5163102,excitatory
1840,not_selective,7,L2/3,0.3003815,excitatory
1841,not_selective,5,L2/3,0.26162067,excitatory
1842,not_selective,13,L2/3,0.30046338,excitatory
1843,not_selective,1,L2/3,0.5810693,excitatory
1844,not_selective,1,L2/3,0.21423338,excitatory
1845,not_selective,8,L2/3,0.5282455,excitatory
1846,not_selective,15,L2/3,0.47846633,excitatory
1847,not_selective,12,L2/3,0.41816947,excitatory
1848,not_selective,8,L2/3,0.51693314,excitatory
1849,not_selective,3,L2/3,0.23085245,excitatory
1850,not_selective,2,L2/3,0.30198815,excitatory
1851,not_selective,10,L2/3,0.34190923,excitatory
1852,not_selective,2,L2/3,0.41482228,excitatory
1853,not_selective,3,L2/3,0.17393313,excitatory
1854,not_selective,10,L2/3,0.054132935,excitatory
1855,not_selective,2,L2/3,0.6957776,excitatory
1856,not_selective,6,L2/3,0.34352067,excitatory
1857,not_selective,10,L2/3,0.29372057,excitatory
1858,not_selective,13,L2/3,0.2690475,excitatory
1859,not_selective,1,L2/3,0.44331786,excitatory
1860,not_selective,12,L2/3,0.7662781,excitatory
1861,not_selective,6,L2/3,0.36946732,excitatory
1862,not_selective,10,L2/3,0.4984134,excitatory
1863,not_selective,3,L2/3,0.01577907,excitatory
1864,not_selective,12,L2/3,0.5007261,excitatory
1865,not_selective,8,L2/3,0.2582643,excitatory
1866,not_selective,12,L2/3,0.2993778,excitatory
1867,not_selective,9,L2/3,0.36251128,excitatory
1868,not_selective,0,L2/3,0.5136573,excitatory
1869,not_selective,12,L2/3,0.2767263,excitatory
1870,not_selective,8,L2/3,0.6850428,excitatory
1871,not_selective,14,L2/3,0.123039775,excitatory
1872,not_selective,6,L2/3,0.51745147,excitatory
1873,not_selective,3,L2/3,0.26279774,excitatory
1874,not_selective,10,L2/3,0.38625315,excitatory
1875,not_selective,12,L2/3,0.3905819,excitatory
1876,not_selective,8,L2/3,0.30319336,excitatory
1877,not_selective,3,L2/3,0.5023101,excitatory
1878,not_selective,3,L2/3,0.3339686,excitatory
1879,not_selective,0,L2/3,0.7030425,excitatory
1880,not_selective,11,L2/3,0.26711962,excitatory
1881,not_selective,3,L2/3,0.31510323,excitatory
1882,not_selective,2,L2/3,0.23771833,excitatory
1883,not_selective,7,L2/3,0.18640786,excitatory
1884,not_selective,4,L2/3,0.107697785,excitatory
1885,not_selective,13,L4,0.36311638,excitatory
1886,not_selective,3,L4,0.49554983,excitatory
1887,not_selective,5,L4,0.6057227,excitatory
1888,not_selective,4,L4,0.48668298,excitatory
1889,not_selective,8,L4,0.38865992,excitatory
1890,not_selective,0,L4,0.45348218,excitatory
1891,not_selective,12,L4,0.65026754,excitatory
1892,not_selective,5,L2/3,0.49631023,excitatory
1893,not_selective,8,L2/3,0.22303045,excitatory
1894,not_selective,11,L2/3,0.51732737,excitatory
1895,not_selective,8,L4,0.1311847,excitatory
1896,not_selective,15,L4,0.67217225,excitatory
1897,not_selective,13,L4,0.58462787,excitatory
1898,not_selective,11,L4,0.41873235,excitatory
1899,not_selective,13,L2/3,0.76541257,excitatory
1900,not_selective,1,L2/3,0.6083769,excitatory
1901,not_selective,2,L2/3,0.7339863,excitatory
1902,not_selective,3,L2/3,0.34711444,excitatory
1903,not_selective,2,L2/3,0.83072394,excitatory
1904,not_selective,0,L2/3,0.01094696,excitatory
1905,not_selective,13,L2/3,0.75387776,excitatory
1906,not_selective,5,L2/3,0.66542953,excitatory
1907,not_selective,9,L2/3,0.26160237,excitatory
1908,not_selective,7,L2/3,0.27694854,excitatory
1909,not_selective,12,L2/3,0.6279898,excitatory
1910,not_selective,9,L2/3,0.021853717,excitatory
1911,not_selective,0,L4,0.33915046,excitatory
1912,not_selective,5,L4,0.88498414,excitatory
1913,not_selective,6,L2/3,0.70726585,excitatory
1914,not_selective,3,L2/3,0.61987054,excitatory
1915,not_selective,8,L2/3,0.3702324,excitatory
1916,not_selective,9,L2/3,0.65660834,excitatory
1917,not_selective,7,L2/3,0.30849022,excitatory
1918,not_selective,6,L2/3,0.677953,excitatory
1919,not_selective,14,L2/3,0.51379573,excitatory
1920,not_selective,7,L2/3,0.05767793,excitatory
1921,not_selective,12,L2/3,0.39953628,excitatory
1922,not_selective,13,L2/3,0.12605402,excitatory
1923,not_selective,1,L2/3,0.441122,excitatory
1924,not_selective,12,L2/3,0.49789068,excitatory
1925,not_selective,12,L2/3,0.59592384,excitatory
1926,not_selective,3,L2/3,0.72142494,excitatory
1927,not_selective,12,L2/3,0.45825514,excitatory
1928,not_selective,12,L2/3,0.40538418,excitatory
1929,not_selective,8,L2/3,0.42942545,excitatory
1930,not_selective,1,L2/3,0.26441833,excitatory
1931,not_selective,5,L2/3,0.42888382,excitatory
1932,not_selective,2,L4,0.10107959,excitatory
1933,not_selective,12,L2/3,0.65263236,excitatory
1934,not_selective,14,L2/3,0.44648388,excitatory
1935,not_selective,3,L2/3,0.35522097,excitatory
1936,not_selective,9,L2/3,0.518501,excitatory
1937,not_selective,1,L2/3,0.26471752,excitatory
1938,not_selective,6,L2/3,0.5526312,excitatory
1939,not_selective,3,L2/3,0.16516563,excitatory
1940,not_selective,12,L2/3,0.37096253,excitatory
1941,not_selective,9,L4,0.13758202,excitatory
1942,not_selective,13,L4,0.3877404,excitatory
1943,not_selective,8,L4,0.17008622,excitatory
1944,not_selective,15,L2/3,0.31602466,excitatory
1945,not_selective,9,L2/3,0.15034202,excitatory
1946,not_selective,0,L2/3,0.32002792,excitatory
1947,not_selective,15,L2/3,0.5172094,excitatory
1948,not_selective,9,L2/3,0.4046167,excitatory
1949,not_selective,0,L2/3,0.60418725,excitatory
1950,not_selective,4,L2/3,0.20219716,excitatory
1951,not_selective,1,L2/3,0.54210705,excitatory
1952,not_selective,10,L2/3,0.46349326,excitatory
1953,not_selective,0,L2/3,0.10526494,excitatory
1954,not_selective,4,L2/3,0.055354975,excitatory
1955,not_selective,4,L2/3,0.28219995,excitatory
1956,not_selective,12,L2/3,0.27382487,excitatory
1957,not_selective,12,L2/3,0.72716594,excitatory
1958,not_selective,14,L2/3,0.055011466,excitatory
1959,not_selective,6,L2/3,0.27501923,excitatory
1960,not_selective,15,L2/3,0.3846544,excitatory
1961,not_selective,8,L2/3,0.20369217,excitatory
1962,not_selective,0,L2/3,0.6111208,excitatory
1963,not_selective,4,L2/3,0.26843256,excitatory
1964,not_selective,6,L2/3,0.12954554,excitatory
1965,not_selective,12,L2/3,0.3152736,excitatory
1966,not_selective,6,L2/3,0.36895964,excitatory
1967,not_selective,7,L2/3,0.57006687,excitatory
1968,not_selective,12,L2/3,0.48832005,excitatory
1969,not_selective,11,L2/3,0.82500696,excitatory
1970,not_selective,10,L2/3,0.0445569,excitatory
1971,not_selective,8,L2/3,0.39531568,excitatory
1972,not_selective,12,L2/3,0.48359618,excitatory
1973,not_selective,0,L2/3,0.12284324,excitatory
1974,not_selective,12,L2/3,0.35805655,excitatory
1975,not_selective,12,L4,0.47959912,excitatory
1976,not_selective,9,L2/3,0.3815245,excitatory
1977,not_selective,1,L2/3,0.6500162,excitatory
1978,not_selective,13,L2/3,0.20375164,excitatory
1979,not_selective,2,L2/3,0.8011507,excitatory
1980,not_selective,0,L2/3,0.3642483,excitatory
1981,not_selective,12,L2/3,0.5469906,excitatory
1982,not_selective,7,L2/3,0.46446073,excitatory
1983,not_selective,5,L2/3,0.40740812,excitatory
1984,not_selective,8,L2/3,0.1488501,excitatory
1985,not_selective,14,L2/3,0.18541694,excitatory
1986,not_selective,4,L2/3,0.6212064,excitatory
1987,not_selective,13,L2/3,0.3375201,excitatory
1988,not_selective,0,L2/3,0.16236794,excitatory
1989,not_selective,3,L2/3,0.323981,excitatory
1990,not_selective,4,L2/3,0.20616019,excitatory
1991,not_selective,9,L2/3,0.38941002,excitatory
1992,not_selective,10,L2/3,0.22166024,excitatory
1993,not_selective,7,L2/3,0.10788404,excitatory
1994,not_selective,0,L2/3,0.72348225,excitatory
1995,not_selective,13,L2/3,0.8108887,excitatory
1996,not_selective,8,L2/3,0.60934293,excitatory
1997,not_selective,1,L2/3,0.6192037,excitatory
1998,not_selective,10,L2/3,0.5204091,excitatory
1999,not_selective,5,L4,0.1841185,excitatory
2000,not_selective,12,L4,0.6005304,excitatory
2001,not_selective,4,L4,0.05475106,excitatory
2002,not_selective,12,L4,0.73607844,excitatory
2003,not_selective,13,L4,0.08317599,excitatory
2004,not_selective,14,L4,0.27773905,excitatory
2005,not_selective,9,L4,0.37400237,excitatory
2006,not_selective,9,L4,0.14096591,excitatory
2007,not_selective,0,L2/3,0.640501,excitatory
2008,not_selective,9,L2/3,0.3313416,excitatory
2009,not_selective,8,L2/3,0.501859,excitatory
2010,not_selective,12,L2/3,0.315747,excitatory
2011,not_selective,12,L2/3,0.10479455,excitatory
2012,not_selective,3,L2/3,0.20650329,excitatory
2013,not_selective,13,L2/3,0.09705306,excitatory
2014,not_selective,10,L2/3,0.19039309,excitatory
2015,not_selective,1,L2/3,0.43832496,excitatory
2016,not_selective,7,L2/3,0.024156477,excitatory
2017,not_selective,8,L4,0.73665977,excitatory
2018,not_selective,4,L2/3,0.94737744,excitatory
2019,not_selective,5,L4,0.57007945,excitatory
2020,not_selective,4,L2/3,0.42624927,excitatory
2021,not_selective,4,L2/3,0.527078,excitatory
2022,not_selective,13,L2/3,0.3544701,excitatory
2023,not_selective,6,L2/3,0.30784857,excitatory
2024,not_selective,13,L2/3,0.048145276,excitatory
2025,not_selective,2,L2/3,0.51547354,excitatory
2026,not_selective,1,L2/3,0.8163824,excitatory
2027,not_selective,12,L4,0.2968314,excitatory
2028,not_selective,4,L2/3,0.39152345,excitatory
2029,not_selective,0,L2/3,0.037831295,excitatory
2030,not_selective,4,L4,0.5724865,excitatory
2031,not_selective,9,L4,0.34682152,excitatory
2032,not_selective,0,L2/3,0.4550003,excitatory
2033,not_selective,5,L2/3,0.4885634,excitatory
2034,not_selective,4,L4,0.19880712,excitatory
2035,not_selective,11,L2/3,0.6070045,excitatory
2036,not_selective,5,L2/3,0.10677738,excitatory
2037,not_selective,5,L4,0.4968175,excitatory
2038,not_selective,4,L4,0.81124586,excitatory
2039,not_selective,10,L4,0.27043957,excitatory
2040,not_selective,9,L2/3,0.570516,excitatory
2041,not_selective,13,L2/3,0.46199453,excitatory
2042,not_selective,12,L2/3,0.44090018,excitatory
2043,not_selective,15,L2/3,0.4930151,excitatory
2044,not_selective,7,L2/3,0.4256819,excitatory
2045,not_selective,9,L2/3,0.07919707,excitatory
2046,not_selective,0,L4,0.20937559,excitatory
2047,not_selective,15,L2/3,0.5901819,excitatory
2048,not_selective,1,L2/3,0.35023066,excitatory
2049,not_selective,9,L2/3,0.14818965,excitatory
2050,not_selective,9,L2/3,0.29582295,excitatory
2051,not_selective,8,L2/3,0.319455,excitatory
2052,not_selective,2,L2/3,0.37600178,excitatory
2053,not_selective,11,L2/3,0.50746113,excitatory
2054,not_selective,1,L2/3,0.3530159,excitatory
2055,not_selective,8,L2/3,0.45353594,excitatory
2056,not_selective,13,L2/3,0.14762585,excitatory
2057,not_selective,3,L2/3,0.35932416,excitatory
2058,not_selective,2,L2/3,0.39286157,excitatory
2059,not_selective,1,L2/3,0.40846324,excitatory
2060,not_selective,9,L2/3,0.19757926,excitatory
2061,not_selective,12,L2/3,0.3038713,excitatory
2062,not_selective,10,L2/3,0.30432883,excitatory
2063,not_selective,8,L2/3,0.73278844,excitatory
2064,not_selective,6,L2/3,0.18176377,excitatory
2065,not_selective,9,L2/3,0.23186104,excitatory
2066,not_selective,5,L2/3,0.16103458,excitatory
2067,not_selective,3,L2/3,0.13093108,excitatory
2068,not_selective,7,L2/3,0.45234168,excitatory
2069,not_selective,12,L4,0.3083796,excitatory
2070,not_selective,13,L4,0.37402517,excitatory
2071,not_selective,5,L4,0.7358717,excitatory
2072,not_selective,0,L4,0.288488,excitatory
2073,not_selective,9,L4,0.07778817,excitatory
2074,not_selective,2,L4,0.36599946,excitatory
2075,not_selective,1,L2/3,0.4012191,excitatory
2076,not_selective,6,L2/3,0.61062926,excitatory
2077,not_selective,4,L2/3,0.3225965,excitatory
2078,not_selective,0,L2/3,0.37264276,excitatory
2079,not_selective,8,L2/3,0.3352955,excitatory
2080,not_selective,0,L2/3,0.14434588,excitatory
2081,not_selective,12,L4,0.3231317,excitatory
2082,not_selective,8,L2/3,0.53736424,excitatory
2083,not_selective,1,L2/3,0.31577381,excitatory
2084,not_selective,4,L4,0.48484492,excitatory
2085,not_selective,6,L4,0.5136853,excitatory
2086,not_selective,12,L2/3,0.25715178,excitatory
2087,not_selective,9,L4,0.3564113,excitatory
2088,not_selective,6,L2/3,0.38392165,excitatory
2089,not_selective,0,L2/3,0.41335583,excitatory
2090,not_selective,4,L2/3,0.3015441,excitatory
2091,not_selective,8,L2/3,0.304246,excitatory
2092,not_selective,13,L4,0.21932022,excitatory
2093,not_selective,9,L2/3,0.6593133,excitatory
2094,not_selective,5,L2/3,0.72023565,excitatory
2095,not_selective,2,L2/3,0.2288955,excitatory
2096,not_selective,8,L2/3,0.18152584,excitatory
2097,not_selective,15,L2/3,0.047857963,excitatory
2098,not_selective,3,L2/3,0.18706602,excitatory
2099,not_selective,7,L2/3,0.32263944,excitatory
2100,not_selective,13,L2/3,0.44133,excitatory
2101,not_selective,15,L2/3,0.15586284,excitatory
2102,not_selective,2,L2/3,0.47095394,excitatory
2103,not_selective,15,L4,0.2309912,excitatory
2104,not_selective,4,L4,0.34402394,excitatory
2105,not_selective,13,L4,0.1582143,excitatory
2106,not_selective,14,L4,0.3009029,excitatory
2107,not_selective,11,L4,0.49221885,excitatory
2108,not_selective,5,L4,0.2972239,excitatory
2109,not_selective,4,L4,0.37161025,excitatory
2110,not_selective,10,L4,0.2930577,excitatory
2111,not_selective,12,L4,0.20758907,excitatory
2112,not_selective,5,L2/3,0.25023034,excitatory
2113,not_selective,14,L2/3,0.1467226,excitatory
2114,not_selective,3,L2/3,0.37913463,excitatory
2115,not_selective,7,L2/3,0.22783887,excitatory
2116,not_selective,0,L2/3,0.22329196,excitatory
2117,not_selective,15,L4,0.21730722,excitatory
2118,not_selective,9,L4,0.2561785,excitatory
2119,not_selective,5,L4,0.3039942,excitatory
2120,not_selective,14,L4,0.07264589,excitatory
2121,not_selective,10,L2/3,0.49830744,excitatory
2122,not_selective,15,L2/3,0.32790077,excitatory
2123,not_selective,14,L2/3,0.1287806,excitatory
2124,not_selective,14,L2/3,0.35791808,excitatory
2125,not_selective,7,L2/3,0.21111526,excitatory
2126,not_selective,12,L4,0.4604818,excitatory
2127,not_selective,4,L2/3,0.9672907,excitatory
2128,not_selective,3,L2/3,0.655238,excitatory
2129,not_selective,5,L2/3,0.31860015,excitatory
2130,not_selective,14,L2/3,0.5208819,excitatory
2131,not_selective,13,L2/3,0.33643043,excitatory
2132,not_selective,0,L2/3,0.41278836,excitatory
2133,not_selective,10,L2/3,0.7946564,excitatory
2134,not_selective,13,L2/3,0.3478958,excitatory
2135,not_selective,5,L2/3,0.6009677,excitatory
2136,not_selective,6,L4,0.109252416,excitatory
2137,not_selective,5,L4,0.47250637,excitatory
2138,not_selective,2,L4,0.257615,excitatory
2139,not_selective,5,L4,0.19963613,excitatory
2140,not_selective,0,L4,0.80588514,excitatory
2141,not_selective,8,L2/3,0.054245424,excitatory
2142,not_selective,9,L2/3,0.1824893,excitatory
2143,not_selective,4,L4,0.30609527,excitatory
2144,not_selective,5,L4,0.09766914,excitatory
2145,not_selective,7,L4,0.00021711277,excitatory
2146,not_selective,5,L4,0.43988073,excitatory
2147,not_selective,2,L2/3,0.16694193,excitatory
2148,not_selective,13,L2/3,0.71352965,excitatory
2149,not_selective,1,L2/3,0.43383065,excitatory
2150,not_selective,0,L2/3,0.33265927,excitatory
2151,not_selective,13,L2/3,0.3834495,excitatory
2152,not_selective,2,L2/3,0.1647621,excitatory
2153,not_selective,10,L4,0.31667542,excitatory
2154,not_selective,3,L4,0.55925065,excitatory
2155,not_selective,3,L4,0.10889303,excitatory
2156,not_selective,12,L4,0.42392918,excitatory
2157,not_selective,11,L4,0.3467025,excitatory
2158,not_selective,11,L4,0.25085345,excitatory
2159,not_selective,4,L2/3,0.31128573,excitatory
2160,not_selective,2,L2/3,0.4268587,excitatory
2161,not_selective,8,L2/3,0.32041532,excitatory
2162,not_selective,4,L2/3,0.0055991155,excitatory
2163,not_selective,12,L2/3,0.07399014,excitatory
2164,not_selective,3,L2/3,0.41449,excitatory
2165,not_selective,3,L2/3,0.48660734,excitatory
2166,not_selective,7,L4,0.10535204,excitatory
2167,not_selective,6,L4,0.23487914,excitatory
2168,not_selective,5,L4,0.490235,excitatory
2169,not_selective,3,L2/3,0.6218453,excitatory
2170,not_selective,4,L4,0.24349165,excitatory
2171,not_selective,12,L2/3,0.19372344,excitatory
2172,not_selective,10,L2/3,0.22098246,excitatory
2173,not_selective,10,L2/3,0.13210009,excitatory
2174,not_selective,8,L4,0.45176378,excitatory
2175,not_selective,7,L2/3,0.5362057,excitatory
2176,not_selective,12,L2/3,0.5454639,excitatory
2177,not_selective,11,L4,0.20032014,excitatory
2178,not_selective,9,L4,0.57808554,excitatory
2179,not_selective,12,L4,0.46583566,excitatory
2180,not_selective,15,L2/3,0.39767233,excitatory
2181,not_selective,14,L4,0.33247826,excitatory
2182,not_selective,8,L2/3,0.65174776,excitatory
2183,not_selective,12,L2/3,0.5931028,excitatory
2184,not_selective,3,L2/3,0.53736234,excitatory
2185,not_selective,4,L2/3,0.6888467,excitatory
2186,not_selective,8,L2/3,0.8231769,excitatory
2187,not_selective,1,L2/3,0.5089999,excitatory
2188,not_selective,15,L2/3,0.7534597,excitatory
2189,not_selective,0,L2/3,0.23852926,excitatory
2190,not_selective,6,L2/3,0.8672534,excitatory
2191,not_selective,6,L2/3,0.67238605,excitatory
2192,not_selective,0,L2/3,0.30787846,excitatory
2193,not_selective,15,L2/3,0.24647363,excitatory
2194,not_selective,2,L2/3,0.6880595,excitatory
2195,not_selective,8,L2/3,0.31655958,excitatory
2196,not_selective,5,L2/3,0.6086958,excitatory
2197,not_selective,5,L2/3,0.5061703,excitatory
2198,not_selective,11,L2/3,0.3059958,excitatory
2199,not_selective,15,L2/3,0.056353103,excitatory
2200,not_selective,10,L2/3,0.26618883,excitatory
2201,not_selective,15,L2/3,0.5777116,excitatory
2202,not_selective,9,L2/3,0.6070254,excitatory
2203,not_selective,10,L2/3,0.33994564,excitatory
2204,not_selective,12,L2/3,0.64178145,excitatory
2205,not_selective,11,L2/3,0.7527577,excitatory
2206,not_selective,15,L2/3,0.42307463,excitatory
2207,not_selective,2,L2/3,0.6986148,excitatory
2208,not_selective,15,L2/3,0.31118122,excitatory
2209,not_selective,8,L2/3,0.42644942,excitatory
2210,not_selective,10,L2/3,0.3130335,excitatory
2211,not_selective,10,L2/3,0.6303349,excitatory
2212,not_selective,3,L2/3,0.28990063,excitatory
2213,not_selective,15,L2/3,0.49907646,excitatory
2214,not_selective,3,L2/3,0.34987625,excitatory
2215,not_selective,8,L2/3,0.45973846,excitatory
2216,not_selective,11,L2/3,0.041897014,excitatory
2217,not_selective,2,L4,0.3760716,excitatory
2218,not_selective,12,L2/3,0.5023074,excitatory
2219,not_selective,13,L2/3,0.68476397,excitatory
2220,not_selective,1,L2/3,0.55681235,excitatory
2221,not_selective,4,L2/3,0.4539282,excitatory
2222,not_selective,9,L2/3,0.23052512,excitatory
2223,not_selective,0,L2/3,0.280401,excitatory
2224,not_selective,4,L2/3,0.23175035,excitatory
2225,not_selective,15,L2/3,0.23124038,excitatory
2226,not_selective,10,L2/3,0.7172473,excitatory
2227,not_selective,15,L2/3,0.5638747,excitatory
2228,not_selective,15,L2/3,0.7003648,excitatory
2229,not_selective,8,L2/3,0.15743877,excitatory
2230,not_selective,3,L2/3,0.22209516,excitatory
2231,not_selective,10,L2/3,0.7921595,excitatory
2232,not_selective,8,L2/3,0.46068147,excitatory
2233,not_selective,11,L2/3,0.08770066,excitatory
2234,not_selective,10,L2/3,0.28612846,excitatory
2235,not_selective,15,L2/3,0.28255838,excitatory
2236,not_selective,4,L2/3,0.115308814,excitatory
2237,not_selective,3,L2/3,0.6134892,excitatory
2238,not_selective,14,L2/3,0.29200503,excitatory
2239,not_selective,0,L2/3,0.6848714,excitatory
2240,not_selective,12,L2/3,0.9286923,excitatory
2241,not_selective,0,L2/3,0.15067369,excitatory
2242,not_selective,0,L2/3,0.46046042,excitatory
2243,not_selective,0,L2/3,0.4804229,excitatory
2244,not_selective,0,L2/3,0.24280056,excitatory
2245,not_selective,0,L2/3,0.5765452,excitatory
2246,not_selective,10,L2/3,0.23433316,excitatory
2247,not_selective,6,L2/3,0.3774261,excitatory
2248,not_selective,9,L2/3,0.47552487,excitatory
2249,not_selective,2,L2/3,0.16253497,excitatory
2250,not_selective,2,L2/3,0.27248603,excitatory
2251,not_selective,7,L2/3,0.40314716,excitatory
2252,not_selective,11,L2/3,0.13897833,excitatory
2253,not_selective,10,L2/3,0.26528588,excitatory
2254,not_selective,8,L2/3,0.444923,excitatory
2255,not_selective,10,L2/3,0.58701265,excitatory
2256,not_selective,2,L2/3,0.20587607,excitatory
2257,not_selective,15,L2/3,0.28768978,excitatory
2258,not_selective,15,L2/3,0.4085073,excitatory
2259,not_selective,1,L2/3,0.63450766,excitatory
2260,not_selective,15,L2/3,0.30989736,excitatory
2261,not_selective,8,L2/3,0.41155666,excitatory
2262,not_selective,15,L2/3,0.3139317,excitatory
2263,not_selective,10,L2/3,0.68401945,excitatory
2264,not_selective,3,L2/3,0.34554714,excitatory
2265,not_selective,8,L2/3,0.30671936,excitatory
2266,not_selective,3,L2/3,0.6301044,excitatory
2267,not_selective,9,L2/3,0.1353865,excitatory
2268,not_selective,8,L2/3,0.18427926,excitatory
2269,not_selective,7,L2/3,0.12918171,excitatory
2270,not_selective,0,L2/3,0.68792707,excitatory
2271,not_selective,6,L2/3,0.24390277,excitatory
2272,not_selective,4,L2/3,0.017525023,excitatory
2273,not_selective,7,L2/3,0.47178924,excitatory
2274,not_selective,12,L2/3,0.501497,excitatory
2275,not_selective,2,L2/3,0.6972484,excitatory
2276,not_selective,2,L2/3,0.6196341,excitatory
2277,not_selective,8,L2/3,0.20554866,excitatory
2278,not_selective,2,L2/3,0.6572028,excitatory
2279,not_selective,13,L2/3,0.30893123,excitatory
2280,not_selective,4,L2/3,0.480245,excitatory
2281,not_selective,12,L2/3,0.17459682,excitatory
2282,not_selective,5,L2/3,0.50468844,excitatory
2283,not_selective,6,L2/3,0.35710546,excitatory
2284,not_selective,10,L2/3,0.34806827,excitatory
2285,not_selective,10,L2/3,0.5480693,excitatory
2286,not_selective,0,L2/3,0.40587172,excitatory
2287,not_selective,10,L2/3,0.4431005,excitatory
2288,not_selective,9,L2/3,0.40522015,excitatory
2289,not_selective,0,L2/3,0.117896184,excitatory
2290,not_selective,13,L2/3,0.03390222,excitatory
2291,not_selective,4,L2/3,0.7253888,excitatory
2292,not_selective,1,L2/3,0.4372973,excitatory
2293,not_selective,11,L2/3,0.4914132,excitatory
2294,not_selective,0,L2/3,0.58255833,excitatory
2295,not_selective,10,L2/3,0.61524487,excitatory
2296,not_selective,12,L2/3,0.026507191,excitatory
2297,not_selective,12,L2/3,0.053974524,excitatory
2298,not_selective,5,L2/3,0.31273386,excitatory
2299,not_selective,9,L2/3,0.37602285,excitatory
2300,not_selective,6,L2/3,0.61577386,excitatory
2301,not_selective,5,L2/3,0.58217275,excitatory
2302,not_selective,0,L2/3,0.47160938,excitatory
2303,not_selective,0,L2/3,0.78275967,excitatory
2304,not_selective,15,L2/3,0.17424656,excitatory
2305,not_selective,4,L2/3,0.4046427,excitatory
2306,not_selective,12,L2/3,0.18378563,excitatory
2307,not_selective,5,L2/3,0.710156,excitatory
2308,not_selective,8,L2/3,0.49264324,excitatory
2309,not_selective,15,L2/3,0.5053143,excitatory
2310,not_selective,8,L2/3,0.43506762,excitatory
2311,not_selective,10,L4,0.86676604,excitatory
2312,not_selective,13,L4,0.18748,excitatory
2313,not_selective,12,L4,0.52003735,excitatory
2314,not_selective,6,L4,0.9277553,excitatory
2315,not_selective,1,L4,0.20050457,excitatory
2316,not_selective,12,L4,0.54406714,excitatory
2317,not_selective,2,L2/3,0.6712206,excitatory
2318,not_selective,9,L2/3,0.24352135,excitatory
2319,not_selective,12,L2/3,0.32664934,excitatory
