post_id,pre_id,size,delta_ori
1185,864,4700,7
1185,1599,15432,13
1185,2464,5592,6
1185,501,3032,7
1185,1269,1648,7
1185,1071,6056,7
1185,583,4648,14
1185,1977,3972,1
1185,1145,2576,12
1185,418,7312,3
1185,1104,9420,4
1185,1120,1988,15
1185,2765,5964,8
1185,2301,2752,5
1185,2011,6596,12
1185,1440,7060,1
1185,394,1040,10
1185,345,7056,8
1185,330,10704,9
1185,2431,1736,3
2637,2675,1160,-15
2637,2194,212,-13
2637,2796,3248,-11
2637,1837,6708,-5
2637,313,14128,0
2637,472,37400,-7
2637,1030,2544,-14
2637,1163,48828,-14
2637,1841,9144,-10
2637,2076,13416,-9
2637,58,30552,-12
2637,2247,1752,-9
2637,1864,77524,-3
2637,2447,3404,-10
2637,364,11744,-11
2637,1674,2328,0
2637,2025,3204,-13
2637,1013,12896,0
2637,388,1892,-11
2637,1596,12744,-15
2637,974,1988,-8
2637,598,484,-3
2637,581,252,-4
2637,1173,27124,-15
2637,197,22444,-12
2637,20,22580,-4
2637,353,2540,-4
2637,2419,11544,-2
2637,592,2772,-5
2637,2747,12056,-6
2637,2580,2780,-15
2637,485,2096,-15
2637,1812,26904,-14
2637,2218,3184,-3
2637,2546,4160,-3
2637,1664,1556,0
2319,2184,1588,-9
2319,2033,4404,-7
2319,2559,3060,-3
2319,366,11356,-2
2319,1339,972,-3
2319,529,9520,1
2319,836,10268,-3
2319,313,2244,3
2319,1836,5668,-3
2319,2817,13900,-3
2319,174,3056,-6
2319,2748,5916,-5
2319,840,6224,-3
1720,1198,5100,0
1720,542,8960,6
1720,2589,15244,-7
1720,2748,10924,0
1720,2564,12920,8
1720,1348,3920,-4
1720,1079,284,2
1720,2855,1568,-5
1720,1832,8952,-3
1720,2600,4152,-1
1720,2736,788,3
1720,2347,59296,3
1720,426,18084,1
1720,746,5100,-5
1720,2413,1016,2
2256,924,2136,0
533,1960,3592,15
533,2814,1596,15
533,1116,1016,9
533,1660,15540,7
533,2371,5260,11
533,796,9788,0
533,176,24252,8
533,711,2776,7
533,2751,3800,0
533,2819,3228,12
533,1480,15848,11
533,1875,868,12
533,1133,21708,12
533,953,30472,12
533,274,7036,7
1612,2560,2220,4
1612,36,176,5
1612,1457,1036,2
1612,502,30252,-1
1612,1260,9816,5
1612,957,2444,6
1612,240,26656,6
1612,1079,6508,6
1612,2531,9532,2
1612,1322,29816,4
1612,1700,6860,5
1612,435,3944,12
2672,885,1624,5
2672,491,16940,1
2672,569,1456,-8
2672,2321,4692,4
2672,2506,35024,-4
2672,697,12816,-5
2672,475,6156,5
728,2213,1148,7
728,2121,3248,2
728,2498,11000,1
728,802,1600,-8
728,1970,6112,2
728,431,728,0
728,1168,736,2
728,2089,5360,-8
728,366,11524,2
728,174,1440,-2
728,1458,560,7
410,233,2644,-5
410,2266,4324,-10
410,632,12384,-13
410,1627,4756,-8
410,1239,5980,-7
410,619,3632,2
410,845,1080,-9
410,1064,21832,2
410,2105,368,0
569,174,5220,4
569,990,8040,7
569,1413,24768,6
569,681,2632,6
569,2219,8100,11
569,1938,2456,4
569,874,4216,10
569,2227,2472,13
569,2506,13292,4
569,2321,10752,12
569,1440,3744,-1
569,491,21264,9
569,2855,23420,0
2369,1375,1664,2
2369,2751,1068,-8
2369,1112,1864,0
2369,2771,204,4
2369,2478,1176,0
2369,2748,6352,-1
2369,2687,1288,-4
2369,1303,2984,4
2369,387,1680,-3
2369,1491,4024,-1
1126,2056,168,1
1126,1941,26896,-3
1126,1773,10284,-8
1126,1064,8984,3
1126,110,21964,-4
1126,2790,3156,-7
1126,1541,9736,-10
1126,2312,880,1
1126,1651,19792,1
1126,65,2328,-4
1126,1740,14344,-2
1126,153,2804,-4
1126,951,9236,0
1126,95,11952,-4
1215,2748,37384,-4
1215,1417,19196,2
1215,1836,5400,-2
1215,2515,4408,-2
1215,2123,2212,2
1215,174,17344,-5
1215,2516,1960,4
1215,537,17280,0
1215,2375,40916,2
1215,1481,8264,2
1215,1229,16844,-3
2816,330,15724,9
2816,2533,5328,15
2816,738,3840,12
2816,1542,4640,9
2816,2256,7964,2
2816,1519,1288,1
2519,1135,160,4
2519,2219,6632,10
2519,357,7036,8
2519,1117,1016,0
2519,1356,220,6
2519,1350,15940,1
2519,296,3084,5
2519,2140,4572,-3
2519,1112,4424,5
2519,720,432,-3
1260,2486,6008,0
1260,1638,18980,4
1260,2751,21000,-8
1260,2564,912,7
1260,1457,7696,-3
1260,1079,20588,1
1260,2212,13204,-5
1260,435,2024,7
1260,1354,15320,0
1260,2307,1660,-3
1260,1733,5672,7
1260,37,4300,-7
2014,720,2104,-10
2014,210,4600,-9
2014,2751,2168,-10
2014,1989,2060,-7
2014,912,1588,-4
2014,1920,2292,-3
2014,1354,5676,-2
1221,1112,5188,0
1221,2751,16080,-8
1221,42,4604,0
1221,2748,6412,-1
1221,2687,14080,-4
1221,2591,8420,-6
1221,1032,11324,5
1221,1773,4780,-4
1221,257,1836,-4
1221,159,1948,0
1221,277,8524,-2
1275,449,4420,2
1275,2751,6264,-12
1275,28,10480,3
1275,1638,2564,0
1275,2286,2216,-12
2016,1484,4812,5
2016,1763,2400,-6
2016,78,5016,-4
2016,2247,2932,-1
2016,2384,832,0
2016,2101,28016,8
2016,361,2280,0
2016,1985,3780,7
2016,2603,10920,8
2016,2844,32020,8
2016,2559,5520,2
2016,2854,23296,-3
2016,1745,8372,5
2016,1794,33260,7
2016,2785,776,-3
2016,2748,2832,0
2016,2234,420,3
2016,1590,5364,-2
2016,1963,21704,-3
843,43,2920,-5
843,926,17572,-13
843,2425,8036,-2
843,675,8744,0
843,1336,11224,-4
1991,58,3828,-6
1991,2188,7404,6
1991,2204,13364,3
1991,1998,3852,1
1991,1972,180,3
1991,1055,17068,-8
1991,2238,12420,5
1991,2733,4304,5
1991,1672,1992,-9
1991,2099,5824,-2
1991,2015,3116,-8
1991,1274,30604,-9
1991,1173,3224,-9
1991,2654,18744,-1
1991,1679,6576,-3
2626,1399,1400,2
2626,1400,1912,0
2626,344,1868,1
802,2450,1172,6
802,2605,2972,15
802,1529,4704,1
802,1950,8600,4
802,1339,10952,9
802,777,2060,0
802,2464,5020,6
802,2400,16476,1
802,1457,3184,5
802,2437,604,11
802,2254,45736,8
802,178,38496,8
802,2817,6080,9
802,362,1080,8
802,1997,1848,1
802,2246,20740,10
802,1338,248,15
802,1161,5328,12
802,1086,2696,0
802,1200,3160,8
802,1097,5732,2
802,1504,18948,9
802,2608,14768,12
802,138,4244,8
802,533,1812,0
802,2280,7052,4
802,209,2964,4
802,318,16960,0
802,2125,4960,7
802,2318,14436,9
802,1397,15512,4
802,2506,2096,6
802,2499,10512,10
802,2627,12668,8
802,2798,2588,9
1370,1067,1228,5
1370,1769,1188,-1
1370,2447,20204,3
1370,464,18440,-2
1370,1015,2968,12
1370,38,10892,-2
1370,1805,1108,7
1370,1175,480,13
1370,598,1676,10
1370,231,3404,10
1370,1994,11296,-2
1370,2384,4204,5
1370,1763,4764,-1
1370,1881,5140,1
1370,1781,356,3
1370,373,3644,1
1370,2506,42080,4
1370,1778,380,9
1370,641,10116,9
1370,229,11824,0
1370,581,4556,9
1370,374,8972,10
1370,2540,19624,0
1370,2667,4692,4
2190,2556,14992,-6
2190,1432,19952,4
2190,2349,28456,3
2190,1222,1572,3
2190,174,15184,0
2190,2672,5620,4
2190,314,17780,0
2190,294,2008,-3
2190,475,15220,9
2190,1761,29856,1
2190,2681,448,-4
2805,2506,34276,-1
2805,2156,1256,5
2805,581,15848,4
2805,926,10992,-7
2805,1251,2904,5
2805,1142,3044,4
2805,1684,3160,-4
2805,2158,14264,4
2805,163,3932,0
2805,812,3540,1
2805,2309,11308,8
2805,1122,1676,-7
2805,534,28416,-7
1654,815,9408,1
1654,1001,180,2
1654,177,3276,3
1654,2665,5000,-4
1654,399,4036,6
1654,1377,4104,2
1654,170,5316,3
1654,364,240,-1
1654,356,19828,10
1654,363,24472,8
1654,2733,19888,9
1654,997,4968,8
2201,1809,8248,-5
2201,1195,2200,-15
2201,2129,2428,-10
2201,1037,11408,-2
2201,669,2616,0
2201,1291,6632,-3
2201,1321,4336,-15
2201,1610,5932,-14
2201,219,8604,-7
62,926,14620,-9
62,1864,5852,3
62,2670,1532,-7
62,529,12416,4
62,1826,1348,-3
62,1878,3356,-6
62,2580,1280,-9
62,1173,4392,-9
62,1674,1352,6
62,2748,15112,-2
62,2156,12692,3
62,820,348,-2
62,2204,11580,3
62,2844,5132,6
62,1841,4824,-4
62,2196,1832,-4
62,744,2852,-8
62,1678,4684,-1
62,2384,21044,-2
62,1889,3964,-1
62,1647,27276,-2
62,1330,3840,-2
62,2793,340,-1
62,388,16904,-5
62,1837,25448,1
62,1998,4420,1
62,815,44068,-3
62,2162,3096,-5
62,1377,5412,-2
62,1273,15756,-7
1090,1691,3360,-9
1090,1837,4632,1
1090,2078,4744,-9
1090,511,16084,-4
1090,1377,22260,-2
1090,1469,964,0
1090,1829,12268,4
1090,1510,4340,6
1090,875,3644,-6
2272,565,7620,-3
2272,2186,3016,4
2272,708,1848,4
2272,1377,4732,3
2272,1543,4936,0
2272,341,4028,-2
275,208,432,-7
275,2047,2104,8
275,2337,20040,1
275,1405,14032,5
275,1369,7304,6
275,2331,3240,4
275,1677,5760,0
275,2322,7348,1
275,13,1352,0
2121,174,49092,-4
2121,2236,2008,-6
2121,2729,188,2
2121,424,15796,0
2121,2748,1252,-3
2121,1396,6140,0
2121,1422,2436,0
2121,2459,21892,-4
117,1972,12180,2
117,2204,3496,2
117,467,2568,-4
117,18,1696,-2
117,1950,560,-6
117,2502,1524,-7
117,1186,12392,2
117,2760,424,-10
117,2756,2296,2
117,2026,18484,-9
117,792,4356,-7
117,195,5688,-2
117,525,4596,2
117,58,3988,-7
117,929,11156,-10
117,363,3432,3
117,698,17012,-7
117,1748,6756,-3
117,986,13044,-10
117,488,1260,5
117,2247,3244,-4
117,376,33132,-1
117,500,5272,5
117,538,4368,0
117,2506,5648,-4
2341,1787,6332,6
2341,2652,3864,10
2341,1163,20564,1
2341,2188,7340,15
2341,1751,7764,9
1165,1930,23368,1
1165,2603,11920,15
1165,1222,15752,9
1165,1950,3628,4
1165,210,6748,1
1165,2107,3016,11
1165,2730,13828,13
1165,366,24200,10
1165,424,37612,10
1165,2559,59200,9
1165,1078,2208,5
1165,1754,1204,2
1165,2798,28064,9
1165,693,5340,1
1165,731,516,0
1165,379,2888,12
1165,2735,3652,8
1165,746,52568,2
1165,284,1568,8
1165,2748,23240,7
1165,174,26428,6
1165,1346,31168,5
1165,1298,4800,15
1165,1938,6604,6
1165,1634,4544,8
1708,1200,22488,3
1708,2704,6340,10
1708,978,412,-3
1708,435,6072,10
1708,2506,23920,1
1708,1408,14472,5
1708,1938,26324,1
1708,174,940,1
1708,1529,6436,-4
1708,1375,3220,5
1708,305,25432,-2
1708,1739,6336,-2
1708,314,21556,1
426,1505,15092,0
426,2344,28940,7
426,82,500,-1
426,2559,4244,1
426,2748,26160,-1
426,2033,1116,-3
426,2452,2196,-3
426,305,10704,-5
426,2768,4036,2
426,477,6904,-1
294,2750,2224,6
294,1794,36300,10
294,93,19168,5
294,2134,9076,10
294,2748,175632,4
294,1219,9800,9
294,485,13772,-3
294,1555,13892,5
294,2522,32412,-1
294,2559,32988,6
294,2475,26508,5
294,1963,3516,1
294,1848,14676,5
294,654,2524,-1
294,174,81228,3
294,2187,376,-2
294,1482,10840,-3
294,2415,17924,5
294,2482,48436,-1
294,1138,38768,9
294,1368,47112,1
294,2357,3232,6
294,743,3752,-1
294,537,2504,9
294,1639,16436,1
294,2753,4084,2
294,1836,10032,6
294,2123,10516,10
294,2375,6724,10
294,1634,22988,5
294,2706,2252,10
294,834,7848,-3
294,1417,29536,10
294,1434,5248,7
294,500,15728,12
294,2236,38420,1
294,1682,15968,-1
294,366,23480,7
294,2729,15000,9
294,308,2164,0
294,2516,1128,12
294,1222,24100,6
294,2305,4412,1
294,605,2164,10
294,2556,42312,-3
294,1745,168,9
294,1210,4908,5
294,1121,5012,-1
294,2696,2736,-2
294,2856,6424,12
294,2573,1552,-2
294,402,17124,5
294,2515,56048,6
495,2158,5216,1
495,670,560,-5
495,508,21696,-3
495,2670,11852,-8
495,1330,10848,-3
495,1577,14048,-1
495,2085,5156,-4
495,2384,568,-3
495,2454,19724,-4
495,2559,1168,-1
495,2447,188,-5
495,1679,6720,-4
2195,2384,9236,-1
2195,937,1508,7
2195,399,2204,3
2195,534,760,-8
2195,906,12848,0
2195,231,9924,4
2195,2501,12244,-2
2195,1882,1500,-6
2195,151,3780,4
2195,614,564,0
2195,1015,16476,6
2195,2432,7436,7
2195,1989,3100,-5
138,646,14260,-7
138,1950,15796,-4
138,2292,84176,-7
138,0,7832,0
138,1437,6704,1
138,607,25992,6
138,992,3608,6
138,1078,19652,-3
138,1364,4648,-2
138,2375,3804,5
138,2737,180,2
138,79,548,6
138,1938,67484,-2
138,2735,1988,0
1820,390,11280,-1
1820,2286,12224,-9
1820,210,2020,-8
1820,1207,4032,3
1820,808,19260,5
1820,1934,460,5
1820,1348,5216,-6
1820,42,1864,-1
1820,2821,19520,-9
1820,277,236,-3
1820,2506,22360,-3
478,332,2120,-1
478,1170,5048,-5
478,2693,5964,-6
478,497,184,-3
478,1004,960,-3
478,2804,8376,-5
478,2748,22860,-2
478,2557,236,-9
478,1956,6956,3
478,1948,5180,0
478,844,4020,6
478,2497,7852,-1
478,277,4084,-3
478,2425,1892,2
478,1377,14360,-2
478,1875,13828,3
478,44,9036,-1
478,1096,16860,3
478,1746,308,-9
478,757,19664,-6
478,2297,4972,3
478,37,12532,-8
478,909,6280,-1
2761,2131,4416,4
2761,2156,13872,3
2761,1101,11944,2
2761,1306,36760,-2
2761,1622,3180,0
2761,1957,14256,3
2761,355,5352,-1
2761,702,1520,-6
2761,1996,3272,-1
2761,91,7900,0
2761,677,1028,-1
2761,2823,2148,-7
2761,534,3112,-9
2761,2235,6620,6
2761,2343,3640,-5
2761,1274,9928,-9
2761,2348,27864,5
2761,1637,1084,6
2761,2657,8472,6
2761,43,11360,-1
2761,57,17476,-1
2761,2338,3364,-7
2761,2367,2708,-9
2761,350,3536,-4
2761,2353,22600,-5
2761,1878,4756,-6
2761,1330,2884,-2
2761,1377,22408,-2
2761,2462,3836,-2
2761,1893,436,-1
2761,2382,7220,-4
2761,2766,7040,-8
988,1363,4796,3
988,2384,47564,7
988,1518,9512,0
988,2481,2288,15
988,967,12888,4
988,2418,4600,0
988,1938,13868,6
988,2470,7948,2
988,63,2092,2
988,1998,1628,10
988,648,6848,0
988,1903,2484,2
988,1377,2792,7
988,1776,4532,11
988,56,8776,10
988,1013,5108,15
988,21,6728,8
988,1870,2284,8
988,1256,28492,7
988,2406,3196,13
988,1173,3084,0
988,2480,16268,10
988,2383,3048,12
988,506,1036,5
988,1168,812,10
988,974,3152,7
2242,1843,420,1
2242,1988,5432,0
2242,363,10356,13
2242,452,7560,9
2242,1377,11604,7
2242,1772,4432,4
2242,1564,29676,8
2242,1786,880,9
2242,276,3624,15
2242,246,2748,0
2242,764,7560,15
2242,2514,1120,2
2242,2633,1404,9
2242,1826,4336,6
227,2451,17592,-4
227,866,404,-7
227,2399,12524,5
227,815,11060,-1
227,364,17304,-3
227,88,364,1
227,875,4572,-4
227,2099,284,0
227,2309,25324,8
227,1826,20352,-1
227,56,3456,3
227,1695,11792,-6
227,945,3716,4
227,369,13356,0
2574,210,688,-1
2574,739,47408,3
2574,2033,3800,3
2574,863,23988,-1
2574,344,23600,5
2574,1618,5776,2
2574,2469,28076,12
2574,426,13316,6
2574,917,228,6
2574,540,1880,2
2574,2321,5248,12
1472,776,3428,4
1472,2748,25544,3
1472,1577,6396,5
1472,1397,2884,0
1472,2559,3908,5
1472,1938,21340,2
1472,1062,10692,0
1472,1997,1188,-3
1472,1113,212,4
1472,260,12316,10
1472,1003,572,5
1472,404,3584,4
1472,2086,12864,8
697,2504,22572,6
697,1003,4620,4
697,289,4316,-2
697,1324,504,3
697,2049,252,4
697,634,12680,4
697,2033,20800,0
697,2029,6076,-5
697,1468,3032,7
697,100,4848,3
697,132,1376,3
697,1164,724,-4
697,746,12420,-3
697,2748,48264,2
697,2254,11012,3
697,1938,8176,1
697,1601,38172,4
697,2559,4696,4
697,1651,8052,8
697,1364,4712,1
697,2567,7716,2
939,2348,4104,7
939,1173,768,-7
939,529,54836,6
939,1206,1508,4
939,313,45100,8
939,472,9436,1
939,2404,14056,-7
939,241,2892,1
939,2742,22868,-6
939,485,25160,-7
939,657,5808,4
939,2295,6364,3
939,1565,13908,-6
939,1163,1764,-6
939,1794,9672,7
939,1864,26632,5
939,2086,2096,5
939,679,6888,0
939,2546,10400,5
939,2637,1672,8
939,2384,6036,0
1712,2748,14336,6
1712,2342,1576,3
1712,1745,2128,10
1712,366,5208,9
1712,2559,4836,8
1712,174,19328,5
1712,697,6032,4
1712,2542,3500,6
2301,1338,568,10
2301,501,992,2
2301,1442,20896,4
2301,1586,12952,3
2301,1584,13576,-4
2301,1064,18844,10
2301,177,13944,3
2301,681,7504,3
1922,324,1304,-6
1922,1477,5644,-7
1922,2606,6216,-4
1922,2634,2696,-6
1922,2321,8428,0
1922,483,6400,-5
1922,1361,2864,0
1922,2064,6884,-7
1684,2451,4040,0
1684,2447,3824,2
1684,1664,856,12
1684,2742,11056,-2
1684,58,7360,0
1684,1273,8300,-1
1684,1068,3828,5
1684,388,22992,1
1684,472,16552,5
1684,2404,18992,-3
1684,2355,404,7
1684,1674,8476,12
1684,485,22808,-3
1684,1142,6640,8
338,1375,216,2
338,2246,17820,2
338,1942,4120,5
338,730,6640,0
338,2431,512,-5
338,2387,2716,5
338,2125,9240,-1
338,1631,12208,4
338,1004,19636,-2
338,739,11888,-3
338,2790,18340,-3
338,330,276,1
338,194,14832,3
338,2264,17232,-5
338,2748,468,-1
338,1576,23188,2
215,219,5204,8
215,2297,3104,12
215,1002,2112,4
215,1801,2588,3
215,1809,7628,10
215,2099,244,7
215,2080,1424,0
215,1893,404,8
215,168,3160,13
215,1377,10800,7
215,2506,21496,6
215,1274,1836,0
215,2645,5800,0
215,1419,444,2
215,1330,10140,7
215,1746,520,0
215,178,240,8
215,686,6604,13
215,1944,13808,15
215,702,5172,3
215,1986,4628,4
215,2773,9416,13
215,91,4616,9
215,1064,3024,15
215,586,1760,14
215,959,1356,15
215,2484,3852,13
215,716,25880,2
215,1525,2560,8
215,1894,15844,11
215,1558,524,7
215,727,9560,8
215,583,4376,14
477,2751,36340,-7
477,2673,28268,5
477,434,376,1
477,1434,22720,3
2764,2033,4664,-4
2764,1829,704,4
2764,2222,6332,0
2764,2748,1820,-2
2764,874,6828,3
2764,2192,23780,-9
2764,1601,6316,0
2764,965,42996,-2
2764,2271,15528,-3
2764,2576,2584,2
2558,829,13140,-3
2558,2640,4108,-14
2558,1994,13504,-15
2558,2679,40004,-8
2558,1298,8912,0
2558,2502,2812,-12
2558,355,1528,-7
2558,2761,10248,-6
2558,1579,17576,-2
2558,710,2880,-11
2558,2178,9284,-6
2558,1191,32904,0
2558,2462,16516,-8
2558,1208,3620,-14
2802,225,5240,-5
2802,1672,8448,-8
2802,1884,3504,-4
2802,371,352,-6
2802,2748,20380,-1
2802,386,1080,1
2802,2384,5508,-1
2802,2313,18244,4
2802,2630,10544,1
2802,578,19928,-1
2802,2495,20732,-1
2802,1460,3052,-8
2802,1191,12520,7
2802,1689,14420,-2
2802,1802,6120,0
2802,1994,1924,-8
2802,195,8328,0
2802,176,3132,0
2368,1330,3484,-2
2368,2462,30488,-2
2368,2506,22852,-3
2368,875,7748,-6
2368,1377,7884,-2
2368,2559,3428,0
2368,1055,18368,-8
2368,2806,28416,3
2368,932,10432,-8
2368,1173,22780,-9
2368,1078,8776,-4
2368,184,4700,0
2368,691,14892,-2
2368,2394,6608,3
2368,2766,5560,-8
2368,1594,45192,-7
2368,2848,12776,0
2368,761,16300,6
2368,859,452,-1
792,417,3916,-1
792,1577,4012,6
792,52,5332,5
792,2260,4760,12
792,171,408,-2
792,1576,6900,7
792,1014,1816,-2
792,2748,288,4
792,2456,21628,2
792,2730,6064,10
792,1798,848,7
792,1082,356,8
792,1950,5088,1
792,642,916,4
792,2559,7908,6
1910,110,39024,-1
1910,802,1564,-9
1910,677,13460,-1
1910,2425,884,2
1910,1284,884,-9
1910,69,2404,-5
1910,327,15096,-1
1910,2798,15108,0
1910,2723,18672,0
1910,2088,13268,-3
1236,2499,4280,10
1236,2726,1236,8
1236,2221,26612,4
1236,1690,3292,5
1236,2064,528,6
1236,2748,7576,7
1236,1310,9620,11
1236,957,17772,9
1236,1408,224,10
1236,330,22304,9
1236,2323,1048,9
1236,569,19260,2
1236,1950,4340,4
1236,2505,3616,15
1236,2606,38656,9
1236,236,352,1
1236,344,1808,7
1236,1129,10324,5
1236,1118,16888,5
1236,1260,5716,8
2188,1563,1520,-12
2188,170,2680,-7
2188,1173,8824,-15
328,2230,24672,-5
328,834,18824,-8
328,1745,6532,4
328,361,11780,-1
328,189,12544,1
328,472,4332,0
328,2748,8928,-1
328,2173,4876,2
328,746,12720,-6
328,1794,13284,6
328,174,47504,-2
328,1634,4192,0
328,2320,33136,-3
718,2486,12768,-5
718,1607,10056,-1
718,1514,4408,-4
718,1324,7856,-5
718,1197,11404,-2
718,252,3444,0
718,680,27104,-2
718,2222,3568,-4
718,576,536,-12
718,390,6752,-5
718,2672,6012,-3
718,2661,33156,-8
718,1355,15244,-1
718,2452,7548,-8
718,591,21320,0
718,131,736,-13
718,477,208,-6
718,1040,24004,-8
718,1638,14616,-1
718,2778,23468,-1
718,95,18408,-5
718,1920,11048,-6
599,33,652,1
599,2331,12696,4
1881,377,10856,10
1881,2384,1716,4
1881,859,1264,5
1881,38,7356,-3
1881,467,6204,3
1881,2502,1596,0
1881,2101,604,12
1881,163,2440,4
1881,534,17260,-3
1881,2474,5176,4
1881,672,456,9
1881,1805,5632,6
2681,1346,2876,3
2681,1847,24424,10
2681,1761,6964,5
2681,21,20284,6
2681,1198,5584,5
2681,1873,2696,1
2681,1368,8996,2
2681,174,1828,4
2681,313,12520,13
2681,1745,3144,10
131,2574,1288,2
131,390,4916,8
131,1549,380,12
131,477,208,7
131,209,596,4
131,2837,17328,9
131,387,1692,5
131,42,16388,8
131,2135,7492,5
131,1529,12808,1
686,327,2636,-5
686,2439,10780,-9
686,1759,14192,0
686,2823,4632,-11
686,2691,3964,-13
686,2447,15932,-8
686,1081,332,-13
686,1525,1720,-5
1987,1525,3484,-5
1987,350,14312,-8
568,2576,21632,3
568,1510,228,7
568,431,4624,0
568,2036,1992,-3
568,2186,1120,0
568,1079,3784,1
568,1468,4212,4
568,2506,7464,-2
568,2347,2660,2
568,236,12076,-7
568,344,2948,-1
568,435,6428,7
170,997,5588,5
170,2645,25556,-8
170,909,480,0
170,792,2912,-5
170,79,5128,6
170,1571,4400,-3
170,2377,2292,-8
170,2731,3012,4
170,785,2376,-8
170,525,3900,4
170,339,508,0
170,452,4908,1
170,2437,1984,3
170,2116,5452,-8
170,1691,12524,-8
170,2670,2880,-6
170,2474,13728,-1
170,58,3328,-5
170,2160,5708,-6
170,2062,4552,2
170,2748,3460,-1
999,2630,7276,-3
999,1978,2184,1
999,1745,12172,0
999,2015,22632,-10
999,197,4824,-9
999,445,2264,-3
999,793,23704,0
999,537,34452,0
999,2348,19180,2
999,1982,13580,-5
999,488,1916,3
999,436,160,0
999,2523,192,3
999,1585,284,-2
999,1504,200,-3
999,414,760,-4
999,148,1864,-3
999,1938,20696,-6
999,174,3160,-6
999,260,444,2
999,2748,9556,-5
1635,1995,40196,5
1635,501,6384,-1
1635,341,4668,-6
1635,363,5300,5
1635,452,1696,1
1635,1826,17540,-2
1635,1173,6148,-8
1635,1190,4816,7
1635,1055,24112,-7
1635,1858,21540,5
1635,1377,6576,-1
1635,2249,4384,-6
1635,1397,7512,-4
1635,1274,7524,-8
717,434,1516,5
717,1725,4100,8
717,769,17380,6
717,2748,11776,4
717,834,14064,-3
717,1921,10696,9
717,1507,3128,0
717,1878,304,0
717,1324,3068,5
717,2559,2952,6
717,294,1708,0
717,128,1560,5
717,569,17856,-1
717,1871,3144,10
717,1836,3092,6
717,174,3336,3
1030,2796,1960,3
1030,1794,19216,13
1030,1781,8108,4
1030,494,2532,9
1030,1864,47032,10
1030,20,19276,10
1030,472,11004,7
1030,1730,1672,14
1030,2747,30000,8
1030,2404,12828,-1
1030,1473,3620,0
1030,1013,14660,14
1030,529,18720,12
1030,2384,15308,6
1948,208,2616,-9
1948,111,24500,5
1948,2633,10792,0
1948,1894,560,2
1948,1984,2956,-1
1789,2364,4488,-5
1789,1808,34620,-5
1789,327,2780,-5
1789,2824,1328,-7
1789,2227,9300,2
1789,159,3244,-5
1789,913,7804,-11
1789,753,3548,-11
1789,240,17144,-4
1789,2048,4380,-12
1789,1869,3940,-1
1288,174,8656,2
1288,1222,21252,5
1288,153,17252,4
1288,1497,17508,0
1288,879,1376,-1
1288,1950,17436,0
1288,2730,1808,9
1288,209,5832,0
1288,1878,13184,-1
1288,1336,13696,5
1288,1287,1136,1
1288,2559,2820,5
1288,1428,4996,6
1288,1894,10808,7
1288,2506,2276,2
1288,1144,5700,2
1288,125,1160,5
1288,2117,10184,11
1288,634,4772,5
1288,2201,11272,11
1288,342,816,4
1288,185,576,4
1288,1576,3768,6
1288,2112,2296,1
862,1111,264,-7
862,2813,3388,-6
862,1183,2760,3
862,1310,9892,4
862,2325,2132,-2
862,95,6616,1
862,4,3012,6
862,802,10216,-7
862,2304,13868,8
862,2114,2072,-4
862,720,4936,-7
862,1343,4772,2
862,1221,172,1
862,1202,956,-1
862,2328,4280,-5
862,2605,2232,8
862,2564,164,8
862,2566,4388,-5
862,1576,28232,3
862,1324,3012,1
862,1385,1992,3
862,1601,20364,2
2247,1940,6544,6
2247,1306,2260,1
2247,2198,2244,5
2247,967,5740,-2
2247,2648,7344,-6
2247,2196,8692,-1
2247,2760,3380,-6
2247,648,7172,-6
2247,534,6792,-6
2247,2748,456,1
2247,2384,2948,1
2247,1026,10636,3
2247,623,4516,-1
2247,374,7348,6
2247,1155,1592,1
2247,455,12080,0
298,2462,2436,-8
298,1979,3220,-13
298,1173,4608,-15
298,638,232,-1
1163,1006,13572,0
1163,1173,43592,-1
1163,2480,3188,9
1163,1473,1344,0
1163,1565,33216,0
1163,2658,2216,10
1163,1684,19548,2
1163,698,3516,2
1163,1730,6640,14
1163,731,4612,-1
1163,2719,55488,5
1163,658,2552,7
1163,62,2876,8
1163,1763,2160,0
1163,263,276,0
1163,1908,38452,6
1163,1993,5936,6
1163,2637,1676,14
1163,594,24988,5
1163,939,24300,6
1163,2742,13888,0
1163,2208,1284,14
1163,2506,5632,5
1163,353,1380,10
1163,2844,20300,14
1163,20,9224,10
1163,2796,7624,3
1163,2196,11744,4
1163,812,7484,7
506,2480,16336,5
506,1377,2492,2
506,614,384,3
506,731,19024,-5
506,1718,6708,3
918,2047,1260,15
918,1148,7476,8
366,2375,2080,3
366,2768,1784,0
366,2752,3696,4
366,2812,472,-2
366,174,15864,-4
366,2351,3464,1
366,1610,6260,-9
366,2748,11348,-3
366,1634,24272,-2
366,913,2980,-8
366,2792,3868,-4
366,769,3560,-1
366,429,5360,0
366,454,23520,-1
366,1417,13048,3
366,2706,25524,4
366,2173,8876,0
366,2516,12924,5
366,1794,3928,4
366,2559,2700,-1
366,1373,3120,-9
1134,1983,1328,-7
1134,1470,28380,0
1134,1173,348,-12
1134,2751,8176,-12
1134,1480,27108,0
1134,1826,2616,-6
1134,122,2808,-5
2499,1878,20848,-7
2499,2672,7932,0
2499,2055,25604,-2
2499,1745,1752,2
