neuron_id,angle_shown,rate,rate_error
864691135404644078,3,8.6547419,0.63643568
864691135404644078,4,5.15192415,0.40129306
864691135404644078,5,4.36170114,0.32739326
864691135404644078,6,8.75129179,0.68226806
864691135404644078,7,9.59362735,0.77851171
864691135810378700,0,3.01064609,0.25486331
864691135810378700,1,2.59173177,0.31657546
864691135810378700,2,1.77790523,0.14851575
864691135810378700,3,0.96443755,0.09966547
864691135810378700,4,1.06997666,0.14039488
864691135810378700,5,2.2683714,0.34029808
864691135810378700,6,1.32177721,0.10862127
864691135810378700,7,3.14188233,0.47214714
864691136143415348,0,2.75709561,0.27226955
864691136143415348,1,2.69580416,0.23726942
864691136143415348,2,4.73770186,0.59877658
864691136143415348,3,4.3645701,0.40560471
864691136143415348,4,2.41849647,0.28615301
864691136143415348,5,2.49996095,0.18286254
864691136143415348,6,2.66656622,0.21731629
864691136143415348,7,3.29827806,0.23471723
864691134918533130,0,2.78739895,0.20151662
864691134918533130,1,1.20801726,0.11638353
864691134918533130,2,1.64338492,0.19517613
864691134918533130,3,2.48411879,0.22972001
864691134918533130,4,1.04877783,0.08646426
864691134918533130,5,1.42602109,0.10493575
864691134918533130,6,2.53697045,0.19508857
864691134918533130,7,2.82883218,0.26926194
864691135447592532,0,2.42687624,0.15211084
864691135447592532,1,3.25346317,0.22882194
864691135447592532,2,3.33688003,0.23873812
864691135447592532,3,3.05199763,0.38183275
864691135447592532,4,2.62826071,0.16963744
864691135447592532,5,2.4081962,0.16771812
864691135447592532,6,1.75623915,0.14540517
864691135447592532,7,2.6102901,0.18965833
864691135719325489,0,0.53720831,0.08610861
864691135719325489,1,1.38042663,0.19601485
864691135719325489,2,0.41728234,0.06025093
864691135719325489,3,0.88957867,0.13966125
864691135719325489,4,1.13457049,0.15994181
864691135719325489,5,1.07011704,0.17976412
864691135719325489,6,0.3829834,0.05115086
864691135719325489,7,0.7681485,0.09404812
864691135293488822,0,9.3344126,0.87798298
864691135293488822,1,20.48924815,2.01004821
864691135293488822,2,19.49910528,1.47941867
864691135293488822,3,34.57062043,2.34578098
864691135293488822,4,20.12429103,1.4694175
864691135293488822,5,24.71231819,1.64770268
864691135293488822,6,26.32065331,1.92268248
864691135293488822,7,5.79512225,0.83166559
864691135571812333,0,10.17039861,0.68129556
864691135571812333,1,8.57194976,0.75483498
864691135571812333,2,9.04096908,1.01091018
864691135571812333,3,22.0945857,1.79699161
864691135571812333,4,51.52252204,3.2501109
864691135571812333,5,67.73717318,3.84522749
864691135571812333,6,45.20596622,2.69909495
864691135571812333,7,17.02344863,1.42119749
864691136092638900,0,2.37196898,0.26456924
864691136092638900,1,2.04634974,0.27465304
864691136092638900,2,1.50712129,0.18244298
864691136092638900,3,2.11280771,0.38852232
864691136092638900,4,3.2709953,0.51711724
864691136092638900,5,1.65953318,0.21992392
864691136092638900,6,2.20547911,0.30776292
864691136092638900,7,1.77427506,0.21442151
864691136143372852,0,0.76840665,0.07820826
864691136143372852,1,0.89523358,0.0886936
864691136143372852,2,1.11934254,0.08943882
864691136143372852,3,0.88121239,0.09152789
864691136143372852,4,0.5599713,0.07342989
864691136143372852,5,0.51496635,0.066115
864691136143372852,6,0.93403075,0.10689305
864691136143372852,7,0.31854458,0.04651015
864691135772270843,0,7.77213689,0.75347475
864691135772270843,1,13.25775681,0.95317008
864691135772270843,2,30.30951287,1.60075903
864691135772270843,3,28.99113933,1.45533518
864691135772270843,4,14.28513668,0.8315221
864691135772270843,5,4.58685288,0.30435447
864691135772270843,6,3.44745969,0.27540416
864691135772270843,7,3.71332579,0.29166959
864691135334706153,0,3.35118297,0.42513511
864691135334706153,1,3.27610306,0.32081912
864691135334706153,2,7.22158943,0.62062027
864691135334706153,3,11.09738151,0.74254328
864691135334706153,4,10.27724793,0.78080533
864691135334706153,5,14.57077087,1.09154976
864691135334706153,6,9.11100185,0.90116959
864691135334706153,7,2.97794003,0.41098696
864691135511503824,0,22.02053645,2.16619758
864691135511503824,1,11.78643156,1.2551424
864691135511503824,2,5.24769921,0.6839282
864691135511503824,3,8.02246164,1.4199441
864691135511503824,4,14.12323715,1.68936721
864691135511503824,5,24.13592992,2.87127644
864691135511503824,6,18.08033243,2.00936523
864691135511503824,7,28.63412712,2.58634065
864691135754611922,0,5.28675891,0.30749591
864691135754611922,1,3.17879459,0.24225181
864691135754611922,2,4.52325345,0.30542707
864691135754611922,3,2.96313084,0.24407618
864691135754611922,4,4.86007038,0.41068396
864691135754611922,5,3.66671656,0.28321986
864691135754611922,6,7.89560702,0.5589045
864691135754611922,7,6.66377841,0.43913993
864691135571613165,0,1.26279061,0.09809137
864691135571613165,1,0.62105256,0.06363189
864691135571613165,2,0.74298236,0.07721567
864691135571613165,3,1.01200749,0.0839573
864691135571613165,4,0.92506409,0.0816692
864691135571613165,5,1.49714835,0.1181302
864691135571613165,6,5.6669731,0.39652661
864691135571613165,7,4.85632273,0.49726971
864691135257459887,0,5.80670723,0.65542636
864691135257459887,1,1.1733399,0.12870598
864691135257459887,2,0.76276806,0.10480932
864691135257459887,3,2.12102736,0.22155507
864691135257459887,4,3.79845692,0.43771029
864691135257459887,5,2.40347892,0.419634
864691135257459887,6,2.74781304,0.41171656
864691135257459887,7,4.25330781,0.4714095
864691135698563349,0,9.14403559,0.72625123
864691135698563349,1,2.85628685,0.25357216
864691135698563349,2,3.4888239,0.45458055
864691135698563349,3,2.12067723,0.21436866
864691135698563349,4,2.58945306,0.20553172
864691135698563349,5,2.12873782,0.17098821
864691135698563349,6,2.20632809,0.19310343
864691135698563349,7,6.86106378,0.45291527
864691135782460752,0,8.52188081,0.91971975
864691135782460752,1,9.50894079,1.07027982
864691135782460752,2,6.49914885,0.4723259
864691135782460752,3,11.51018353,0.81365003
864691135782460752,4,11.58847308,1.04726801
864691135782460752,5,15.07328551,1.24032341
864691135782460752,6,8.83496684,0.71964489
864691135782460752,7,14.60676954,1.12017518
864691134965356831,0,9.69025766,0.47626936
864691134965356831,1,5.10494752,0.28936835
864691134965356831,2,6.60756615,0.39704919
864691134965356831,3,4.60810315,0.29676795
864691134965356831,4,3.80723107,0.23191232
864691134965356831,5,3.77992121,0.24727666
864691134965356831,6,5.38633201,0.30816242
864691134965356831,7,7.325167,0.41495
864691136106465241,0,1.21572586,0.09170021
864691136106465241,1,1.21731158,0.09823538
864691136106465241,2,0.7023056,0.07585361
864691136106465241,3,0.52428736,0.05377625
864691136106465241,4,0.41894457,0.04909005
864691136106465241,5,0.48844348,0.06224467
864691136106465241,6,0.38977471,0.04454334
864691136106465241,7,0.90808109,0.09131396
864691135781887568,0,3.03142218,0.24214169
864691135781887568,1,2.73411143,0.18674974
864691135781887568,2,1.91554089,0.11175089
864691135781887568,3,1.86040901,0.17810485
864691135781887568,4,2.0721647,0.14194611
864691135781887568,5,1.6704203,0.13872351
864691135781887568,6,2.18964155,0.15725751
864691135781887568,7,4.45108962,0.38123828
864691135374292424,0,2.22986135,0.16562028
864691135374292424,1,4.94927334,0.32767141
864691135374292424,2,4.05598758,0.25067675
864691135374292424,3,4.26017399,0.27268799
864691135374292424,4,4.61614817,0.2698619
864691135374292424,5,4.92222361,0.37011423
864691135374292424,6,2.60420671,0.20263665
864691135374292424,7,1.89184073,0.14439597
864691135772440059,0,1.61750613,0.1994062
864691135772440059,1,1.18692336,0.17373108
864691135772440059,2,0.70093588,0.08031035
864691135772440059,3,1.28502348,0.17091437
864691135772440059,4,1.26983121,0.15345367
864691135772440059,5,0.61913182,0.06930111
864691135772440059,6,2.26910501,0.27381596
864691135772440059,7,1.20603452,0.14546505
864691135645357295,0,1.26276511,0.105341
864691135645357295,1,1.17553085,0.08641163
864691135645357295,2,1.52318207,0.12154637
864691135645357295,3,2.42297947,0.16417049
864691135645357295,4,2.60059959,0.15253318
864691135645357295,5,2.33875575,0.17094198
864691135645357295,6,1.38969727,0.10862811
864691135645357295,7,1.08241107,0.07601285
864691136119527960,0,10.09599507,0.95499033
864691136119527960,1,9.62343449,0.9592722
864691136119527960,2,4.35820067,0.36668078
864691136119527960,3,11.28116278,1.30644632
864691136119527960,4,5.03050923,0.54145964
864691136119527960,5,6.0248522,0.52748097
864691136119527960,6,5.78864226,0.57184112
864691136119527960,7,9.53952727,1.04323663
864691135594310187,0,2.29683784,0.15918548
864691135594310187,1,2.41783984,0.19395661
864691135594310187,2,1.34891455,0.12037347
864691135594310187,3,2.0322585,0.14810377
864691135594310187,4,2.38918417,0.1491264
864691135594310187,5,1.61893712,0.12335513
864691135594310187,6,1.15749443,0.08442495
864691135594310187,7,1.30587385,0.11150741
864691135565470295,0,2.48953293,0.21400309
864691135565470295,1,3.72486485,0.28349045
864691135565470295,2,3.37668233,0.29746532
864691135565470295,3,1.46275428,0.12443235
864691135565470295,4,2.16939732,0.18458212
864691135565470295,5,2.60233382,0.2150026
864691135565470295,6,1.67876636,0.13437714
864691135565470295,7,2.85027286,0.28064155
864691137020048238,0,27.53533911,1.59363015
864691137020048238,1,7.04811032,0.87647979
864691137020048238,2,2.30709827,0.24444569
864691137020048238,3,5.29429816,0.49235908
864691137020048238,4,4.67406869,0.36812962
864691137020048238,5,4.35278897,0.62412513
864691137020048238,6,4.52670577,0.53659988
864691137020048238,7,15.197016,0.94426283
864691135576147486,0,1.6886508,0.21083501
864691135576147486,1,2.00291247,0.26247267
864691135576147486,2,3.30294235,0.58358967
864691135576147486,3,2.22800335,0.28986797
864691135576147486,4,2.98455797,0.45447063
864691135576147486,5,1.17149643,0.21804434
864691135576147486,6,1.76782651,0.21524631
864691135576147486,7,1.52011272,0.16001865
864691136267311348,0,9.79349364,0.74137593
864691136267311348,1,8.64568836,0.68002421
864691136267311348,2,8.06500469,0.63858231
864691136267311348,3,5.77197867,0.58341018
864691136267311348,4,5.15032409,0.39051225
864691136267311348,5,2.38029164,0.2430879
864691136267311348,6,2.895199,0.27177682
864691136267311348,7,5.88559281,0.45517324
864691135509788169,0,1.72399405,0.19197364
864691135509788169,1,1.7644906,0.20883195
864691135509788169,2,5.33307807,0.55272782
864691135509788169,3,9.7376449,0.78237119
864691135509788169,4,16.16872723,0.9311925
864691135509788169,5,8.03841853,0.5359067
864691135509788169,6,2.70031344,0.2803252
864691135509788169,7,3.18268414,0.25810961
864691135889252489,0,2.99560348,0.22769404
864691135889252489,1,2.21848493,0.14961076
864691135889252489,2,1.94314463,0.15157221
864691135889252489,3,1.81264306,0.15430352
864691135889252489,4,1.96598784,0.13888914
864691135889252489,5,2.25809677,0.15965013
864691135889252489,6,2.33433223,0.17636476
864691135889252489,7,3.29187735,0.21827361
864691135762660150,0,3.63082657,0.30247147
864691135762660150,1,3.5688492,0.32015635
864691135762660150,2,3.29979313,0.2734529
864691135762660150,3,3.3679658,0.24803463
864691135762660150,4,3.84931492,0.34238001
864691135762660150,5,3.97443137,0.29534219
864691135762660150,6,4.56758503,0.44733425
864691135762660150,7,3.88969007,0.30095987
864691136618496987,0,11.19213445,0.77481396
864691136618496987,1,11.14203041,0.74222273
864691136618496987,2,7.82282618,0.48580015
864691136618496987,3,10.61397193,0.95517146
864691136618496987,4,8.51880557,0.54370704
864691136618496987,5,6.0181905,0.41819616
864691136618496987,6,4.13379589,0.3254385
864691136618496987,7,4.82611552,0.40865642
864691136330031850,0,11.55425146,0.46027527
864691136330031850,1,10.39055349,0.47776203
864691136330031850,2,4.74056468,0.29005461
864691136330031850,3,4.7085482,0.24915691
864691136330031850,4,4.62627511,0.25014749
864691136330031850,5,7.01419212,0.40555046
864691136330031850,6,17.78280207,0.76154697
864691136330031850,7,19.26287881,0.79973919
864691136117197988,0,5.29208937,0.37895775
864691136117197988,1,5.53253404,0.51442598
864691136117197988,2,4.69752236,0.4689785
864691136117197988,3,3.11409097,0.25024391
864691136117197988,4,2.6965789,0.21924841
864691136117197988,5,2.81665777,0.3005051
864691136117197988,6,1.82321565,0.18639362
864691136117197988,7,3.05545637,0.32258542
864691136117798308,0,5.58973313,0.61794641
864691136117798308,1,8.73527649,0.96765639
864691136117798308,2,8.88097218,0.89497986
864691136117798308,3,7.87557294,0.9492437
864691136117798308,4,10.05641906,0.89049884
864691136117798308,5,18.13926643,2.34441089
864691136117798308,6,20.43058553,1.67908546
864691136117798308,7,15.60301031,1.51610791
864691135783519539,0,4.13949999,0.24097306
864691135783519539,1,2.43376595,0.19659113
864691135783519539,2,2.30269304,0.23482843
864691135783519539,3,2.4006737,0.17587628
864691135783519539,4,3.37329788,0.31084231
864691135783519539,5,1.35316408,0.12385752
864691135783519539,6,2.99260069,0.21570965
864691135783519539,7,1.9311405,0.15781976
864691135577878277,0,5.92026916,0.35749368
864691135577878277,1,4.75727925,0.43824396
864691135577878277,2,7.75816437,0.48828842
864691135577878277,3,12.34998946,0.76013723
864691135577878277,4,11.09736463,0.73767867
864691135577878277,5,13.35776151,0.84964569
864691135577878277,6,8.56544602,0.63902943
864691135577878277,7,8.40900607,0.54246647
864691135645356271,0,4.76877751,0.2395724
864691135645356271,1,3.12171125,0.16355722
864691135645356271,2,2.67294253,0.15117432
864691135645356271,3,2.08412229,0.11687203
864691135645356271,4,1.65246852,0.11057256
864691135645356271,5,2.38140479,0.12549706
864691135645356271,6,3.07034287,0.13919563
864691135645356271,7,3.10307401,0.15589682
864691135696761754,0,4.41785706,0.28050748
864691135696761754,1,2.28995502,0.1982561
864691135696761754,2,0.99738151,0.11408192
864691135696761754,3,2.00412185,0.24223831
864691135696761754,4,1.12573544,0.12341983
864691135696761754,5,1.01567182,0.11117054
864691135696761754,6,1.14563848,0.11760099
864691135696761754,7,2.05713984,0.18082032
864691135013279990,0,2.33951939,0.17369397
864691135013279990,1,2.94666715,0.2266637
864691135013279990,2,3.58228214,0.29172597
864691135013279990,3,1.68455552,0.13387239
864691135013279990,4,2.56660217,0.2128939
864691135013279990,5,2.5232214,0.2949446
864691135013279990,6,2.6354412,0.23790157
864691135013279990,7,2.8956979,0.21737209
864691135698596885,0,3.4531529,0.35890713
864691135698596885,1,1.88121936,0.15331567
864691135698596885,2,1.32120173,0.16352874
864691135698596885,3,2.43343705,0.26087651
864691135698596885,4,3.29139869,0.34050584
864691135698596885,5,0.91532346,0.11366225
864691135698596885,6,1.61856522,0.16733262
864691135698596885,7,1.42110737,0.12359169
864691135103968077,0,5.3898129,0.50535487
864691135103968077,1,6.05155081,0.76081804
864691135103968077,2,5.75561103,0.54064289
864691135103968077,3,5.31946748,0.37408709
864691135103968077,4,7.59275565,0.59154235
864691135103968077,5,3.31414843,0.34767302
864691135103968077,6,3.08618087,0.2671406
864691135103968077,7,3.32923996,0.3623266
864691135275273189,0,5.66070437,0.55633226
864691135275273189,1,4.40402931,0.42135857
864691135275273189,2,7.88306408,0.6657607
864691135275273189,3,9.84943136,0.72300951
864691135275273189,4,12.18954517,0.87062372
864691135275273189,5,7.06150802,0.48761282
864691135275273189,6,6.02328235,0.58936847
864691135275273189,7,12.10010394,1.04370524
864691135195778602,0,4.16816202,0.39133692
864691135195778602,1,6.3789145,0.57287672
864691135195778602,2,3.60137715,0.36956568
864691135195778602,3,5.1302141,0.46225901
864691135195778602,4,4.88270761,0.32044038
864691135195778602,5,3.1031591,0.20091373
864691135195778602,6,3.21005928,0.32173099
864691135195778602,7,3.2167299,0.27438129
864691135867386390,0,4.11104938,0.26950621
864691135867386390,1,1.79533049,0.124407
864691135867386390,2,1.55497322,0.11934062
864691135867386390,3,1.35337719,0.09731747
864691135867386390,4,1.91476612,0.12694348
864691135867386390,5,1.90101919,0.12741838
864691135867386390,6,1.73642392,0.16370483
864691135867386390,7,2.40288735,0.1486159
864691136967400142,0,5.57327981,0.42347808
864691136967400142,1,6.8065019,0.57013105
864691136967400142,2,9.08581876,0.53221743
864691136967400142,3,6.82993671,0.42128279
864691136967400142,4,7.71528333,0.49412277
864691136967400142,5,3.84553109,0.31756959
864691136967400142,6,2.89407384,0.24098304
864691136967400142,7,2.90966988,0.21536172
864691136912692209,0,8.91858474,0.82825396
864691136912692209,1,11.90593093,1.16239024
864691136912692209,2,26.27601862,1.64233756
864691136912692209,3,64.90811684,3.4031705
864691136912692209,4,55.28314052,2.91591795
864691136912692209,5,61.51641152,3.01878635
864691136912692209,6,19.8013376,1.48912598
864691136912692209,7,9.25083913,0.90571314
864691136390124151,0,1.21187357,0.14142414
864691136390124151,1,2.99482278,0.28281122
864691136390124151,2,3.51461564,0.28527116
864691136390124151,3,8.61808824,0.8257348
864691136390124151,4,6.66909258,0.60421151
864691136390124151,5,1.79108741,0.20613803
864691136390124151,6,1.32164274,0.15686412
864691136390124151,7,0.88333919,0.11134949
864691136371786888,0,5.10898764,0.61577359
864691136371786888,1,5.39493716,0.68784398
864691136371786888,2,4.74074304,0.70525308
864691136371786888,3,2.46538962,0.26183914
864691136371786888,4,2.94960474,0.26719846
864691136371786888,5,1.92058051,0.21968794
864691136371786888,6,5.10356423,0.56345274
864691136371786888,7,1.86050596,0.18419309
864691135938289924,0,2.4185378,0.15242085
864691135938289924,1,4.30271709,0.33375205
864691135938289924,2,6.5825646,0.37221008
864691135938289924,3,18.63738501,0.94791701
864691135938289924,4,13.39319224,0.72493876
864691135938289924,5,4.75409085,0.25379783
864691135938289924,6,3.48907212,0.23561727
864691135938289924,7,2.90006737,0.17753172
864691136066516888,0,3.53765987,0.37731225
864691136066516888,1,5.07571478,0.46664957
864691136066516888,2,3.19169506,0.35432033
864691136066516888,3,2.88358661,0.33837388
864691136066516888,4,5.34692526,0.53368394
864691136066516888,5,4.52351522,0.39633581
864691136066516888,6,4.11748628,0.47366621
864691136066516888,7,2.23997114,0.22800231
864691135645672943,0,2.96670185,0.48686767
864691135645672943,1,2.53867022,0.18716665
864691135645672943,2,1.0028629,0.09787885
864691135645672943,3,1.19515837,0.10612928
864691135645672943,4,1.27655157,0.14682937
864691135645672943,5,1.00020535,0.09291524
864691135645672943,6,1.80531023,0.13593468
864691135645672943,7,1.48165374,0.13160691
864691134919283210,0,17.09932191,0.92857328
864691134919283210,1,11.42771548,0.57755064
864691134919283210,2,8.46600371,0.45684199
864691134919283210,3,9.07872075,0.52055859
864691134919283210,4,7.10198321,0.47155666
864691134919283210,5,11.71954263,0.84644364
864691134919283210,6,20.4130987,1.12937041
864691134919283210,7,20.25082928,1.10225708
864691135919253680,0,0.91649443,0.07130478
864691135919253680,1,1.25620241,0.12642384
864691135919253680,2,0.4427034,0.04592144
864691135919253680,3,0.87438523,0.07308702
864691135919253680,4,0.53334582,0.05949653
864691135919253680,5,0.48909565,0.05238862
864691135919253680,6,0.62309851,0.06646779
864691135919253680,7,0.72917954,0.05991882
864691136040457470,0,5.85065236,0.44036067
864691136040457470,1,5.76793136,0.37048807
864691136040457470,2,4.45987145,0.41731799
864691136040457470,3,4.20112239,0.30259591
864691136040457470,4,4.21278342,0.36517246
864691136040457470,5,4.4814028,0.34499483
864691136040457470,6,5.20003431,0.49652894
864691136040457470,7,6.83677301,0.45117757
864691135876806227,0,2.53879636,0.20663284
864691135876806227,1,1.68301294,0.16656165
864691135876806227,2,2.84937883,0.21584228
864691135876806227,3,3.55300267,0.24672764
864691135876806227,4,5.5545023,0.3150883
864691135876806227,5,4.3463096,0.31669023
864691135876806227,6,3.69066099,0.24278635
864691135876806227,7,2.86552273,0.20712408
864691135762657334,0,16.64593414,1.08184275
864691135762657334,1,12.73389779,0.90961781
864691135762657334,2,9.71801409,0.95128863
864691135762657334,3,3.43020365,0.26558895
864691135762657334,4,7.50771454,0.56962263
864691135762657334,5,13.71992849,1.18037053
864691135762657334,6,17.29222026,1.090353
864691135762657334,7,23.73481838,1.29544951
864691136109964216,0,7.97838159,0.64584597
864691136109964216,1,7.42693127,0.63954032
864691136109964216,2,11.733932,0.9850038
864691136109964216,3,28.3572543,1.5656895
864691136109964216,4,22.31685156,1.24642347
864691136109964216,5,12.02384401,1.07406362
864691136109964216,6,5.46943789,0.74716702
864691136109964216,7,2.18486538,0.18395866
864691136042462038,0,7.33811398,0.42935084
864691136042462038,1,6.53907767,0.37206024
864691136042462038,2,2.70044039,0.20435156
864691136042462038,3,1.29538604,0.12070742
864691136042462038,4,1.93485419,0.16789092
864691136042462038,5,1.85989622,0.16949341
864691136042462038,6,2.51303488,0.17768617
864691136042462038,7,4.53924737,0.30015579
864691135118902237,0,0.71701931,0.09096184
864691135118902237,1,2.07921871,0.18158633
864691135118902237,2,3.54695004,0.41129334
864691135118902237,3,2.19215179,0.19864284
864691135118902237,4,1.11794495,0.1191068
864691135118902237,5,0.93822272,0.10882814
864691135118902237,6,0.62842194,0.08540528
864691135118902237,7,1.14952661,0.16438914
864691135013695382,0,13.27569524,0.70639537
864691135013695382,1,11.3669099,0.62057835
864691135013695382,2,10.502093,0.87091975
864691135013695382,3,8.45255779,0.48246698
864691135013695382,4,6.29201094,0.52214504
864691135013695382,5,5.81933,0.48820255
864691135013695382,6,7.20438209,0.46592332
864691135013695382,7,13.38887623,0.70802139
864691135502959285,0,5.03885862,0.42105477
864691135502959285,1,7.66529575,0.51618047
864691135502959285,2,9.4437103,0.7735738
864691135502959285,3,5.80377407,0.51844002
864691135502959285,4,4.54160371,0.41936892
864691135502959285,5,4.25899962,0.35449185
864691135502959285,6,3.07783677,0.27666771
864691135502959285,7,5.85836581,0.72575223
864691135725922731,0,1.68943999,0.16976333
864691135725922731,1,0.98524023,0.09490628
864691135725922731,2,1.05114161,0.15562221
864691135725922731,3,0.60996337,0.06150093
864691135725922731,4,0.59641332,0.05160211
864691135725922731,5,0.82808155,0.08112319
864691135725922731,6,1.0400373,0.12197339
864691135725922731,7,1.86180644,0.20259387
864691135571730413,0,2.95495594,0.21815904
864691135571730413,1,4.24927803,0.35218516
864691135571730413,2,3.57781266,0.19757428
864691135571730413,3,2.50463963,0.21386563
864691135571730413,4,2.00474336,0.18334906
864691135571730413,5,2.89075033,0.19237773
864691135571730413,6,2.93365807,0.18882673
864691135571730413,7,3.03247043,0.24062906
864691135570006918,0,4.16397947,0.37822911
864691135570006918,1,3.5818034,0.31195258
864691135570006918,2,3.28282863,0.26606177
864691135570006918,3,4.42695878,0.37913326
864691135570006918,4,5.03050672,0.41484597
864691135570006918,5,4.37753873,0.41489702
864691135570006918,6,2.53808387,0.26884628
864691135570006918,7,2.01437954,0.20916221
864691135816588623,0,3.82909902,0.24185661
864691135816588623,1,3.4317846,0.20198571
864691135816588623,2,4.69048342,0.28459778
864691135816588623,3,3.32301687,0.21559293
864691135816588623,4,3.85065236,0.29636535
864691135816588623,5,2.08601793,0.14402389
864691135816588623,6,4.32318497,0.36766682
864691135816588623,7,3.28350249,0.24330107
864691135866160773,0,5.46494566,0.72547886
864691135866160773,1,3.05970334,0.45646481
864691135866160773,2,9.21257801,1.33186166
864691135866160773,3,6.05115848,0.80946872
864691135866160773,4,6.18547726,0.95808445
864691135866160773,5,4.43131732,0.5594084
864691135866160773,6,5.22986525,0.97303423
864691135866160773,7,5.18368155,0.72426767
864691136974472732,0,6.62106914,0.77153729
864691136974472732,1,10.96973522,0.90433436
864691136974472732,2,6.49199152,0.74892982
864691136974472732,3,4.62019412,0.53130441
864691136974472732,4,9.53162863,0.76754481
864691136974472732,5,6.60155112,0.50164225
864691136974472732,6,7.72028443,1.163558
864691136974472732,7,6.40520003,0.63963666
864691135342318277,0,6.37184241,0.44962641
864691135342318277,1,5.17613589,0.34114745
864691135342318277,2,6.16790768,0.35414604
864691135342318277,3,11.68115718,0.81878718
864691135342318277,4,9.10970684,0.59311833
864691135342318277,5,6.78763526,0.49059225
864691135342318277,6,6.31761634,0.47083702
864691135342318277,7,6.00774103,0.44677359
864691134966114591,0,3.0174969,0.25447156
864691134966114591,1,2.77110971,0.30063871
864691134966114591,2,4.18702112,0.52403282
864691134966114591,3,6.56646675,0.64608066
864691134966114591,4,5.45458534,0.55354299
864691134966114591,5,4.62622217,0.64950257
864691134966114591,6,3.99915237,0.50870639
864691134966114591,7,4.33211935,0.48956229
864691135696922266,0,4.82600892,0.20654451
864691135696922266,1,6.53719268,0.26832216
864691135696922266,2,4.71832299,0.21320457
864691135696922266,3,3.76467584,0.18148832
864691135696922266,4,4.33034922,0.21808287
864691135696922266,5,3.62186225,0.17779115
864691135696922266,6,3.99666363,0.18300789
864691135696922266,7,4.06045862,0.22798179
864691135490685543,0,3.36626835,0.21084004
864691135490685543,1,4.39200894,0.3063792
864691135490685543,2,3.01809735,0.18936734
864691135490685543,3,2.96906358,0.25483142
864691135490685543,4,2.55597179,0.23478333
864691135490685543,5,3.84199067,0.31172566
864691135490685543,6,3.50120926,0.25163559
864691135490685543,7,2.4557964,0.19525881
864691135308077382,0,7.52745466,0.52356505
864691135308077382,1,5.83691939,0.28844803
864691135308077382,2,6.2227559,0.29742596
864691135308077382,3,8.4270139,0.43731043
864691135308077382,4,8.83826228,0.40691074
864691135308077382,5,9.37690188,0.47639766
864691135308077382,6,8.45374485,0.51757562
864691135308077382,7,10.47991487,0.54635695
864691135953810723,0,5.15641744,0.4508649
864691135953810723,1,2.79831722,0.33948292
864691135953810723,2,2.14290442,0.25490531
864691135953810723,3,1.68963424,0.17721434
864691135953810723,4,1.44038005,0.16659685
864691135953810723,5,1.27941901,0.11699386
864691135953810723,6,2.46675449,0.24906601
864691135953810723,7,3.68730231,0.36810092
864691136052681971,0,2.32430651,0.15219283
864691136052681971,1,2.02148496,0.13800212
864691136052681971,2,2.32287923,0.19234706
864691136052681971,3,2.34355662,0.23564065
864691136052681971,4,2.09088131,0.1659679
864691136052681971,5,1.95928794,0.1356478
864691136052681971,6,1.96638828,0.18118898
864691136052681971,7,2.25223,0.19180087
864691136086088556,0,5.6327332,0.50810571
864691136086088556,1,3.38331772,0.25069732
864691136086088556,2,5.29505498,0.54215997
864691136086088556,3,7.0910149,0.48800416
864691136086088556,4,6.99481561,0.46361659
864691136086088556,5,15.40850955,0.98415322
864691136086088556,6,13.02388116,0.7005624
864691136086088556,7,9.23819747,0.65567736
864691136662954206,0,5.42496612,0.65956023
864691136662954206,1,3.84747207,0.64198639
864691136662954206,2,4.98629989,0.6288393
864691136662954206,3,1.54285173,0.25166305
864691136662954206,4,3.98340936,0.4278032
864691136662954206,5,1.5579632,0.23768277
864691136662954206,6,0.54960116,0.09370326
864691136662954206,7,2.67569505,0.49486312
864691135476640168,0,2.67056909,0.24900784
864691135476640168,1,2.48234669,0.21205472
864691135476640168,2,2.09633905,0.27209432
864691135476640168,3,0.966104,0.10577959
864691135476640168,4,0.69119551,0.07878945
864691135476640168,5,0.71644049,0.0789392
864691135476640168,6,1.10823397,0.1257537
864691135476640168,7,2.18320792,0.24032962
864691135701382267,0,1.10471064,0.09523757
864691135701382267,1,0.84148435,0.0801731
864691135701382267,2,0.99292482,0.1014748
864691135701382267,3,1.23140814,0.0888237
864691135701382267,4,1.97676738,0.21513004
864691135701382267,5,1.87733416,0.13824899
864691135701382267,6,1.32605704,0.1122254
864691135701382267,7,1.82546432,0.14433956
864691135926503438,0,2.29464872,0.19817784
864691135926503438,1,2.36432476,0.1847688
864691135926503438,2,3.65894916,0.27477752
864691135926503438,3,3.05046453,0.24809406
864691135926503438,4,4.02293255,0.28644572
864691135926503438,5,3.13412192,0.2083367
864691135926503438,6,4.52586435,0.44021792
864691135926503438,7,4.03427207,0.24342269
864691135342214341,0,2.66159573,0.29152793
864691135342214341,1,2.42551849,0.27939959
864691135342214341,2,3.4045904,0.27146257
864691135342214341,3,3.06464102,0.39907977
864691135342214341,4,3.37665385,0.31810393
864691135342214341,5,2.98191915,0.26515744
864691135342214341,6,1.75689747,0.15413008
864691135342214341,7,1.99099741,0.16829417
864691135568645100,0,1.36514551,0.11687872
864691135568645100,1,1.36405333,0.10692786
864691135568645100,2,1.76692648,0.18894845
864691135568645100,3,4.18186829,0.32195905
864691135568645100,4,4.61281458,0.32749055
