pre_pt_root_id,post_pt_root_id,syn_volume
864691135660772080,864691135992396225,10564
864691135660772080,864691136106958809,8324
864691135660772080,864691136380088277,788
864691135660772080,864691136391756671,5304
864691135660772080,864691136445215875,12332
864691135660772080,864691136619341965,2408
864691135661637872,864691135195273258,5428
864691135661637872,864691135195475754,2692
864691135661637872,864691135257638831,48312
864691135661637872,864691135257653167,15432
864691135661637872,864691135273844753,24952
864691135661637872,864691135342418629,9252
864691135661637872,864691135447432788,10528
864691135661637872,864691135501551682,37460
864691135661637872,864691135502885954,11500
864691135661637872,864691135539016050,8368
864691135661637872,864691135567397572,34992
864691135661637872,864691135567728108,376
864691135661637872,864691135609704199,8588
864691135661637872,864691135687867872,3992
864691135661637872,864691135693676735,1532
864691135661637872,864691135698371605,5796
864691135661637872,864691135716059930,3876
864691135661637872,864691135730986937,7320
864691135661637872,864691135782088272,4948
864691135661637872,864691135807190813,8356
864691135661637872,864691135816765775,7748
864691135661637872,864691135864866268,8288
864691135661637872,864691135884322416,8348
864691135661637872,864691135919756208,4716
864691135661637872,864691135937859381,3300
864691135661637872,864691135938777092,22992
864691135661637872,864691136010977699,5512
864691135661637872,864691136033227451,6232
864691135661637872,864691136039701246,2232
864691135661637872,864691136057210840,244
864691135661637872,864691136106958809,528
864691135661637872,864691136144789556,4760
864691135661637872,864691136238779452,8384
864691135661637872,864691136361483490,2572
864691135661637872,864691136445215875,21932
864691135661637872,864691136452509951,2512
864691135661637872,864691136619341965,34108
864691135661637872,864691136672922503,6344
864691135661637872,864691136674865799,4444
864691135661637872,864691136991122325,17020
864691135662059248,864691135454498154,1752
864691135662059248,864691135755100365,2984
864691135662070512,864691134988389242,19160
864691135662070512,864691135397212449,192
864691135662070512,864691135583670904,2384
864691135662070512,864691135693676735,16584
864691135662070512,864691135776989792,38668
864691135662070512,864691135884084592,8192
864691135662070512,864691136741516636,31984
864691135685661367,864691135759380814,1832
864691135685661367,864691136673661831,3828
864691135688166624,864691134941495395,6728
864691135688166624,864691134948788476,4036
864691135688166624,864691135082455031,2384
864691135688166624,864691135468470924,28744
864691135688166624,864691135495953808,14000
864691135688166624,864691135609704199,4864
864691135688166624,864691135808344861,448
864691135688166624,864691136033227451,23044
864691135688166624,864691136039701246,300
864691135688166624,864691136210291644,2720
864691135688166624,864691136313230909,3860
864691135688166624,864691136674190983,4540
864691135688350944,864691135273844753,268
864691135688350944,864691135308218182,6140
864691135688350944,864691135565536023,14052
864691135688350944,864691136012582307,34952
864691135688375264,864691135100920608,33848
864691135688375264,864691135577983428,4248
864691135688375264,864691135782088272,11648
864691135688375264,864691136619354765,3892
864691135688375264,864691136662456030,6216
864691135688387040,864691136006361802,2480
864691135688446944,864691135257638831,14052
864691135688446944,864691135349341655,6500
864691135688446944,864691135700261243,1320
864691135688446944,864691135816765775,10392
864691135688446944,864691136010954659,5208
864691135688446944,864691136313230909,356
864691135688704736,864691135584712824,16512
864691135694246079,864691135304431271,8364
864691135694246079,864691135342418629,1824
864691135694246079,864691135510305289,5016
864691135694246079,864691135609704199,11588
864691135694246079,864691135640200251,1720
864691135694264511,864691136039701246,10292
864691135694264511,864691136311662682,8428
864691135694281919,864691135446906002,10008
864691135694281919,864691135698148629,18832
864691135694281919,864691135884084592,5192
864691135694281919,864691136106958809,4268
864691135694281919,864691136361483490,3112
864691135694281919,864691136362801378,4328
864691135694281919,864691136619354765,2544
864691135694281919,864691136991122325,14100
864691135694406335,864691135257638831,5920
864691135694406335,864691135257653167,4896
864691135694406335,864691135502983861,6460
864691135694406335,864691135852217543,1904
864691135694406335,864691136033227451,10456
864691135694406335,864691136313230909,1628
864691135694415551,864691134948788476,2908
864691135694415551,864691135082455031,36328
864691135694415551,864691135567397572,48616
864691135694415551,864691136287512259,5700
864691135694415551,864691136619341965,21236
864691135694415551,864691137196933953,3976
864691135694456767,864691135468470924,3408
864691135694456767,864691135909728169,7664
864691135698922005,864691135866586245,2276
864691135698922005,864691136274172350,916
864691135699022869,864691134940788323,556
864691135699022869,864691135938010628,4412
864691135700799778,864691135782542416,1320
864691135701676411,864691135257638831,32828
864691135701676411,864691135323834780,684
864691135701676411,864691135335041513,504
864691135701676411,864691135583670904,2148
864691135701676411,864691135698371605,18564
864691135701676411,864691135716059930,2064
864691135701676411,864691135772203339,336
864691135701676411,864691135866482309,1708
864691135701676411,864691136032471739,5300
864691135701676411,864691136144789556,7552
864691135701676411,864691136175639046,28444
864691135701676411,864691136391756671,1196
864691135701676411,864691136601560017,7140
864691135716428314,864691135468070796,6896
864691135716429850,864691135975441263,28608
864691135716429850,864691136009400494,19216
864691135716429850,864691136144789556,8744
864691135719900721,864691134948788476,2272
864691135719900721,864691135397212449,2004
864691135719900721,864691135446906002,40528
864691135719900721,864691135609704199,596
864691135719900721,864691135782088272,876
864691135719900721,864691136033227451,1988
864691135719916081,864691135509658121,3368
864691135719916081,864691135809888972,732
864691135719916081,864691136452509951,372
864691135725748139,864691135838423955,32704
864691135725748139,864691136313230909,7932
864691135725842603,864691135304174503,17244
864691135725842603,864691135397212449,10464
864691135725842603,864691135492363103,868
864691135725842603,864691135584712824,5736
864691135725842603,864691135617476713,892
864691135725842603,864691136039701246,20176
864691135725842603,864691136596378530,17696
864691135726077611,864691135583670904,10296
864691135726077611,864691135868699670,1340
864691135726077611,864691135928156372,15228
864691135726077611,864691136210062012,968
864691135726140843,864691134941495395,172
864691135726140843,864691135342418629,5480
864691135726140843,864691135446354578,2688
864691135726140843,864691135502983861,2776
864691135726140843,864691135565536023,5984
864691135726140843,864691135816765775,8504
864691135726140843,864691135938785845,4048
864691135726140843,864691135992352961,18372
864691135726140843,864691136106958809,12032
864691135726140843,864691136445215875,8372
864691135726140843,864691136974339356,6660
864691135726140843,864691136991122325,13008
864691135726140843,864691137198192705,5024
864691135726939455,864691135397464865,1872
864691135726939455,864691135809888972,6756
864691135726939455,864691136101000565,3400
864691135726939455,864691136596378530,2484
864691135726971967,864691135304431271,14440
864691135726971967,864691135397464865,2920
864691135726971967,864691135447432788,2012
864691135726971967,864691135577983428,9216
864691135726971967,864691135816297295,18800
864691135726971967,864691135884084592,6156
864691135726971967,864691135884875888,6036
864691135726971967,864691136033227451,19660
864691135726971967,864691136619354765,19352
864691135726971967,864691137198192705,12384
864691135731649465,864691135323834780,3104
864691135731649465,864691135567397572,13760
864691135731649465,864691135617476713,4168
864691135731649465,864691136619341965,904
864691135731656633,864691136619354765,3504
864691135731679929,864691135617319017,11568
864691135731889337,864691135440488776,6580
864691135731889337,864691135755100365,2540
864691135731889337,864691136741516636,13424
864691135731889337,864691136953213663,796
864691135738868593,864691135609704199,10076
864691135738868593,864691135716059930,2148
864691135738868593,864691136012582307,1176
864691135738921329,864691135489088826,2612
864691135738921329,864691135808091165,2372
864691135738921329,864691136010954659,4580
864691135738921329,864691136619354765,12584
864691135739082609,864691134941299811,2036
864691135739082609,864691135349579479,4112
864691135739082609,864691135583708536,29544
864691135739082609,864691135848308830,8540
864691135739082609,864691135884875888,4428
864691135739082609,864691136009445294,1712
864691135739082609,864691136287512259,3604
864691135740724628,864691135257638831,46284
864691135740724628,864691135273844753,8988
864691135740724628,864691135323834780,15584
864691135740724628,864691135342418629,11680
864691135740724628,864691135447432788,3212
864691135740724628,864691135447587156,15828
864691135740724628,864691135502885954,14232
864691135740724628,864691135539016050,1564
864691135740724628,864691135567397572,6156
864691135740724628,864691135577983428,3228
864691135740724628,864691135609704199,5888
864691135740724628,864691135693676735,3092
864691135740724628,864691135698371605,4780
864691135740724628,864691135716157466,1024
864691135740724628,864691135730986937,11808
864691135740724628,864691135807190813,1864
864691135740724628,864691135865109630,3488
864691135740724628,864691135976602179,176
864691135740724628,864691135988029699,3840
864691135740724628,864691136106958809,1636
864691135740724628,864691136144789556,19216
864691135740724628,864691136362184930,4968
864691135740724628,864691136380088277,2312
864691135740724628,864691136391756671,3176
864691135740724628,864691136445215875,19036
864691135740724628,864691136619341965,21688
864691135740724628,864691136662456030,7356
864691135740724628,864691136672922503,3068
864691135740724628,864691136952904159,7656
864691135740724628,864691137197818945,576
864691135740913300,864691136238779452,3036
864691135740913300,864691136619354765,5516
864691135741090196,864691135808344861,20244
864691135741197716,864691135807190813,2728
864691135741197716,864691135884875888,20212
864691135741197716,864691136144789556,3292
864691135741524587,864691135865587333,2796
864691135741524587,864691135975499375,11572
864691135741930603,864691134948404220,21780
864691135741930603,864691135808091165,7764
864691135741930603,864691135909728169,22584
864691135741965931,864691136741516636,3856
864691135742093675,864691135013336054,4836
864691135742093675,864691135349341655,1728
864691135742093675,864691136039701246,248
864691135742093675,864691136238779452,268
864691135742102635,864691135304174503,3400
864691135742102635,864691135495953808,3820
864691135742102635,864691135502848437,2088
864691135742102635,864691136033227451,3640
864691135742189163,864691135782542416,3312
864691135742189163,864691136286779075,12508
864691135742247787,864691135446354578,10676
864691135742247787,864691136674190983,14244
864691135750141481,864691135304431271,9036
864691135750141481,864691135539069810,3288
864691135750155305,864691135292624054,2824
864691135750155305,864691135492363103,3708
864691135750155305,864691135609704199,47184
864691135750155305,864691135693676735,244
864691135750155305,864691135808344861,532
864691135750155305,864691136033227451,21128
864691135753932237,864691135477511592,748
864691135753932237,864691135660521968,3240
864691135753932237,864691135838363283,356
864691135753932237,864691136445189507,20452
864691135755229901,864691135492313575,7980
864691135755229901,864691135693676735,15392
864691135755229901,864691135938777092,548
864691135755384269,864691135609704199,9312
864691135755384269,864691135864866268,1764
864691135756145106,864691135609704199,26856
864691135756145106,864691135782542416,2224
864691135756145106,864691135808344861,12604
864691135756145106,864691135909728169,696
864691135756145106,864691136966711758,2256
864691135756145106,864691137198192705,41700
864691135756319186,864691135335041513,10152
864691135756319186,864691135375178569,3472
864691135756319186,864691135464485189,4500
864691135756319186,864691135865378942,15172
864691135756319186,864691136361483490,16892
864691135756319186,864691136362184930,2160
864691135760050254,864691135195273258,15096
864691135760050254,864691135342418629,5312
864691135760050254,864691135349341655,5616
864691135760050254,864691135693676735,3568
864691135760050254,864691135694119615,1284
864691135760050254,864691135808143133,3380
864691135760050254,864691136039701246,1524
864691135760106830,864691135195273258,2164
864691135760106830,864691135754948557,2780
864691135760106830,864691135848308830,7948
864691135760106830,864691135946317604,6864
864691135760106830,864691136445215875,34156
864691135760319822,864691134948788476,9112
864691135760319822,864691135278726305,18072
864691135760319822,864691135447587156,26612
864691135760319822,864691135501551682,24760
864691135760319822,864691135502885954,1912
864691135760319822,864691135852217543,3980
864691135760319822,864691136110048696,11484
864691135760319822,864691136662890462,40888
864691135760319822,864691136742457948,54148
864691135763361078,864691135273844753,79616
864691135763402550,864691135257638831,3224
864691135763402550,864691135938785845,2424
864691135763431478,864691135349341655,4032
864691135763431478,864691135693676735,480
864691135763431478,864691135808091165,9704
864691135763431478,864691136057210840,22736
864691135763431478,864691136619354765,11920
864691135763431478,864691136672922503,16652
864691135763433270,864691135308218182,3684
864691135763433270,864691135617476713,14612
864691135763433270,864691135816765775,2372
864691135763433270,864691135884875888,17172
864691135763433270,864691136619354765,16156
864691135763795510,864691135502885954,4172
864691135763795510,864691135988306691,2900
864691135763795510,864691135999858312,3684
864691135763795510,864691136090073399,29676
864691135763795510,864691136482869548,6940
864691135763795510,864691136596378530,7392
864691135763941174,864691135195475754,864
864691135763941174,864691135304431271,2800
864691135763941174,864691135447432788,6788
864691135763941174,864691135501551682,5864
864691135763941174,864691135519234442,3144
864691135763941174,864691135783257395,7708
864691135763941174,864691135866482309,2072
864691135763941174,864691136619354765,6444
864691135772774651,864691134948788476,18096
864691135772774651,864691135082455031,9284
864691135772774651,864691135119136477,552
864691135772774651,864691135257638831,4536
864691135772774651,864691135346929823,10632
864691135772774651,864691135349341655,53696
864691135772774651,864691135394888181,6860
864691135772774651,864691135446354578,7596
864691135772774651,864691135447587156,3244
864691135772774651,864691135491503591,452
864691135772774651,864691135492363103,12640
864691135772774651,864691135495953808,1192
864691135772774651,864691135510305289,1476
864691135772774651,864691135567397572,8576
864691135772774651,864691135609704199,2060
864691135772774651,864691135660521968,6160
864691135772774651,864691135693676735,18400
864691135772774651,864691135754948557,5920
864691135772774651,864691135782088272,1844
864691135772774651,864691135782542416,472
864691135772774651,864691135808091165,1548
864691135772774651,864691135808143133,1568
864691135772774651,864691135808299549,4516
864691135772774651,864691135808344861,1912
864691135772774651,864691135816765775,13696
864691135772774651,864691135838423955,2716
864691135772774651,864691135909728169,424
864691135772774651,864691135910596009,1148
864691135772774651,864691135919756208,4792
864691135772774651,864691135989332224,3900
864691135772774651,864691135992352961,4576
864691135772774651,864691135992481985,1008
864691135772774651,864691135995708842,6548
864691135772774651,864691136006361802,12416
864691135772774651,864691136010954659,7016
864691135772774651,864691136011691427,2980
864691135772774651,864691136032457403,10824
864691135772774651,864691136033227451,8040
864691135772774651,864691136039701246,33688
864691135772774651,864691136106958809,8412
864691135772774651,864691136210291644,20124
864691135772774651,864691136238779452,17068
864691135772774651,864691136287512259,2960
864691135772774651,864691136311662682,1800
864691135772774651,864691136313230909,21804
864691135772774651,864691136380074709,21812
864691135772774651,864691136445215875,4164
864691135772774651,864691136452509951,1816
864691135772774651,864691136619341965,5348
864691135772774651,864691136662890462,5872
864691135772774651,864691136952904159,3948
864691135772774651,864691136967608270,6260
864691135772774651,864691137196933953,2372
864691135773033723,864691136445215875,2936
864691135773033723,864691136619354765,5720
864691135773073147,864691135256956079,9304
864691135773073147,864691135609704199,2796
864691135773073147,864691135693676735,51532
864691135773073147,864691135816765775,5752
864691135773073147,864691136006361802,24420
864691135773209163,864691134948788476,25280
864691135773209163,864691135510305289,9420
864691135773209163,864691135987809539,2988
864691135773460043,864691135567728108,5052
864691135777479597,864691135349341655,7956
864691135777479597,864691135468470924,16252
864691135777479597,864691135782542416,2832
864691135777479597,864691136032457403,1920
864691135777521837,864691134947962620,2552
864691135777521837,864691135754948557,6320
864691135777521837,864691136619354765,6204
864691135778212448,864691135730986937,15044
864691135778212448,864691135738524017,13124
864691135778212448,864691135992481985,5616
864691135778212448,864691136619341965,3964
864691135778419901,864691134948788476,23760
864691135778467517,864691135304431271,1444
864691135778467517,864691135397212449,7580
864691135778467517,864691135502983861,10252
864691135778467517,864691135575097118,5500
864691135778467517,864691135609704199,4908
864691135778467517,864691135655145154,28968
864691135778467517,864691135698118165,232
864691135778467517,864691135937859381,15144
864691135778467517,864691136108732088,1560
864691135778467517,864691136287512259,3260
864691135778467517,864691136619354765,19416
864691135778467517,864691136911658737,13092
864691135778638013,864691134940823907,2712
864691135778638013,864691135447432788,17092
864691135778638013,864691135492363103,2292
864691135778638013,864691135539016050,10364
864691135778638013,864691135992352961,3932
864691135778638013,864691136380074709,4524
864691135778700477,864691135119136477,5968
864691135778700477,864691135273844753,2176
864691135778700477,864691135346929823,10076
864691135778700477,864691135501551682,7732
864691135778700477,864691135502885954,29876
864691135778700477,864691135519234442,4012
864691135778700477,864691135807190813,3648
864691135778700477,864691135919756208,2796
864691135778700477,864691136009400494,912
864691135778700477,864691136009445294,740
864691135778700477,864691136041060438,6564
864691135778700477,864691136134683787,14244
864691135778700477,864691136175039750,10948
864691135778700477,864691136313230909,19908
864691135778700477,864691136596378530,4540
864691135778700477,864691136617144539,10872
864691135778700477,864691136619354765,8648
864691135778700477,864691136952904159,14100
864691135778740413,864691135119136477,2260
864691135778740413,864691135257638831,796
864691135778740413,864691135323834780,12304
864691135778740413,864691135808091165,2408
864691135778740413,864691135816765775,2808
864691135778740413,864691135975441263,3580
864691135778740413,864691136445215875,47432
864691135778811325,864691135304431271,11036
864691135778811325,864691135838423955,13844
864691135778811325,864691135938777092,23436
864691135778811325,864691136009445294,26376
864691135778811325,864691136619354765,12380
864691135778815421,864691135492363103,4888
864691135778815421,864691136006361802,3796
864691135778815421,864691136033227451,7068
864691135778815421,864691136039701246,17088
864691135778815421,864691136313230909,2852
864691135778815421,864691136380074709,15908
864691135782048080,864691135884875888,7116
864691135782048080,864691136124640849,4204
864691135782134608,864691135591727371,236
864691135782134608,864691135693676735,3880
864691135782134608,864691135808344861,3296
864691135782134608,864691136033227451,264
864691135782145872,864691135492363103,7824
864691135782145872,864691135591727371,5056
864691135782145872,864691135700261243,23156
864691135782145872,864691135738305905,4048
864691135782145872,864691135782088272,5188
864691135782145872,864691135800626786,13216
864691135782145872,864691136444457603,3868
864691135782145872,864691136744226788,2708
864691135782156880,864691135609704199,6224
864691135782156880,864691135816765775,560
864691135782156880,864691135884084592,1668
864691135782156880,864691136238779452,10780
864691135782156880,864691136313230909,28596
864691135782156880,864691136619354765,4684
864691135782241616,864691134948788476,6736
864691135782241616,864691135693676735,544
864691135782241616,864691135782542416,11892
864691135782241616,864691135919756208,4044
864691135782241616,864691136287512259,4900
864691135782265936,864691135477511592,4884
864691135782265936,864691135617319017,13292
864691135782265936,864691135782542416,8216
864691135782265936,864691135852217543,2784
864691135782506832,864691135374461128,6520
864691135782506832,864691135782542416,5040
864691135782506832,864691135783382323,10300
864691135782506832,864691136596378530,3220
864691135782514768,864691135257653167,764
864691135782542416,864691135304431271,7112
864691135782542416,864691135782542416,16148
864691135782702387,864691136311662682,5228
864691135782714704,864691136033227451,3668
864691135784109363,864691135495953808,196
864691135784302899,864691134941495395,9164
864691135784302899,864691135082646775,26516
864691135784302899,864691135730986937,6816
864691135784302899,864691135976698947,5364
864691135784302899,864691136012582307,13044
864691135784302899,864691136033227451,636
864691135784302899,864691136144789556,4832
864691135784302899,864691136287512259,4844
864691135784302899,864691136313230909,4124
864691135784302899,864691136445215875,1104
864691135784302899,864691136619341965,2176
864691135801163874,864691135308218182,3912
864691135801163874,864691135386246485,2648
864691135801163874,864691135807190813,7644
864691135801163874,864691135809888972,6304
864691135801163874,864691135841495779,6432
864691135801163874,864691135995708842,2556
864691135801163874,864691136444162691,9800
864691135801163874,864691136596378530,2072
864691135801163874,864691136619354765,12784
864691135801170018,864691136287512259,5356
864691135801170018,864691136380074709,1600
864691135801213026,864691135349341655,5420
864691135801213026,864691135468070796,3544
864691135801213026,864691135730986937,716
864691135801267554,864691135976602179,1016
864691135801372514,864691135273844753,2704
864691135801372514,864691135808091165,1024
864691135801372514,864691135838423955,2324
864691135801372514,864691137198192705,2792
864691135801435490,864691134948788476,2328
864691135801435490,864691135346929823,11772
864691135801435490,864691135349341655,5232
864691135801435490,864691136006361802,3596
864691135801435490,864691136039701246,29084
864691135801435490,864691136311662682,1900
864691135801463650,864691135866482309,3900
864691135801566306,864691136380074709,204
864691135807648541,864691135502885954,6560
864691135807648541,864691135577983428,420
864691135807648541,864691135609704199,4076
864691135807648541,864691135754948557,1240
864691135807648541,864691135808091165,3016
864691135807648541,864691135838127763,1812
864691135807648541,864691135838423955,260
864691135807648541,864691135992396225,1192
864691135807648541,864691136106958809,2212
864691135807648541,864691136445215875,896
864691135807648541,864691136452509951,2576
864691135807648541,864691136619341965,504
864691135807648541,864691136662456030,26928
864691135808684573,864691135502983861,252
864691135808684573,864691136287512259,208
864691135808684573,864691136390368127,9224
864691135808719133,864691135660521968,4184
864691135808719133,864691135910596009,35964
864691135808864797,864691135502885954,22704
864691135808864797,864691136313230909,2596
864691135808878621,864691135276303589,1188
864691135808878621,864691135468070796,8216
864691135808878621,864691135866482309,1592
864691135808878621,864691136012582307,1444
864691135808925981,864691134941495395,8544
864691135808925981,864691135119136477,23760
864691135808925981,864691135210916288,17816
864691135808925981,864691135492363103,8996
864691135808925981,864691135609704199,2728
864691135808925981,864691135782088272,5920
864691135808925981,864691136032457403,440
864691135808925981,864691136136866685,40180
864691135808925981,864691136287512259,5608
864691135808925981,864691136662890462,35756
864691135808925981,864691136903438258,9364
864691135808999965,864691135693676735,17840
864691135809280541,864691135658921090,3772
864691135810708172,864691135609704199,2668
864691135810708172,864691135816765775,9152
864691135810905036,864691135135446041,1784
864691135810905036,864691135693676735,1704
864691135810905036,864691135755100365,4092
864691135810905036,864691135938785845,19768
864691135810905036,864691136125573414,15672
864691135810905036,864691136210291644,1740
864691135810905036,864691136238779452,1272
864691135810905036,864691136444162691,11704
864691135810982860,864691135119136477,2628
864691135810982860,864691135257638831,1872
864691135810982860,864691135276303589,37180
864691135810982860,864691135468070796,4160
864691135810982860,864691135509658121,220
864691135810982860,864691135561948641,20576
864691135810982860,864691135730986937,1204
864691135810982860,864691135866482309,24740
864691135810982860,864691135868699670,7372
864691135810982860,864691135938785845,592
864691135810982860,864691136012582307,2844
864691135810982860,864691136445215875,2396
864691135816565839,864691135454498154,1136
864691135816565839,864691135468515666,21708
864691135816565839,864691135501551682,14364
864691135816565839,864691135639312187,3416
864691135816565839,864691136144789556,7112
864691135816565839,864691136263505636,1688
864691135816565839,864691136362184930,5764
864691135816565839,864691136371182216,276
864691135816765775,864691134948788476,164
864691135816765775,864691135100920608,5852
864691135816765775,864691135490974183,19216
864691135816765775,864691135777388384,13940
864691135816765775,864691135809888972,5816
864691135816765775,864691135816765775,2172
864691135816765775,864691136601560017,7920
864691135816765775,864691136619354765,6720
864691135816793679,864691135118540765,18404
864691135816793679,864691135694119615,588
864691135816793679,864691136009445294,30432
864691135816793679,864691136619354765,9148
864691135816793679,864691137196933953,1300
864691135816849487,864691135503703477,25976
864691135816849487,864691136619354765,6124
864691135817206095,864691135374461128,2180
864691135817206095,864691135489088826,5508
864691135817206095,864691135755115986,27312
864691135817206095,864691135782542416,12680
864691135817206095,864691136012582307,2232
864691135838749331,864691135518119818,8596
864691135838916755,864691135992352961,592
864691135838916755,864691136106958809,200
864691135839248787,864691135538883954,17880
864691135839248787,864691135808143133,9752
864691135839248787,864691136176061958,600
864691135839248787,864691136287512259,10480
864691135839248787,864691136903438258,4516
864691135842486243,864691135349341655,8164
864691135842486243,864691135808091165,1732
864691135842486243,864691135919756208,1512
864691135842486243,864691135938785845,2160
864691135842486243,864691136033227451,1944
864691135842486243,864691136362184930,2700
864691135842486243,864691136445215875,19720
864691135849352030,864691135694119615,16548
864691135849352030,864691136057026264,2656
864691135849352030,864691136313230909,28788
864691135849352030,864691136445215875,19472
864691135849401950,864691136033227451,10292
864691135855890478,864691135234152793,21184
864691135855890478,864691135304431271,5532
864691135855890478,864691135755115986,2496
864691135855890478,864691135884875888,12472
864691135855890478,864691136116789668,6152
864691135855890478,864691136596378530,3080
864691135855890478,864691136619354765,21688
864691135855890478,864691136674865799,7624
864691135857589294,864691134941299811,6824
864691135857589294,864691135234152793,15540
864691135857589294,864691135468470924,752
864691135857688622,864691135404468718,8300
864691135857688622,864691135475713856,5588
864691135857688622,864691135509658121,5416
864691135857688622,864691135884084592,5216
864691135857688622,864691136445215875,23212
864691135857688622,864691136662662366,28960
864691135857723438,864691134941299811,15292
864691135857723438,864691134948788476,23864
864691135857723438,864691135374461128,4456
864691135857723438,864691135446534802,8812
864691135857723438,864691135773575675,11956
864691135865240702,864691134941495395,14988
864691135865240702,864691134947962620,4656
864691135865240702,864691134948404220,9564
864691135865240702,864691135082455031,2328
864691135865240702,864691135119136477,3740
864691135865240702,864691135256956079,12736
864691135865240702,864691135279020705,7952
864691135865240702,864691135338737638,5192
864691135865240702,864691135349341655,8928
864691135865240702,864691135374461128,23820
864691135865240702,864691135394888181,1060
864691135865240702,864691135397212449,2180
864691135865240702,864691135416659386,4100
864691135865240702,864691135441276232,27220
864691135865240702,864691135446354578,1688
864691135865240702,864691135446906002,11792
864691135865240702,864691135468470924,1964
864691135865240702,864691135492363103,1560
864691135865240702,864691135495953808,6508
864691135865240702,864691135502636125,13168
864691135865240702,864691135564721175,7112
864691135865240702,864691135567397572,7816
864691135865240702,864691135572166437,6248
864691135865240702,864691135609704199,4832
864691135865240702,864691135617319017,8540
864691135865240702,864691135693676735,12612
864691135865240702,864691135694119615,9004
864691135865240702,864691135700212258,1356
864691135865240702,864691135719431729,10720
864691135865240702,864691135754948557,3420
864691135865240702,864691135755100365,21964
864691135865240702,864691135755115986,25144
864691135865240702,864691135759380814,8992
864691135865240702,864691135782542416,13384
864691135865240702,864691135838423955,23160
864691135865240702,864691135852217543,2700
864691135865240702,864691135865378942,7336
864691135865240702,864691135909728169,1584
864691135865240702,864691135916541542,696
864691135865240702,864691135919756208,10964
864691135865240702,864691135938785845,9604
864691135865240702,864691135946317604,7676
864691135865240702,864691135988306691,5768
864691135865240702,864691135995708842,10980
864691135865240702,864691136006361802,8692
864691135865240702,864691136033227451,21732
864691135865240702,864691136039701246,1824
864691135865240702,864691136210291644,13896
864691135865240702,864691136238779452,23320
864691135865240702,864691136274172350,3728
864691135865240702,864691136297459483,6388
864691135865240702,864691136311662682,7964
864691135865240702,864691136313230909,19616
864691135865240702,864691136371182216,3892
864691135865240702,864691136371596936,7572
864691135865240702,864691136452509951,2436
864691135865240702,864691136596378530,8144
864691135865240702,864691136674190983,7180
864691135865240702,864691136740800092,1104
864691135865240702,864691136742457948,1188
864691135865240702,864691136966711758,2844
864691135865240702,864691137198192705,12020
864691135865539454,864691135567397572,3524
864691135865539454,864691135698371605,3328
864691135865539454,864691136032457403,2020
864691135865539454,864691136033227451,3756
864691135865774206,864691135308218182,5876
864691135866145244,864691135446517394,12056
864691135866145244,864691135989332224,18064
864691135866145244,864691136380088277,14448
864691135866145244,864691136445215875,292
864691135866145244,864691136617144539,2392
864691135866360284,864691135276303589,1096
864691135866927493,864691135754948557,2868
864691135866927493,864691136445215875,10924
864691135866927493,864691136952923615,8152
864691135867009413,864691135100864800,8276
864691135867009413,864691136287512259,6536
864691135867009413,864691136619354765,8596
864691135868060950,864691135257653167,19052
864691135868118038,864691135349341655,8100
864691135868118038,864691135693676735,168
864691135868118038,864691136287512259,8252
864691135868210454,864691135693676735,5340
864691135868210454,864691136033227451,3472
864691135868210454,864691136313230909,3924
864691135868386070,864691134948788476,3244
864691135868386070,864691135575964446,16340
864691135868386070,864691135782542416,304
864691135868386070,864691136011691427,2988
864691135868386070,864691136057026264,2196
864691135868466710,864691135374461128,3360
864691135868466710,864691135464485189,368
864691135868466710,864691135567728108,11488
864691135868466710,864691135617319017,1944
864691135868466710,864691135654570690,5888
864691135868466710,864691135701397371,2180
864691135868466710,864691135783382323,2768
864691135868466710,864691135852217543,1088
864691135868514582,864691135304092071,10680
864691135868514582,864691135375178569,44108
864691135868514582,864691135640200251,204
864691135868514582,864691135719431729,10188
864691135868514582,864691135852217543,13884
864691135868514582,864691135866482309,7908
864691135868514582,864691135988306691,5104
864691135868514582,864691136032907451,17008
864691135868514582,864691136210062012,532
864691135868514582,864691136813405043,2588
864691135874782350,864691135446906002,9320
864691135874782350,864691135502885954,3728
864691135874782350,864691136033227451,7940
864691135874782350,864691136619354765,6740
864691135874914702,864691135685707959,1716
864691135874914702,864691135838423955,1156
864691135874915982,864691135100864800,17100
864691135874915982,864691135304174503,2308
864691135874915982,864691135808091165,11688
864691135874915982,864691136033227451,8364
864691135874915982,864691136210270652,9392
864691135874915982,864691136362184930,1760
864691135875121038,864691135502885954,15144
864691135875121038,864691135754948557,2788
864691135877467731,864691136010954659,11852
864691135877606483,864691136287512259,10036
864691135877951571,864691136423918383,3384
864691135890141321,864691135738524017,1024
864691135890141321,864691135884875888,9472
864691135890141321,864691135938785845,2560
864691135890141321,864691136424072495,1888
864691135890141321,864691136903438258,3768
864691135890158729,864691135119136477,14260
864691135890158729,864691135135446041,13964
864691135890158729,864691136361483490,3552
864691135890695049,864691135446906002,4696
864691135890695049,864691135919317424,4652
864691135890695049,864691135938785845,2596
864691135890856073,864691135195273258,176
864691135890856073,864691135342418629,17832
864691135890856073,864691135572166437,2648
864691135890856073,864691135658921090,13172
864691135890856073,864691135700212258,15024
864691135890856073,864691135807190813,15672
864691135890856073,864691135938593077,9976
864691135890856073,864691136418625175,14536
864691135890856073,864691136967608270,2200
864691135890948233,864691135338682086,26596
864691135890948233,864691136108732088,2200
