neuron_id,angle_shown,rate
864691135942048628,8,3.63805
864691135942048628,9,3.3428154
864691135942048628,10,0.8373405
864691135942048628,11,1.2284197
864691135942048628,12,2.6525793
864691135942048628,13,4.061419
864691135942048628,14,1.6883427
864691135942048628,15,0.60741943
864691135889560457,0,1.6674868
864691135889560457,1,2.317124
864691135889560457,2,2.81497
864691135889560457,3,6.584268
864691135889560457,4,6.406279
864691135889560457,5,9.81745
864691135889560457,6,7.043126
864691135889560457,7,2.7901325
864691135889560457,8,1.7268398
864691135889560457,9,1.6809876
864691135889560457,10,3.0998447
864691135889560457,11,3.0449002
864691135889560457,12,7.4361877
864691135889560457,13,8.684178
864691135889560457,14,6.1697683
864691135889560457,15,1.4473007
864691135942378612,0,1.4307535
864691135942378612,1,0.87407666
864691135942378612,2,0.947338
864691135942378612,3,1.5639927
864691135942378612,4,1.1917855
864691135942378612,5,1.2979413
864691135942378612,6,1.5241683
864691135942378612,7,2.0777385
864691135942378612,8,2.319631
864691135942378612,9,1.2190241
864691135942378612,10,1.1378332
864691135942378612,11,0.8018813
864691135942378612,12,1.2296082
864691135942378612,13,1.2577327
864691135942378612,14,0.89803886
864691135942378612,15,1.6567028
864691135941921908,0,0.5539392
864691135941921908,1,0.3395679
864691135941921908,2,0.3700816
864691135941921908,3,0.74670106
864691135941921908,4,0.2223608
864691135941921908,5,2.3054214
864691135941921908,6,0.5786643
864691135941921908,7,1.6458601
864691135941921908,8,0.39135075
864691135941921908,9,0.35500026
864691135941921908,10,0.6893921
864691135941921908,11,0.3109749
864691135941921908,12,0.22523768
864691135941921908,13,0.91776925
864691135941921908,14,0.31205103
864691135941921908,15,2.5021813
864691135738028164,0,0.4577248
864691135738028164,1,0.64711463
864691135738028164,2,0.14655346
864691135738028164,3,0.2242403
864691135738028164,4,0.11195489
864691135738028164,5,0.029617134
864691135738028164,6,0.29770607
864691135738028164,7,0.56992805
864691135738028164,8,2.1012511
864691135738028164,9,0.045611292
864691135738028164,10,0.41985315
864691135738028164,11,0.20369932
864691135738028164,12,0.044407606
864691135738028164,13,1.9776683e-08
864691135738028164,14,0.46950993
864691135738028164,15,0.3955434
864691135737771396,0,0.67695445
864691135737771396,1,0.54518455
864691135737771396,2,0.41501355
864691135737771396,3,0.47525817
864691135737771396,4,0.41832024
864691135737771396,5,1.1985282
864691135737771396,6,0.5834946
864691135737771396,7,0.4772246
864691135737771396,8,0.91275424
864691135737771396,9,0.5608037
864691135737771396,10,0.34508318
864691135737771396,11,0.5133457
864691135737771396,12,0.6724804
864691135737771396,13,0.35345572
864691135737771396,14,0.765003
864691135737771396,15,0.6066267
864691136024757817,0,2.3085554
864691136024757817,1,1.1830717
864691136024757817,2,0.7393124
864691136024757817,3,0.54384303
864691136024757817,4,1.0092742
864691136024757817,5,1.4208853
864691136024757817,6,0.508481
864691136024757817,7,1.3875563
864691136024757817,8,0.85144997
864691136024757817,9,0.9288883
864691136024757817,10,0.29185838
864691136024757817,11,1.1194463
864691136024757817,12,3.2431018
864691136024757817,13,0.5241277
864691136024757817,14,0.884689
864691136024757817,15,1.7296184
864691135737755524,0,6.6624155
864691135737755524,1,9.508968
864691135737755524,2,6.316992
864691135737755524,3,1.0355095
864691135737755524,4,0.76317143
864691135737755524,5,0.3652936
864691135737755524,6,0.5163242
864691135737755524,7,1.1083977
864691135737755524,8,2.2145896
864691135737755524,9,0.7289182
864691135737755524,10,1.0013431
864691135737755524,11,0.4342002
864691135737755524,12,0.26322943
864691135737755524,13,0.21268325
864691135737755524,14,0.57246286
864691135737755524,15,3.3766522
864691135938217781,0,1.5816529
864691135938217781,1,0.5299324
864691135938217781,2,0.38035268
864691135938217781,3,0.37265006
864691135938217781,4,0.31628916
864691135938217781,5,0.70414007
864691135938217781,6,1.5711279
864691135938217781,7,1.305987
864691135938217781,8,0.9496665
864691135938217781,9,0.41886878
864691135938217781,10,0.3502293
864691135938217781,11,0.49472332
864691135938217781,12,0.62425506
864691135938217781,13,0.50969714
864691135938217781,14,0.82671213
864691135938217781,15,1.5350574
864691136032666811,0,0.41389447
864691136032666811,1,0.45640436
864691136032666811,2,0.32324812
864691136032666811,3,0.5398353
864691136032666811,4,0.36429122
864691136032666811,5,0.38123304
864691136032666811,6,0.2767462
864691136032666811,7,0.35643858
864691136032666811,8,0.2992818
864691136032666811,9,0.53422165
864691136032666811,10,0.41445503
864691136032666811,11,0.2806438
864691136032666811,12,0.28312892
864691136032666811,13,0.22923455
864691136032666811,14,0.26141286
864691136032666811,15,0.86335737
864691135737749124,0,0.31784707
864691135737749124,1,0.36423296
864691135737749124,2,0.18949825
864691135737749124,3,0.13592115
864691135737749124,4,0.07689501
864691135737749124,5,0.19926009
864691135737749124,6,0.18771301
864691135737749124,7,0.5156505
864691135737749124,8,0.12780307
864691135737749124,9,0.19709958
864691135737749124,10,0.23781583
864691135737749124,11,0.14896871
864691135737749124,12,0.21490249
864691135737749124,13,0.4725206
864691135737749124,14,0.33190876
864691135737749124,15,0.31628352
864691135941857396,0,0.94706905
864691135941857396,1,1.6740519
864691135941857396,2,2.5091126
864691135941857396,3,1.6579262
864691135941857396,4,2.047618
864691135941857396,5,2.3989787
864691135941857396,6,1.4408549
864691135941857396,7,1.0194403
864691135941857396,8,0.9437224
864691135941857396,9,1.7334232
864691135941857396,10,0.992307
864691135941857396,11,0.7600165
864691135941857396,12,1.702452
864691135941857396,13,1.7255595
864691135941857396,14,1.0538766
864691135941857396,15,0.630357
864691135947065185,0,0.7323061
864691135947065185,1,0.73547924
864691135947065185,2,0.47255144
864691135947065185,3,0.3179416
864691135947065185,4,0.45399207
864691135947065185,5,0.33651295
864691135947065185,6,0.4400936
864691135947065185,7,0.39391494
864691135947065185,8,0.7578883
864691135947065185,9,0.7417324
864691135947065185,10,0.48233062
864691135947065185,11,0.36402234
864691135947065185,12,0.22152007
864691135947065185,13,0.2849882
864691135947065185,14,0.30712163
864691135947065185,15,0.41314214
864691135919208368,0,3.7630222
864691135919208368,1,1.1253318
864691135919208368,2,0.8558701
864691135919208368,3,2.20426
864691135919208368,4,2.3122687
864691135919208368,5,2.7319007
864691135919208368,6,0.9357437
864691135919208368,7,1.7134407
864691135919208368,8,1.0143535
864691135919208368,9,1.2490342
864691135919208368,10,1.0159328
864691135919208368,11,1.3599837
864691135919208368,12,3.4017353
864691135919208368,13,1.8468573
864691135919208368,14,1.9524456
864691135919208368,15,1.1928577
864691135737703300,0,0.45991856
864691135737703300,1,0.42117882
864691135737703300,2,0.57477796
864691135737703300,3,0.43883377
864691135737703300,4,0.5010539
864691135737703300,5,0.42879152
864691135737703300,6,0.48583835
864691135737703300,7,0.56656957
864691135737703300,8,0.4806928
864691135737703300,9,0.18088318
864691135737703300,10,0.4688429
864691135737703300,11,0.5376724
864691135737703300,12,0.36993316
864691135737703300,13,0.39385664
864691135737703300,14,0.21826454
864691135737703300,15,0.47268033
864691135941845364,0,1.0448596
864691135941845364,1,0.5682496
864691135941845364,2,0.5896279
864691135941845364,3,0.083420515
864691135941845364,4,0.12701319
864691135941845364,5,0.24665901
864691135941845364,6,0.76202995
864691135941845364,7,0.8767179
864691135941845364,8,1.1645458
864691135941845364,9,0.38658494
864691135941845364,10,0.15826881
864691135941845364,11,0.18527372
864691135941845364,12,0.40292174
864691135941845364,13,0.18572527
864691135941845364,14,0.4241814
864691135941845364,15,1.0306332
864691136032658875,0,0.9640147
864691136032658875,1,0.6062677
864691136032658875,2,0.6169201
864691136032658875,3,0.42541337
864691136032658875,4,0.7125708
864691136032658875,5,0.2478245
864691136032658875,6,0.5315461
864691136032658875,7,0.8265063
864691136032658875,8,0.49912843
864691136032658875,9,0.5674945
864691136032658875,10,0.5666026
864691136032658875,11,0.86319095
864691136032658875,12,0.80232316
864691136032658875,13,0.46582967
864691136032658875,14,0.9107917
864691136032658875,15,0.529889
864691135919485872,0,3.9191303
864691135919485872,1,3.9002056
864691135919485872,2,4.319805
864691135919485872,3,1.5786817
864691135919485872,4,0.3815028
864691135919485872,5,2.5299313
864691135919485872,6,6.043764
864691135919485872,7,5.3606873
864691135919485872,8,7.964312
864691135919485872,9,5.448855
864691135919485872,10,3.8344104
864691135919485872,11,5.1543856
864691135919485872,12,3.0357702
864691135919485872,13,3.7365139
864691135919485872,14,4.9112945
864691135919485872,15,5.237013
864691135941714548,0,0.8812065
864691135941714548,1,1.4086823
864691135941714548,2,2.048909
864691135941714548,3,1.7161484
864691135941714548,4,1.9414036
864691135941714548,5,1.5437104
864691135941714548,6,1.0356467
864691135941714548,7,1.4473305
864691135941714548,8,1.5767281
864691135941714548,9,1.528682
864691135941714548,10,1.8975662
864691135941714548,11,1.0781834
864691135941714548,12,0.89702713
864691135941714548,13,1.3479784
864691135941714548,14,1.4429615
864691135941714548,15,0.9109417
864691135759422542,0,0.101031445
864691135759422542,1,0.38831592
864691135759422542,2,0.25563413
864691135759422542,3,0.12052508
864691135759422542,4,0.10722567
864691135759422542,5,0.14828478
864691135759422542,6,0.2711647
864691135759422542,7,0.11749681
864691135759422542,8,0.17244086
864691135759422542,9,0.41903883
864691135759422542,10,0.35714823
864691135759422542,11,0.110056475
864691135759422542,12,0.24336553
864691135759422542,13,0.33974135
864691135759422542,14,0.14822319
864691135759422542,15,0.2164207
864691136032551099,0,1.8861824
864691136032551099,1,1.7053419
864691136032551099,2,1.5478952
864691136032551099,3,1.5419449
864691136032551099,4,1.2184583
864691136032551099,5,1.4967439
864691136032551099,6,1.1545326
864691136032551099,7,1.5940422
864691136032551099,8,1.3296872
864691136032551099,9,1.8846029
864691136032551099,10,1.9138324
864691136032551099,11,1.3678745
864691136032551099,12,1.2986895
864691136032551099,13,1.643672
864691136032551099,14,1.1359088
864691136032551099,15,0.99149114
864691136024734009,0,0.8594699
864691136024734009,1,0.41032344
864691136024734009,2,0.506697
864691136024734009,3,1.0198923
864691136024734009,4,0.6134319
864691136024734009,5,0.22906725
864691136024734009,6,0.5165028
864691136024734009,7,0.8814365
864691136024734009,8,1.1683354
864691136024734009,9,0.9878147
864691136024734009,10,0.8345227
864691136024734009,11,1.0217664
864691136024734009,12,1.7625036
864691136024734009,13,0.8111447
864691136024734009,14,0.53065497
864691136024734009,15,0.7625867
864691135772345595,0,1.7361314
864691135772345595,1,0.9342945
864691135772345595,2,0.6019808
864691135772345595,3,0.45000124
864691135772345595,4,0.7409407
864691135772345595,5,0.6734583
864691135772345595,6,0.8465015
864691135772345595,7,0.7203487
864691135772345595,8,2.2013102
864691135772345595,9,1.205946
864691135772345595,10,1.4541802
864691135772345595,11,1.0970151
864691135772345595,12,1.441017
864691135772345595,13,0.49319944
864691135772345595,14,0.5382794
864691135772345595,15,0.74239254
864691135926318606,0,1.2940218
864691135926318606,1,1.5153515
864691135926318606,2,2.0203292
864691135926318606,3,1.6985819
864691135926318606,4,1.3323561
864691135926318606,5,3.316567
864691135926318606,6,1.1861403
864691135926318606,7,2.3139386
864691135926318606,8,2.969909
864691135926318606,9,1.480307
864691135926318606,10,3.5062351
864691135926318606,11,1.672656
864691135926318606,12,0.964321
864691135926318606,13,2.073847
864691135926318606,14,1.1813445
864691135926318606,15,0.7473671
864691135762028342,0,0.1905818
864691135762028342,1,0.18624488
864691135762028342,2,0.18534361
864691135762028342,3,0.2500845
864691135762028342,4,0.3088621
864691135762028342,5,0.26606965
864691135762028342,6,0.46374184
864691135762028342,7,0.26616842
864691135762028342,8,0.1945872
864691135762028342,9,0.42543426
864691135762028342,10,0.27645794
864691135762028342,11,0.4787623
864691135762028342,12,0.35239115
864691135762028342,13,0.42623216
864691135762028342,14,0.43564096
864691135762028342,15,0.6884889
864691135725354411,0,0.690262
864691135725354411,1,0.5328666
864691135725354411,2,1.0082527
864691135725354411,3,0.8635465
864691135725354411,4,0.9918478
864691135725354411,5,0.6628267
864691135725354411,6,0.5879755
864691135725354411,7,0.23602505
864691135725354411,8,1.2144551
864691135725354411,9,1.1671426
864691135725354411,10,1.3521782
864691135725354411,11,0.62924063
864691135725354411,12,0.74897504
864691135725354411,13,0.32690775
864691135725354411,14,0.85195255
864691135725354411,15,0.30424774
864691135725305515,0,1.163089
864691135725305515,1,0.7518019
864691135725305515,2,1.2779986
864691135725305515,3,1.2485548
864691135725305515,4,1.9726499
864691135725305515,5,0.7516876
864691135725305515,6,0.9161065
864691135725305515,7,0.88119984
864691135725305515,8,0.48395944
864691135725305515,9,1.4870391
864691135725305515,10,0.95814836
864691135725305515,11,2.030097
864691135725305515,12,5.647535
864691135725305515,13,1.7366775
864691135725305515,14,0.48440665
864691135725305515,15,1.0964129
864691135725289387,0,0.9519862
864691135725289387,1,1.2301371
864691135725289387,2,1.2454319
864691135725289387,3,4.6558714
864691135725289387,4,5.1546764
864691135725289387,5,3.041926
864691135725289387,6,0.8970014
864691135725289387,7,1.1532867
864691135725289387,8,1.1805356
864691135725289387,9,0.9865209
864691135725289387,10,2.0265884
864691135725289387,11,3.6748435
864691135725289387,12,11.895486
864691135725289387,13,4.9539633
864691135725289387,14,1.616093
864691135725289387,15,0.7112253
864691135738278513,0,2.9395938
864691135738278513,1,1.6170982
864691135738278513,2,2.190234
864691135738278513,3,1.2675769
864691135738278513,4,0.7332526
864691135738278513,5,0.51804817
864691135738278513,6,0.9282344
864691135738278513,7,2.3223987
864691135738278513,8,1.7565664
864691135738278513,9,2.2788749
864691135738278513,10,1.9783013
864691135738278513,11,1.0422193
864691135738278513,12,0.6120631
864691135738278513,13,0.6321646
864691135738278513,14,0.77115387
864691135738278513,15,0.76665884
864691135762293558,0,0.9385732
864691135762293558,1,0.579826
864691135762293558,2,0.53516513
864691135762293558,3,0.41444668
864691135762293558,4,0.44989282
864691135762293558,5,0.643299
864691135762293558,6,0.48026276
864691135762293558,7,0.5727404
864691135762293558,8,1.0845666
864691135762293558,9,0.79523194
864691135762293558,10,0.72151744
864691135762293558,11,0.8256587
864691135762293558,12,0.7895137
864691135762293558,13,0.25323245
864691135762293558,14,0.39362937
864691135762293558,15,0.64648443
864691135942372980,0,0.25733525
864691135942372980,1,0.26122007
864691135942372980,2,0.14659864
864691135942372980,3,0.18834454
864691135942372980,4,0.4289206
864691135942372980,5,0.5116453
864691135942372980,6,0.22501428
864691135942372980,7,0.23459975
864691135942372980,8,0.3622374
864691135942372980,9,0.37015092
864691135942372980,10,0.18413429
864691135942372980,11,0.53178716
864691135942372980,12,0.33831882
864691135942372980,13,0.418358
864691135942372980,14,0.24432607
864691135942372980,15,0.37494272
864691136024661049,0,0.5468528
864691136024661049,1,0.48608494
864691136024661049,2,0.61652696
864691136024661049,3,0.37778673
864691136024661049,4,0.566736
864691136024661049,5,0.85369456
864691136024661049,6,0.67044425
864691136024661049,7,1.2595646
864691136024661049,8,1.4729817
864691136024661049,9,1.6307539
864691136024661049,10,1.138808
864691136024661049,11,0.5973907
864691136024661049,12,0.9540057
864691136024661049,13,0.18926415
864691136024661049,14,0.13364546
864691136024661049,15,0.34176698
864691136032748731,0,0.2967633
864691136032748731,1,0.5042596
864691136032748731,2,0.54769534
864691136032748731,3,0.9333801
864691136032748731,4,0.9423665
864691136032748731,5,1.7057635
864691136032748731,6,1.4007249
864691136032748731,7,0.8010995
864691136032748731,8,0.25961998
864691136032748731,9,0.34267318
864691136032748731,10,0.4122097
864691136032748731,11,0.3288176
864691136032748731,12,0.36454028
864691136032748731,13,1.1541831
864691136032748731,14,0.9282506
864691136032748731,15,1.239922
864691135988496896,0,0.6452118
864691135988496896,1,0.35788065
864691135988496896,2,2.6598186
864691135988496896,3,0.7405448
864691135988496896,4,0.91177016
864691135988496896,5,0.44218427
864691135988496896,6,0.34293646
864691135988496896,7,1.7349184
864691135988496896,8,0.672465
864691135988496896,9,0.414985
864691135988496896,10,1.1351036
864691135988496896,11,2.0703747
864691135988496896,12,1.0127792
864691135988496896,13,1.4193189
864691135988496896,14,0.4677618
864691135988496896,15,1.3892672
864691135731109049,0,0.2540814
864691135731109049,1,0.8968536
864691135731109049,2,0.99519646
864691135731109049,3,2.053376
864691135731109049,4,2.598449
864691135731109049,5,1.4294993
864691135731109049,6,0.5496427
864691135731109049,7,1.3582069
864691135731109049,8,0.48566484
864691135731109049,9,1.0620598
864691135731109049,10,1.5241214
864691135731109049,11,4.013043
864691135731109049,12,3.4645088
864691135731109049,13,2.4647362
864691135731109049,14,0.8021687
864691135731109049,15,0.52830565
864691136032731579,0,2.9632404
864691136032731579,1,1.6173985
864691136032731579,2,0.936433
864691136032731579,3,0.42558748
864691136032731579,4,0.5616533
864691136032731579,5,0.52276623
864691136032731579,6,0.72311246
864691136032731579,7,0.74199355
864691136032731579,8,1.1880441
864691136032731579,9,0.7423085
864691136032731579,10,2.5945036
864691136032731579,11,1.7233417
864691136032731579,12,2.0816605
864691136032731579,13,2.1436648
864691136032731579,14,2.2171745
864691136032731579,15,0.82238305
864691135731124665,0,2.5512187
864691135731124665,1,2.1422257
864691135731124665,2,1.3434575
864691135731124665,3,0.33361164
864691135731124665,4,0.833199
864691135731124665,5,2.0465875
864691135731124665,6,0.610916
864691135731124665,7,2.0137303
864691135731124665,8,2.228333
864691135731124665,9,0.90038097
864691135731124665,10,0.9783719
864691135731124665,11,1.655246
864691135731124665,12,1.8039949
864691135731124665,13,0.6996962
864691135731124665,14,1.179643
864691135731124665,15,0.9626161
864691135738029700,0,1.2657089
864691135738029700,1,1.6044089
864691135738029700,2,2.8498342
864691135738029700,3,1.1546293
864691135738029700,4,0.8079898
864691135738029700,5,1.2663969
864691135738029700,6,1.069434
864691135738029700,7,1.3103716
864691135738029700,8,1.3956178
864691135738029700,9,1.214412
864691135738029700,10,2.4968674
864691135738029700,11,1.7269194
864691135738029700,12,1.5237424
864691135738029700,13,1.3330694
864691135738029700,14,1.5310504
864691135738029700,15,0.91295385
864691135737932164,0,0.3089167
864691135737932164,1,0.19587618
864691135737932164,2,0.1290051
864691135737932164,3,0.13595837
864691135737932164,4,0.27431515
864691135737932164,5,0.14043884
864691135737932164,6,0.36775917
864691135737932164,7,0.38245037
864691135737932164,8,0.6117237
864691135737932164,9,0.3770614
864691135737932164,10,0.24369557
864691135737932164,11,0.18910974
864691135737932164,12,0.11847343
864691135737932164,13,0.14691813
864691135737932164,14,0.2660224
864691135737932164,15,0.21771102
864691135737916036,0,0.65585786
864691135737916036,1,0.20242782
864691135737916036,2,0.34575835
864691135737916036,3,0.37676662
864691135737916036,4,0.27508762
864691135737916036,5,0.38634938
864691135737916036,6,0.5871048
864691135737916036,7,0.95326436
864691135737916036,8,0.6474602
864691135737916036,9,0.34364855
864691135737916036,10,0.678699
864691135737916036,11,0.2418417
864691135737916036,12,0.29015583
864691135737916036,13,0.41151032
864691135737916036,14,1.2539924
864691135737916036,15,0.4199298
864691135926461198,0,0.92737734
864691135926461198,1,0.52657396
864691135926461198,2,0.258289
864691135926461198,3,0.7392477
864691135926461198,4,0.6415855
864691135926461198,5,0.6614752
864691135926461198,6,0.36753154
864691135926461198,7,0.53553534
864691135926461198,8,0.3174848
864691135926461198,9,0.3896319
864691135926461198,10,0.4907998
864691135926461198,11,0.30309972
864691135926461198,12,0.410259
864691135926461198,13,0.6145384
864691135926461198,14,0.9447988
864691135926461198,15,0.7677609
864691135938481973,0,0.238747
864691135938481973,1,0.31221017
864691135938481973,2,0.29664287
864691135938481973,3,1.51916
864691135938481973,4,1.194717
864691135938481973,5,1.1696556
864691135938481973,6,0.42226744
864691135938481973,7,0.6297077
864691135938481973,8,0.5327114
864691135938481973,9,0.31516525
864691135938481973,10,0.9918507
864691135938481973,11,0.1583249
864691135938481973,12,0.99588555
864691135938481973,13,2.2682798
864691135938481973,14,1.3387957
864691135938481973,15,0.077280745
864691136024237881,0,4.353789
864691136024237881,1,4.594938
864691136024237881,2,2.6171618
864691136024237881,3,2.723468
864691136024237881,4,1.1846838
864691136024237881,5,1.3216512
864691136024237881,6,1.1032851
864691136024237881,7,1.1582615
864691136024237881,8,3.432228
864691136024237881,9,1.7711365
864691136024237881,10,3.1760926
864691136024237881,11,1.7478164
864691136024237881,12,2.9680448
864691136024237881,13,1.5737021
864691136024237881,14,1.0248326
864691136024237881,15,2.5499237
864691136012058019,0,0.40150985
864691136012058019,1,0.7762267
864691136012058019,2,1.1798512
864691136012058019,3,0.5563432
864691136012058019,4,0.55253124
864691136012058019,5,0.4616436
864691136012058019,6,0.63057846
864691136012058019,7,0.9958205
864691136012058019,8,0.74484396
864691136012058019,9,0.78821206
864691136012058019,10,0.69339126
864691136012058019,11,0.679712
864691136012058019,12,0.93746835
864691136012058019,13,0.7519678
864691136012058019,14,0.35676548
864691136012058019,15,0.88541394
864691135975293295,0,5.810796
864691135975293295,1,3.3880043
864691135975293295,2,2.6531377
864691135975293295,3,2.3342848
864691135975293295,4,1.3947572
864691135975293295,5,1.0343573
864691135975293295,6,1.5376779
864691135975293295,7,2.3210015
864691135975293295,8,2.4454856
864691135975293295,9,1.901058
864691135975293295,10,1.3947026
864691135975293295,11,1.5811236
864691135975293295,12,1.1978939
864691135975293295,13,0.30660722
864691135975293295,14,1.4223711
864691135975293295,15,2.6291268
864691136004767690,0,0.2750916
864691136004767690,1,0.3539452
864691136004767690,2,0.5276066
864691136004767690,3,0.353428
864691136004767690,4,0.38264924
864691136004767690,5,0.32984936
864691136004767690,6,0.4036878
864691136004767690,7,0.22036791
864691136004767690,8,0.37864333
864691136004767690,9,0.36953866
864691136004767690,10,0.2555407
864691136004767690,11,0.46701226
864691136004767690,12,0.35286048
864691136004767690,13,0.55380356
864691136004767690,14,0.26283342
864691136004767690,15,0.34374386
864691135976624451,0,2.3408833
864691135976624451,1,2.555909
864691135976624451,2,2.8276582
864691135976624451,3,3.2894619
864691135976624451,4,2.543477
864691135976624451,5,2.2870793
864691135976624451,6,2.911838
864691135976624451,7,1.3564368
864691135976624451,8,0.9529129
864691135976624451,9,1.5330719
864691135976624451,10,1.0839055
864691135976624451,11,1.0189186
864691135976624451,12,0.79071987
864691135976624451,13,1.2819843
864691135976624451,14,1.8968271
864691135976624451,15,1.8944495
864691135726368319,0,1.1738888
864691135726368319,1,1.0503802
864691135726368319,2,1.158365
864691135726368319,3,1.0506748
864691135726368319,4,0.8520562
864691135726368319,5,0.84619254
864691135726368319,6,0.8897363
864691135726368319,7,1.0478609
864691135726368319,8,0.9485303
864691135726368319,9,0.9181247
864691135726368319,10,1.6672751
864691135726368319,11,1.1215225
864691135726368319,12,1.4723474
864691135726368319,13,0.3183971
864691135726368319,14,1.7389342
864691135726368319,15,1.2295029
864691135776613293,0,7.093714
864691135776613293,1,3.3305016
864691135776613293,2,3.9518101
864691135776613293,3,4.965864
864691135776613293,4,4.268555
864691135776613293,5,4.420008
864691135776613293,6,7.0663223
864691135776613293,7,4.4258695
864691135776613293,8,4.809908
864691135776613293,9,7.128852
864691135776613293,10,9.534167
864691135776613293,11,5.369345
864691135776613293,12,6.0431924
864691135776613293,13,5.7784405
864691135776613293,14,13.156172
864691135776613293,15,6.1960683
864691135940673446,0,1.6475375
864691135940673446,1,0.97338307
864691135940673446,2,0.79037946
864691135940673446,3,0.43844336
864691135940673446,4,0.54193676
864691135940673446,5,0.5796982
864691135940673446,6,0.63758045
864691135940673446,7,0.9679707
864691135940673446,8,1.552654
864691135940673446,9,0.91207296
864691135940673446,10,1.3699983
864691135940673446,11,0.42019168
864691135940673446,12,0.5417984
864691135940673446,13,0.56426704
864691135940673446,14,0.4981872
864691135940673446,15,0.71827
864691135884849264,0,1.7434171
864691135884849264,1,1.100745
864691135884849264,2,0.87304115
864691135884849264,3,1.0605161
864691135884849264,4,2.0893285
864691135884849264,5,1.3735894
864691135884849264,6,1.0833447
864691135884849264,7,1.7126167
864691135884849264,8,2.2507105
864691135884849264,9,1.6641729
864691135884849264,10,1.286375
864691135884849264,11,1.5191882
864691135884849264,12,1.4080021
864691135884849264,13,0.91682446
864691135884849264,14,1.2782074
864691135884849264,15,1.2150046
864691135762657334,0,0.81739694
864691135762657334,1,0.9377168
864691135762657334,2,0.71410906
864691135762657334,3,0.6766026
864691135762657334,4,0.6708293
864691135762657334,5,0.4739593
864691135762657334,6,0.25302416
864691135762657334,7,0.3097791
864691135762657334,8,0.4232634
864691135762657334,9,0.6304184
864691135762657334,10,0.92800415
864691135762657334,11,0.8028841
864691135762657334,12,0.79627836
864691135762657334,13,0.57595307
864691135762657334,14,0.44261035
864691135762657334,15,0.2756163
864691136040988758,0,0.8216424
864691136040988758,1,0.23065087
864691136040988758,2,0.88903505
864691136040988758,3,1.3042037
864691136040988758,4,0.23224172
864691136040988758,5,0.23374479
864691136040988758,6,0.18193893
864691136040988758,7,0.98092204
864691136040988758,8,0.23964825
864691136040988758,9,0.4519983
864691136040988758,10,0.32248345
864691136040988758,11,0.7139846
864691136040988758,12,0.5377964
864691136040988758,13,0.18173607
864691136040988758,14,0.88207513
864691136040988758,15,0.5130291
864691135776617901,0,1.030424
864691135776617901,1,1.7438824
864691135776617901,2,0.57336575
864691135776617901,3,0.18737309
864691135776617901,4,0.52936363
864691135776617901,5,0.12142161
864691135776617901,6,0.22854857
864691135776617901,7,0.4462945
864691135776617901,8,1.0342201
864691135776617901,9,1.3053707
864691135776617901,10,0.79785955
864691135776617901,11,0.6884529
864691135776617901,12,0.5090982
864691135776617901,13,0.21331215
864691135776617901,14,0.14845636
864691135776617901,15,0.07543583
864691135726359615,0,0.85530823
864691135726359615,1,0.6260563
864691135726359615,2,0.6922974
864691135726359615,3,0.52093315
864691135726359615,4,0.6633324
864691135726359615,5,0.48935947
864691135726359615,6,0.486834
864691135726359615,7,0.86786824
864691135726359615,8,0.8679802
864691135726359615,9,0.993381
864691135726359615,10,0.4046843
864691135726359615,11,0.51570797
864691135726359615,12,0.5271227
864691135726359615,13,0.29484415
864691135726359615,14,0.5070287
864691135726359615,15,0.5384934
864691135889304457,0,0.29974857
864691135889304457,1,0.40764037
864691135889304457,2,0.3244305
864691135889304457,3,0.7070485
864691135889304457,4,1.1514715
864691135889304457,5,0.57142764
864691135889304457,6,0.5708336
864691135889304457,7,0.914979
864691135889304457,8,1.3291245
864691135889304457,9,1.1970122
864691135889304457,10,1.7252061
864691135889304457,11,1.3591028
864691135889304457,12,1.2863802
864691135889304457,13,0.4741742
864691135889304457,14,0.25088385
864691135889304457,15,0.5701408
864691135889287305,0,2.0937924
864691135889287305,1,2.8945146
864691135889287305,2,1.9661572
864691135889287305,3,1.4849715
864691135889287305,4,0.597323
864691135889287305,5,1.2082434
864691135889287305,6,1.0952126
864691135889287305,7,1.7486264
864691135889287305,8,2.5572307
864691135889287305,9,3.0024848
864691135889287305,10,2.5730145
864691135889287305,11,1.1511018
864691135889287305,12,1.6592562
864691135889287305,13,1.7901447
864691135889287305,14,2.1338756
864691135889287305,15,1.1117834
864691135938283317,0,3.145674
864691135938283317,1,0.6663364
864691135938283317,2,1.1769413
864691135938283317,3,1.2210258
864691135938283317,4,1.305079
864691135938283317,5,2.7522855
864691135938283317,6,3.304747
864691135938283317,7,2.00417
864691135938283317,8,4.133996
864691135938283317,9,1.1891487
864691135938283317,10,0.57670254
864691135938283317,11,0.7732352
864691135938283317,12,0.45916075
864691135938283317,13,1.5868659
864691135938283317,14,3.1321678
864691135938283317,15,3.3756986
864691135947212897,0,0.57757723
864691135947212897,1,1.8572121
864691135947212897,2,0.95689297
864691135947212897,3,1.804488
864691135947212897,4,3.1077561
864691135947212897,5,1.1775023
864691135947212897,6,0.8744585
864691135947212897,7,0.66985995
864691135947212897,8,0.6840093
864691135947212897,9,2.3536239
864691135947212897,10,0.80421925
864691135947212897,11,1.8294737
864691135947212897,12,1.5411575
864691135947212897,13,0.15137297
864691135947212897,14,1.0535309
864691135947212897,15,0.9169556
864691135970019173,0,7.75636
864691135970019173,1,8.586074
864691135970019173,2,6.5492373
