pt_root_id,nucleus_id,cell_type,tuning_type,layer,axon_proof,dendr_proof,pref_ori,pial_dist_x,pial_dist_y,pial_dist_z
864691136057191384,193884,exc,not_matched,L4,non,non,0,495.04189676112657,290.9473073729078,634.2400000000001
864691136209970364,332244,exc,not_matched,L4,non,non,0,765.399925622028,345.8233822183995,692.9200000000002
864691134989163130,154947,exc,not_matched,L23,non,non,0,421.9939574876576,163.1986377129085,789.7200000000003
864691136040834558,225820,exc,selective,L4,clean,extended,2,536.355851992879,274.00357982821583,765.8400000000001
864691135303583399,113829,exc,not_matched,L23,non,non,0,372.8496917463695,230.72438859914203,987.5200000000002
864691136134913931,160387,exc,not_matched,L4,non,non,0,421.38679770683973,315.5334000129186,1061.9600000000003
864691135479024582,365556,exc,selective,L4,non,non,4,838.945372920798,350.39468549250466,792.4800000000002
864691136121271633,154406,exc,not_matched,L23,non,non,0,451.36929888881144,196.79872589085315,608.2400000000001
864691135345193375,70740,exc,not_matched,L23,non,non,0,273.38108725910985,243.41542170748667,785.6000000000001
864691136311793725,425763,exc,not_selective,L4,non,non,1,963.9931790302144,278.8450519559043,771.6000000000001
864691136617146587,427218,exc,not_matched,L4,non,non,0,959.0678336960588,335.142006734465,603.9200000000001
864691135740935787,362534,exc,not_matched,L4,non,non,0,812.332975223213,307.97785335259147,663.6400000000001
864691135738176625,423686,exc,selective,L23,non,non,5,990.6536682004801,203.95569005982352,761.2800000000001
864691136743438308,191603,exc,not_matched,L4,non,non,0,519.6077002432045,261.29552423462195,615.8800000000001
864691136903949490,115639,exc,not_matched,L4,non,non,0,365.3098403018377,313.96801437429906,608.4800000000001
864691135740981099,222727,exc,not_matched,L23,non,non,0,598.074215110713,112.68883831320366,813.2400000000002
864691135640166715,332228,exc,not_matched,L4,non,non,0,759.7906864588045,321.8191615059963,689.5600000000002
864691136110421176,298059,exc,selective,L4,non,non,7,713.1827196386364,353.0117065911624,673.8400000000001
864691136723542013,156445,exc,not_matched,L23,non,non,0,419.03809726867377,238.10606288802595,636.5600000000002
864691137196924993,455345,exc,selective,L4,non,non,1,1002.1191955843191,251.34330078045855,727.8000000000002
864691135987849731,257458,exc,selective,L23,non,non,0,607.247313481072,196.55947962640522,650.0800000000002
864691136390059024,328015,exc,selective,L23,non,non,1,787.6849467215368,183.62844909595424,757.5600000000002
864691135465113157,260842,exc,not_selective,L4,clean,clean,0,655.381967625115,282.29694811267063,905.1600000000002
864691135772475643,257767,exc,not_matched,L23,non,non,0,657.8477470329128,211.5225369465432,703.3200000000002
864691136100942453,160052,exc,not_matched,L4,non,non,0,412.1658677988751,301.23533456222196,968.2400000000002
864691136267162868,396656,exc,selective,L4,non,non,2,861.0528533835036,345.90439245183484,816.6000000000003
864691136024580153,117564,exc,not_matched,L4,non,non,0,365.6429576900511,313.0977357949523,985.6000000000003
864691136310559834,108990,exc,not_matched,L23,non,non,0,376.9929365403977,148.85395445728122,614.6400000000001
864691136663700958,258391,exc,selective,L23,clean,clean,3,661.4018661508494,184.85080484501813,894.0800000000003
864691136371687048,362735,exc,not_selective,L4,non,non,6,833.3063941465722,303.966543009913,708.9200000000002
864691135375417161,109829,exc,not_matched,L23,non,non,0,345.4460608125397,201.02298197180446,864.9600000000003
864691136900804206,424950,exc,not_matched,L4,non,non,0,970.2181621526565,275.9847105208111,613.1200000000001
864691135101309472,263639,exc,not_matched,L4,non,non,0,606.5114556937898,314.38370213314164,1101.4000000000003
864691135163439149,257930,exc,not_matched,L23,non,non,0,640.555844505092,178.59414586880692,760.0400000000001
864691136379972053,329473,exc,not_selective,L4,non,non,0,750.6214611007232,298.8526162208927,680.0800000000002
864691136578560276,194453,exc,not_selective,L4,non,non,5,484.6499984237731,326.015037053429,757.9200000000002
864691136032441531,331773,exc,not_matched,L4,non,non,0,744.5187598633635,332.62524581361953,636.2800000000001
864691135335733225,298556,exc,selective,L4,non,non,7,698.9402025757898,341.03682138442537,761.6800000000002
864691135585356920,299205,exc,not_matched,L4,non,non,0,708.7840728963238,330.59102179260327,925.3200000000003
864691135661286384,390884,exc,selective,L23,non,non,0,916.395339146042,163.47360367531488,787.9600000000003
864691135533551044,293745,exc,not_matched,L23,non,non,0,720.6614733753488,222.73578370997294,644.3600000000001
864691136389220727,189770,inh,not_matched,L23,non,non,0,493.6394275651008,164.51997997825703,646.8800000000001
864691135278922913,222591,exc,selective,L23,non,non,0,577.1848126316542,146.58117750759814,788.0000000000002
864691135307938118,391820,exc,not_matched,L23,non,non,0,900.748417171147,207.2042930445844,616.3200000000002
864691135407597257,425542,exc,not_matched,L4,non,non,0,941.6370310243019,281.7717221350901,726.8800000000001
864691135771699787,392473,exc,selective,L23,non,non,2,901.5596791035058,203.80606790826616,766.3200000000002
864691136487889170,329899,exc,selective,L4,non,non,0,749.7908351604649,281.1769611963294,734.2800000000001
864691136819154798,158494,exc,not_matched,L4,non,non,0,445.6260733877173,305.7688349705617,616.3600000000001
864691136136584317,362218,exc,not_matched,L4,non,non,0,830.4523531891067,291.0606862691496,614.9600000000002
864691135292638902,394031,exc,selective,L4,non,non,0,872.229453191966,284.2438603691365,692.2800000000001
864691135726475071,325942,exc,not_matched,L23,non,non,0,792.3151223513091,171.82708774916637,765.3600000000001
864691135593551659,392474,exc,selective,L23,non,non,0,899.3135501380043,247.10306300804572,751.4800000000001
864691135974987887,328458,exc,not_selective,L23,non,non,4,787.8321705820547,235.5508609537917,890.4800000000002
864691135341917361,298438,exc,not_matched,L4,non,non,0,710.2290555974943,339.7759116119378,742.0800000000002
864691134948205820,159998,exc,not_matched,L4,non,non,0,449.0163217387162,305.9369543286061,946.5600000000003
864691135687804640,260177,exc,not_matched,L4,non,non,0,641.7833156466747,263.6969689629711,760.3200000000002
864691136594491810,188414,exc,not_matched,L23,non,non,0,518.4157487933576,145.67968564949902,724.2800000000001
864691135292246710,225006,inh,not_matched,L23,non,non,0,546.3277551049185,168.10169982448738,1094.7200000000003
864691135511552464,257974,exc,not_matched,L23,non,non,0,646.1754592714182,203.94840819051706,765.9200000000002
864691136209022652,193844,exc,not_matched,L4,non,non,0,468.7870672046069,295.84568801941754,649.4800000000001
864691136811789427,192259,exc,not_matched,L23,non,non,0,499.6452806421405,235.3931182523381,772.5600000000002
864691135415950266,63891,exc,not_matched,L23,non,non,0,287.2307472499193,117.4230601368781,727.8000000000002
864691135938513156,298382,exc,not_matched,L4,non,non,0,682.6901084226207,324.83889435615606,742.7200000000001
864691136311819837,226500,exc,not_matched,L4,non,non,0,562.2760034972478,272.9305868223783,954.5200000000002
864691136039704574,188246,exc,not_matched,L23,non,non,0,482.18739711223986,112.57219274427806,696.1200000000001
864691135472069682,222300,exc,not_matched,L23,non,non,0,581.959350729144,144.87882796780957,697.4400000000002
864691135938220341,426302,exc,selective,L4,non,non,1,933.5956823716936,275.2861930242776,906.1600000000002
864691136024779833,152721,exc,not_matched,L23,non,non,0,462.8111266774569,121.0918594066631,605.2800000000001
864691135864674012,225942,exc,not_matched,L4,non,non,0,549.697801820916,285.25723091513623,791.8800000000002
864691135660513264,420174,exc,selective,L23,non,non,4,963.6462172530164,111.71483129690681,663.9600000000002
864691135639870779,365340,exc,selective,L4,non,non,1,832.4420404660237,334.4070449229059,768.6400000000001
864691135807716893,327832,exc,selective,L23,non,non,1,753.6035348496944,216.30239254974998,741.3600000000001
864691136266620660,455467,exc,selective,L23,non,non,1,998.4522742086799,239.65121561035812,752.8800000000001
864691136196219980,194618,exc,not_matched,L4,non,non,0,490.4160275443379,331.33783445524676,782.0400000000001
864691135067129412,116252,exc,not_matched,L4,non,non,0,388.76484791231275,298.48132144157245,709.8000000000002
864691135570804205,364819,exc,not_matched,L4,non,non,0,827.3727082429797,343.1504949749396,669.3200000000002
864691135577813765,227790,exc,not_selective,L4,non,non,6,558.9282691781375,297.2433298788219,761.1600000000001
864691135526924123,295980,exc,not_matched,L4,non,non,0,699.5801368260418,268.368068786384,691.8800000000001
864691135946615076,394477,exc,selective,L4,non,non,0,914.0088363688546,267.8548082501543,782.8000000000002
864691135645402607,259686,exc,not_matched,L4,non,non,0,652.9123152050397,292.1672632507003,629.2800000000001
864691135404636654,156810,exc,not_matched,L23,non,non,0,460.7889837415457,238.93203548403812,705.8000000000002
864691136057015512,394269,exc,selective,L4,non,non,5,864.4822339766972,282.4739105307031,762.7200000000001
864691135716429850,256597,exc,selective,L23,clean,clean,0,629.4236079750974,145.75494444976718,887.2800000000002
864691136137450365,109062,exc,not_matched,L23,non,non,0,346.39648282390937,170.33303218363594,630.6000000000001
864691135488911418,228592,exc,selective,L4,non,non,7,563.5638206622478,338.2513928718258,945.6000000000003
864691136312852541,192368,exc,not_matched,L4,non,non,0,489.94828725086194,266.9239539401135,791.2000000000003
864691135741965931,396289,exc,not_selective,L4,clean,extended,2,899.0603454210492,338.1153238928919,738.6000000000001
864691134964835359,190336,exc,not_matched,L23,non,non,0,479.60219721215987,194.25771580360987,787.3200000000003
864691136297520155,159178,exc,selective,L4,non,non,3,408.260394548057,337.0632863134335,756.7200000000001
864691135361112135,457078,exc,selective,L4,non,non,4,1027.602502843756,311.07160156929,699.9200000000002
864691136011309475,425639,exc,not_matched,L4,non,non,0,974.215195232388,302.995860488177,726.0000000000001
864691135502885186,228328,exc,not_matched,L4,non,non,0,551.0880742880825,319.2999439454903,877.8800000000002
864691135293277878,256262,exc,not_matched,L23,non,non,0,669.1260796334496,125.20102900239476,762.8400000000001
864691135273611025,260673,exc,not_matched,L4,non,non,0,607.3875721757476,266.9194448871881,882.3600000000002
864691135538594162,158078,exc,not_matched,L23,non,non,0,428.15694745330126,246.2277284382885,1032.8000000000002
864691135874935182,360932,exc,not_matched,L23,non,non,0,828.1872644421013,207.5374396071083,724.6400000000001
864691136090011703,192196,exc,selective,L4,non,non,7,484.24361577319144,260.8998354708391,762.5200000000001
864691136195166440,154662,exc,not_selective,L23,non,non,7,441.65811470402963,171.2149865682044,701.1200000000001
864691136451995647,455046,exc,not_selective,L23,non,non,0,1016.0019769758252,235.85432467370265,630.4400000000002
864691135502763869,116381,exc,not_matched,L4,non,non,0,383.6811806044447,308.1229399106323,727.0800000000002
864691135695945370,74073,exc,not_matched,L4,non,non,0,316.8110289564601,303.6216935748325,786.7200000000003
864691136335276211,227603,exc,not_matched,L4,clean,extended,0,552.7029104768664,337.5581642334427,737.8400000000001
864691135989334272,329285,exc,not_matched,L4,non,non,0,773.4140199508612,267.43958253958465,616.6000000000001
864691135105720653,394838,exc,not_selective,L4,clean,extended,4,865.7696463885576,311.81777819128575,896.1600000000002
864691135360887623,390664,exc,not_matched,L23,non,non,0,901.1360135058562,160.91794074629544,720.4400000000002
864691136116893860,112837,exc,not_matched,L23,non,non,0,394.7969718144731,225.1279238568049,765.6800000000002
864691136237109519,427763,exc,not_matched,L4,non,non,0,933.7088315606586,344.48738605778715,699.6000000000001
864691135210991808,425640,exc,not_selective,L4,non,non,6,972.7704438187257,314.3692211767651,731.4400000000002
864691136116157604,457471,exc,not_matched,L4,non,non,0,1046.5635470412253,301.42345133509434,786.9600000000003
864691136009260204,297637,exc,selective,L4,non,non,7,712.433133106124,313.1145551135158,608.9200000000001
864691135974462319,63971,exc,not_matched,L23,non,non,0,285.80009963357276,107.34000190051738,765.8400000000001
864691136105812953,457817,inh,not_matched,L4,non,non,0,992.4181848894423,279.9827838675865,922.0400000000003
864691135416856250,260990,exc,selective,L4,non,non,3,624.80117836988,279.36449785275124,975.0400000000003
864691137197946945,193789,exc,not_matched,L4,non,non,0,519.1236021526939,301.3417201717989,615.2800000000001
864691136672663687,363816,exc,not_matched,L4,non,non,0,802.8614123549643,259.09433571287144,941.4000000000002
864691136011742883,262854,exc,not_matched,L4,non,non,0,602.9430593129063,347.0931652786732,885.0000000000002
864691135888516489,67450,exc,not_matched,L23,non,non,0,299.76279369633716,181.99300809926092,760.2000000000002
864691135491703015,329752,exc,selective,L4,non,non,6,769.1473081866421,283.8983446656096,690.8400000000001
864691136618893019,192774,exc,not_selective,L4,non,non,3,491.0432451955803,261.75170383988666,865.2000000000003
864691135883867248,424944,exc,not_matched,L4,non,non,0,966.7706312842386,284.5488274578518,616.0800000000002
864691135865484764,396418,exc,selective,L4,non,non,0,858.1393045564669,356.4425608521059,768.3200000000002
864691135342080177,63927,exc,not_matched,L23,non,non,0,312.24062060459016,102.52211161729292,724.2000000000002
864691135927484942,361553,exc,selective,L23,non,non,5,854.0160587574983,232.47546407202776,882.4800000000002
864691135495178640,116507,exc,not_matched,L4,non,non,0,361.16740448734504,326.0690253040854,760.0000000000001
864691135387482241,366396,exc,selective,L4,non,non,2,789.1484558035049,351.9485109696567,1063.4400000000003
864691135661913328,392331,exc,not_matched,L23,non,non,0,881.5545433573553,206.29598031196377,738.6000000000001
864691135866400901,194357,exc,selective,L4,non,non,4,511.1846801546853,331.8699667233048,731.7600000000001
864691135462783901,73984,exc,not_matched,L4,non,non,0,285.97521385851365,300.66693144476955,791.6400000000002
864691135986930179,293921,exc,not_matched,L23,non,non,0,678.3527901488919,228.28545718174794,695.0000000000001
864691135502367810,362367,exc,selective,L4,non,non,5,815.9771221536921,278.80846334955777,634.6800000000002
864691135855971374,112823,exc,not_matched,L4,non,non,0,384.3812009430386,263.4057884413632,754.2800000000001
864691136137508733,194115,exc,not_selective,L4,non,non,6,464.9722864545459,317.41930208449645,694.1600000000001
864691136618396301,357927,inh,not_matched,L23,non,non,0,812.6294737772818,98.2456003617664,877.3200000000003
864691135210910144,228743,exc,not_matched,L4,non,non,0,574.4716377619457,328.86234360581676,976.2400000000002
864691135867966230,427751,exc,selective,L4,non,non,1,929.661047728644,340.08584927510753,708.3200000000002
864691135472691762,457654,exc,selective,L4,non,non,0,1008.5904766064949,322.7711144802494,860.9600000000003
864691136619292557,294133,exc,not_matched,L23,non,non,0,699.7013779173365,206.7682296583652,725.6400000000001
864691135114153881,152714,exc,not_matched,L23,non,non,0,457.4972020366814,136.30260182484105,608.4000000000001
864691135657840258,119446,inh,not_matched,L4,non,non,0,375.4986199863047,359.0596121785618,631.3600000000001
864691135463504702,116139,exc,not_matched,L4,non,non,0,361.2132419603069,291.7664887954527,708.1200000000001
864691135946624804,159468,exc,not_matched,L4,non,non,0,440.186369955155,333.4320002732846,817.0000000000002
864691135341742789,333560,exc,not_matched,L4,non,non,0,759.6706591001848,349.6265158108054,978.0800000000003
864691136024642617,257468,exc,not_matched,L23,non,non,0,611.9646847048967,213.86849163566302,641.6400000000001
864691136817672558,70522,exc,not_matched,L23,non,non,0,277.97869105939003,240.79816984806462,736.4400000000002
864691134949221372,224188,exc,selective,L23,clean,extended,2,594.0028770283134,210.62668087785687,787.9200000000003
864691136618326235,328010,exc,selective,L23,non,non,1,783.3385249260011,198.79534810581438,770.7600000000001
864691135877620307,107238,exc,not_matched,L23,non,non,0,405.0674550681566,94.51804543355625,944.0400000000003
864691135269788069,193797,exc,not_matched,L4,non,non,0,521.1113240125338,311.66624949801593,618.6400000000001
864691135726479935,456995,exc,not_matched,L4,non,non,0,1030.962404717415,305.7120415687507,663.4800000000001
864691135866597253,296929,exc,not_matched,L4,non,non,0,713.5525704512609,287.835927697647,923.0000000000002
864691135386357077,159217,exc,selective,L4,non,non,0,437.3611726329687,334.1484945794111,751.2000000000002
864691136273317566,195799,exc,not_matched,L4,non,non,0,474.33728972084236,316.11856620728906,1099.2800000000002
864691135446471314,260124,exc,selective,L4,non,non,0,618.3130191537757,266.1406969624443,756.4400000000002
864691136005818826,358917,exc,not_selective,L23,non,non,3,842.5023815523576,155.53118477060187,690.6800000000002
864691135135411993,457198,exc,not_selective,L4,non,non,7,1027.8463149295185,306.0818637338086,738.0800000000002
864691135568768492,358518,inh,not_matched,L23,non,non,0,839.2916684295496,104.11168596671394,1096.2800000000002
864691135575743262,455293,exc,selective,L23,non,non,3,1036.8264670834083,240.8884549619626,695.9600000000002
864691135738502788,156172,exc,not_matched,L4,non,non,0,402.5980344623336,266.66991106931266,614.4800000000001
864691136451690751,298481,exc,not_matched,L4,non,non,0,658.8900471568919,342.80093332024796,759.9600000000002
864691135716154650,297939,exc,selective,L4,non,non,2,691.4237319160119,306.52237993130757,658.8800000000001
864691135841747427,225159,exc,not_matched,L23,non,non,0,568.7134406086354,240.4721322159598,616.2400000000001
864691135968934245,159618,exc,not_matched,L4,non,non,0,412.79424188765944,334.4404564864755,881.7600000000002
864691136091190452,189197,exc,not_matched,L23,non,non,0,505.364228856014,93.65620568780164,980.2800000000002
864691135700954914,297851,exc,selective,L4,non,non,0,662.272029613186,316.6280969690743,679.1200000000001
864691136210453436,262038,exc,selective,L4,non,non,0,593.4089828909653,337.84301615660013,724.8800000000001
864691135334906089,360452,inh,not_matched,L23,non,non,0,830.773447314092,213.22448120644822,618.7600000000001
864691135293624332,329855,exc,selective,L4,non,non,0,734.0533649761334,281.1492448242815,737.6400000000001
864691136361493730,260900,exc,not_matched,L4,non,non,0,628.0851562283121,255.04617682877154,942.2800000000002
864691136329375722,197320,exc,not_matched,L4,non,non,0,499.8076490937616,358.371238470879,877.9200000000003
864691136135551115,261225,exc,selective,L4,non,non,5,613.0546429008502,260.1556242659208,1057.9200000000003
864691135257379759,329291,exc,selective,L4,non,non,5,779.636835543028,284.43059257742186,609.7600000000001
864691135684388850,330668,exc,not_matched,L4,non,non,0,756.1719435520337,271.3918762352751,925.5200000000002
864691136451796479,74072,exc,not_matched,L4,non,non,0,318.0078353370073,284.06759286711696,795.3200000000003
864691135841667299,227481,exc,not_matched,L4,non,non,0,537.7469626138914,311.7083009548878,707.3600000000001
864691136723489277,70911,exc,not_matched,L23,non,non,0,322.7835293452951,243.43319587713813,787.2000000000003
864691136117365924,358826,exc,selective,L23,non,non,0,860.7340992009371,135.8613339429398,670.1200000000001
864691136106783705,195085,exc,selective,L4,non,non,6,498.6796567445342,331.6110970426264,891.9200000000003
864691135383407834,112370,exc,not_matched,L4,non,non,0,377.77769636012755,269.12401467188886,664.4800000000001
864691135927087828,76008,exc,not_matched,L4,non,non,0,304.1829725035683,347.3595215755754,618.4400000000002
864691135447265108,365183,exc,selective,L4,non,non,3,835.3183354717557,341.91831319397716,729.3200000000002
864691136595289506,395254,exc,not_matched,L4,non,non,0,917.7464793710138,261.1149179848451,987.8000000000003
864691135385852757,455364,inh,not_matched,L23,non,non,0,1029.0793056900163,244.2580677505099,740.7600000000001
864691135383500250,161543,exc,not_selective,L4,non,non,5,436.2640471579751,359.17209615256843,726.6000000000001
864691135726010539,228516,exc,not_matched,L4,non,non,0,576.7588357391526,323.2804452358122,904.0800000000003
864691135464453957,159220,exc,not_matched,L4,non,non,0,440.50882263088,305.51386694972734,755.6400000000001
864691136913401841,190156,exc,selective,L23,non,non,0,529.9333276583424,215.23619229761098,740.7600000000001
864691135865502597,73897,exc,not_matched,L4,non,non,0,304.50230385141816,325.3516063746692,773.0800000000002
864691135275312101,228314,exc,not_selective,L4,non,non,6,538.1665530860657,346.5655128892302,887.8800000000002
864691135576179998,362710,exc,not_matched,L4,non,non,0,822.1081758037476,285.83355246928716,689.4400000000002
864691135133766560,160072,exc,not_matched,L4,non,non,0,432.38782176883217,302.87603734973067,969.7600000000002
864691136195327564,331953,exc,selective,L4,non,non,0,737.9021917501805,310.5887182649424,676.2000000000002
864691136144464692,327116,exc,selective,L23,non,non,5,742.1463890043144,205.5348627922943,612.7200000000001
864691136108747704,109640,exc,not_matched,L23,non,non,0,357.6705673600835,202.28522112072125,790.9200000000003
864691136228125521,294446,exc,not_selective,L23,clean,clean,7,672.8360354378715,207.6300402298093,817.4400000000003
864691136129981009,156903,inh,not_matched,L23,non,non,0,436.5606905301085,233.15039972409704,733.0800000000002
864691136903066546,153101,exc,not_matched,L23,non,non,0,418.56474983335147,100.32450752517826,768.2000000000002
864691136238341948,221942,exc,not_matched,L23,non,non,0,553.6400949655889,121.97147279532516,605.7600000000001
864691136912585457,76584,exc,not_matched,L4,non,non,0,317.20044641692584,348.36991403153326,735.2400000000001
864691135857642542,156198,inh,not_matched,L4,non,non,0,420.2849032438457,270.85133483467934,614.8800000000001
864691135772608843,223904,exc,selective,L23,non,non,0,594.8381849603846,219.43700871844362,697.4000000000001
864691136487936786,362229,exc,not_matched,L4,non,non,0,844.0831722438992,264.4996175426187,610.8400000000001
864691135726377023,224039,exc,not_selective,L23,non,non,6,579.990328188989,167.38485858709825,759.8800000000001
864691136951607775,389290,exc,not_matched,L23,non,non,0,890.4203904114817,110.83342595679878,782.7200000000001
864691135476910248,112515,exc,not_matched,L4,non,non,0,385.42667969002616,252.19022932959354,707.8000000000002
864691135335543529,112908,exc,not_matched,L4,non,non,0,348.4050428861426,261.9286386638401,787.0400000000003
864691135585994364,220963,exc,not_matched,L23,non,non,0,588.099854832269,71.0209566651549,766.5600000000002
864691135387336577,190423,exc,not_matched,L23,non,non,0,502.73151517528026,202.32024906313018,787.8800000000002
864691135335183849,70457,exc,not_matched,L23,non,non,0,311.9246710464345,212.60949051186333,700.4000000000001
864691135397428257,359330,exc,not_selective,L23,non,non,3,838.4808690722075,148.62641211887768,789.6800000000003
864691136137244797,365119,exc,selective,L4,non,non,3,817.9899016327214,320.42224162993983,721.1600000000001
864691136420210327,299083,exc,not_matched,L4,clean,clean,0,704.6757695752606,330.55281417369804,875.3200000000003
864691135976860995,294257,exc,not_selective,L23,non,non,0,691.3763910742457,207.19628813844227,752.9600000000002
864691136484091692,325530,exc,selective,L23,non,non,3,754.7685783802848,136.16297811732588,681.0800000000002
864691135762471222,70071,exc,not_matched,L23,non,non,0,303.6540188585188,225.63421870044857,608.0800000000002
864691135988468739,157855,exc,not_matched,L4,non,non,0,425.6140011232911,258.40443209579314,981.4400000000003
864691136105519833,70633,exc,not_matched,L23,non,non,0,298.5015661668975,213.29821062406472,772.9600000000002
864691135576035870,425987,exc,not_matched,L4,non,non,0,949.6841889319544,308.75174529314734,813.7600000000002
864691135463399069,330055,exc,selective,L4,non,non,0,755.7287118332868,260.30304971289246,758.4000000000001
864691135772613451,116597,exc,not_matched,L4,non,non,0,344.01327484022846,284.2227065167665,783.9200000000002
864691136052454643,224003,exc,not_matched,L23,non,non,0,544.2819125738137,162.84739869703742,768.7200000000001
864691136237654844,154543,exc,not_matched,L23,non,non,0,411.19648600600186,205.10504258856952,670.8000000000002
864691135326712926,73596,exc,not_matched,L4,non,non,0,267.10749226709316,317.3258935357476,705.1600000000001
864691136042005078,227815,exc,not_matched,L4,non,non,0,583.9184029460797,298.7229941178829,751.9600000000002
864691135855604270,162679,exc,not_matched,L4,non,non,0,422.06783014310724,354.0111754530444,966.4400000000003
864691135569341062,33296,inh,not_matched,L4,non,non,0,224.66788568201977,303.07681606019855,803.0800000000003
864691135367823097,393206,exc,not_matched,L23,non,non,0,917.6499197933356,249.73519899675233,979.1600000000003
864691135891022473,362871,exc,not_selective,L4,non,non,2,847.8746008567731,292.3922020244031,738.0800000000002
864691135725081259,63502,exc,not_matched,L23,non,non,0,286.8753179915626,118.54836455893638,606.6000000000001
864691135489077562,327805,exc,selective,L23,non,non,0,742.0556386816802,214.64963785144647,735.0400000000001
864691136673531271,73684,exc,not_matched,L4,non,non,0,324.1747556100616,291.4170422577715,705.4400000000002
864691136311813949,188156,exc,not_matched,L23,non,non,0,485.1598469425104,95.48624161457718,675.6400000000001
864691135394970869,156278,exc,not_matched,L23,non,non,0,440.3192582041048,244.5292805583439,608.7600000000001
864691135859122280,109350,exc,not_matched,L23,non,non,0,379.87443393483625,193.75595918720222,706.5200000000001
864691135292782518,159654,exc,not_matched,L4,non,non,0,436.35841003106793,316.9717353051991,887.8800000000002
864691135865924316,296406,exc,not_matched,L4,non,non,0,694.6447914676123,285.86048903611015,785.5600000000002
864691135346016927,360699,exc,selective,L23,non,non,7,823.7051216523822,201.49178959965923,680.6000000000001
864691135740547220,298511,exc,selective,L4,non,non,6,681.8749448304178,335.62489214578824,757.4400000000002
864691135447553364,74087,exc,not_matched,L4,non,non,0,320.3800035561146,322.3078566991076,785.1600000000001
864691136274948877,292456,exc,not_matched,L23,non,non,0,695.0127633326032,124.51057476062438,762.7200000000001
864691135509989129,297086,exc,selective,L23,non,non,7,713.6716440122805,246.08744004255865,986.7200000000003
864691135616714345,109538,exc,not_matched,L23,non,non,0,368.9966742030929,182.97487467689132,763.3200000000002
864691136310759002,224516,exc,not_matched,L23,non,non,0,575.5486475446376,215.9505477210291,926.5600000000003
864691135100933664,393957,exc,selective,L4,non,non,4,903.8788133963006,274.22817114391205,679.8400000000001
864691136134403211,194182,exc,not_selective,L4,non,non,6,503.97109604953505,301.2366925862178,700.7200000000001
864691135868060950,330181,exc,not_selective,L4,clean,extended,4,738.8759372511706,298.7244386113224,784.2800000000001
864691135786345924,228388,exc,not_matched,L4,non,non,0,575.3153558800423,306.0008837281714,889.3200000000003
864691135884883056,191909,inh,not_matched,L4,non,non,0,495.9517701576847,268.7983244977906,696.9600000000002
864691135387794817,259979,exc,selective,L4,non,non,0,605.4081162106123,282.93587127018924,729.3600000000001
864691135697169050,363034,inh,not_matched,L4,non,non,0,847.6013960912708,305.7953938515802,752.3600000000001
864691135693078975,294030,exc,not_matched,L23,non,non,0,723.5854556273656,218.68721954598948,691.6000000000001
864691135970375525,195089,exc,not_matched,L4,non,non,0,500.74463199603025,337.3810278230352,880.9200000000003
864691135995017130,227540,exc,selective,L4,non,non,7,569.6781982315731,350.6073140005694,691.8000000000002
864691135586490236,457254,exc,selective,L4,non,non,4,997.7013296521717,291.5592923833714,768.1600000000001
864691136389180535,192033,exc,selective,L23,non,non,4,490.10663787214094,245.28742156820297,731.9200000000002
864691136379113941,107091,exc,not_matched,L23,non,non,0,368.6920243445858,93.19869723285159,919.2000000000003
864691135987277315,70015,exc,not_matched,L23,non,non,0,276.4707322295103,230.13014753053122,615.2000000000002
864691135430313264,296384,exc,selective,L4,non,non,7,679.4594822474528,274.3813204299721,785.6000000000001
864691136237496124,188955,exc,not_matched,L23,non,non,0,524.8437062773654,120.67276015707216,881.3600000000002
864691135715697434,457009,exc,selective,L4,non,non,7,1045.7124011822696,301.60596359983975,668.5600000000002
864691136674363783,426202,exc,not_selective,L4,non,non,2,933.0937231153442,286.1638371122669,895.0800000000003
864691136238315068,159472,exc,not_matched,L4,non,non,0,451.37993495373325,292.1384493164754,815.8800000000002
864691136822194660,67280,exc,not_matched,L23,non,non,0,321.8688291388594,190.73694937387802,698.4000000000001
864691136975332380,227502,exc,not_matched,L4,clean,extended,0,551.7368526518098,324.36777332647375,711.0400000000001
864691135859681896,365764,exc,selective,L4,non,non,4,827.8484539693418,339.91564938297574,843.5200000000002
864691136209025212,116552,exc,not_matched,L4,non,non,0,391.0512077356737,289.23741497524986,758.2400000000001
864691135738195057,360839,exc,not_selective,L23,non,non,0,859.0922983245074,200.15489799006778,697.6800000000002
864691136748293230,259388,exc,not_matched,L23,non,non,0,603.4073308205006,244.8565881647693,616.6800000000002
864691135404641006,227535,exc,selective,L4,non,non,4,568.4658138592163,331.4206366401282,710.4800000000001
864691135974435951,228408,exc,not_matched,L4,non,non,0,583.3281500067568,324.5618749269972,881.9200000000003
864691136310802266,227796,exc,not_selective,L4,non,non,5,563.2118883105954,296.0119862517055,755.2400000000001
864691135610406407,188206,exc,not_matched,L23,non,non,0,519.752004362301,124.53167342483665,661.6000000000001
864691136004987594,109705,exc,not_matched,L23,non,non,0,393.32854997992774,186.83823864896044,787.2400000000002
864691136423627055,262052,exc,not_selective,L4,non,non,6,602.9091289326744,306.359203026895,723.0000000000001
864691134964455967,116973,exc,not_matched,L4,non,non,0,363.93959653078537,289.2425017202024,885.9200000000003
864691135939426305,190962,inh,not_matched,L23,non,non,0,477.4150557193356,167.85462211952864,975.0800000000003
